source,target
CasablancaMorocco,Algeciras
Algeciras,AlexandriaEgypt
MarseillesFosMars,Barcelona
Algeciras,CasablancaMorocco
Algeciras,Ghazaouet
Ghazaouet,MarseillesFosMars
Barcelona,Sagunto
Sagunto,TenerifeCanIs
TenerifeCanIs,LasPalmasCanIs
ArrecifeCanIs,Barcelona
DubaiJebelAli,Hamad
Hamad,Dammam
Dammam,Hamad
Dammam,Jubail
Jubail,DubaiJebelAli
DubaiJebelAli,Karachi
Karachi,DubaiJebelAli
MaltaMarsaxlokk,NaplesIT
NaplesIT,Leghorn
Leghorn,GenoaIT
GenoaIT,Leghorn
GenoaIT,Sines
Sines,MontrealQuebec
MontrealQuebec,MaltaMarsaxlokk
Valencia,HalifaxNovaScotia
HalifaxNovaScotia,MontrealQuebec
MontrealQuebec,HalifaxNovaScotia
HalifaxNovaScotia,Barcelona
Felixstowe,Hamburg
Hamburg,Rotterdam
Rotterdam,Antwerp
Antwerp,Rotterdam
Antwerp,LeHavre
LeHavre,Limassol
Limassol,Ashdod
Ashdod,Haifa
Haifa,Ashdod
Ashdod,Valencia
Valencia,Felixstowe
DublinEire,LiverpoolUK
LiverpoolUK,Leixoes
Leixoes,Castellon
Castellon,Salerno
Salerno,Limassol
Limassol,Haifa
Ashdod,Mersin
Mersin,Salerno
Salerno,Castellon
Castellon,Leixoes
Leixoes,DublinEire
TangerMorocco,Salvador
Salvador,Santos
Santos,Paranagua
Paranagua,RioGrandeBR
RioGrandeBR,PortoItapoa
PortoItapoa,Itajai
Itajai,Santos
Santos,Sepetiba
Sepetiba,Algeciras
PortEvergladesFL,StMaartenPhilipsburg
StMaartenPhilipsburg,BasseterreStKitts
BasseterreStKitts,CastriesStLucia
CastriesStLucia,KingstownStVincent
KingstownStVincent,RoseauDominica
RoseauDominica,BridgetownBarbados
BridgetownBarbados,Saba
Saba,StGeorgesGrenada
StGeorgesGrenada,PortofSpainTrinidad
PortofSpainTrinidad,RioHaina
RioHaina,PortEvergladesFL
RioHaina,Barranquilla
Barranquilla,CartagenaColombia
CartagenaColombia,PortEvergladesFL
PortEvergladesFL,GeorgetownGrandCayman
GeorgetownGrandCayman,PortEvergladesFL
JacksonvilleFL,PortEvergladesFL
PortEvergladesFL,MoinBay
MoinBay,PortEvergladesFL
PortEvergladesFL,JacksonvilleFL
MiamiFL,MoinBay
ManzanilloPanama,Guayaquil
Guayaquil,Callao
Guayaquil,ManzanilloPanama
ManzanilloPanama,MiamiFL
MiamiFL,PuertoCortes
SantoTomasdeCastilla,MiamiFL
TacomaWA,OaklandCA
OaklandCA,Honolulu
Honolulu,TacomaWA
SanDiegoCA,Honolulu
Honolulu,HiloHI
HiloHI,Kahului
Kahului,HiloHI
HiloHI,SanDiegoCA
PuertoMadryn,BahiaBlanca
BahiaBlanca,PortoItapoa
PortoItapoa,RiodeJaneiro
RiodeJaneiro,Santos
Santos,RioGrandeBR
RioGrandeBR,SanAntonioCL
SanAntonioCL,Callao
Guayaquil,AricaCL
AricaCL,Antofagasta
Antofagasta,SanAntonioCL
SanAntonioCL,SanVicente
SanVicente,PuertoMadryn
Balboa,Iquique
Iquique,AricaCL
AricaCL,SanAntonioCL
SanVicente,Callao
Callao,Balboa
Ningbo,Nansha
Nansha,TanjungPelepas
TanjungPelepas,Singapore
Singapore,TanjungPelepas
Singapore,CapeTown
CapeTown,WalvisBay
WalvisBay,PointeNoire
PointeNoire,Luanda
Luanda,CapeTown
CapeTown,PortKelang
Singapore,Qingdao
Nansha,ShekouShenzhenChiwan
ShekouShenzhenChiwan,TanjungPelepas
Singapore,Kribi
Kribi,Cotonou
Cotonou,LagosTinCanIsland
LagosTinCanIsland,Abidjan
Abidjan,Lome
Lome,Colombo
Colombo,Singapore
ShekouShenzhenChiwan,Nansha
Xiamen,Shanghai
Nansha,Singapore
TanjungPelepas,WalvisBay
WalvisBay,Tema
Tema,Apapa
Apapa,PointeNoire
PointeNoire,TanjungPelepas
TanjungPelepas,Xiamen
XingangTianjin,Busan
Busan,Gwangyang
Gwangyang,Ningbo
Shanghai,Nansha
Singapore,Lome
Lome,Tema
Tema,Singapore
TanjungPelepas,PortKelang
Colombo,Mombasa
Mombasa,Colombo
Colombo,PortKelang
TanjungPelepas,Mombasa
Mombasa,TanjungPelepas
Kaohsiung,Xiamen
Xiamen,HongKong
HongKong,Nansha
PortKelang,Durban
Durban,CapeTown
Singapore,HongKong
Xiamen,Nansha
Ningbo,Singapore
Singapore,Durban
Durban,Singapore
TanjungPelepas,PortdePointedesGalets
PortdePointedesGalets,Maputo
Maputo,Beira
Beira,Nacala
Nacala,PortLouis
PortLouis,Singapore
Colombo,MaleMaldives
MaleMaldives,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,DaresSalaam
DaresSalaam,Colombo
Busan,MobileAL
MobileAL,HoustonTX
MiamiFL,FreeportBahamas
FreeportBahamas,MiamiFL
FreeportBahamas,Rodman
Rodman,Busan
Busan,CartagenaColombia
CartagenaColombia,NewYorkNYNJ
NorfolkVA,WilmingtonNC
SavannahGA,CharlestonSC
CharlestonSC,CartagenaColombia
CartagenaColombia,Busan
Busan,CristobalPanama
CristobalPanama,SavannahGA
SavannahGA,NorfolkVA
NewYorkNYNJ,Singapore
Singapore,Xiamen
Shanghai,Balboa
Balboa,Buenaventura
Callao,Antofagasta
Antofagasta,Mejillones
Mejillones,SanAntonioCL
SanAntonioCL,Tauranga
Tauranga,ShekouShenzhenChiwan
Busan,Yokohama
Yokohama,ManzanilloMEX
LazaroCardenasMEX,Buenaventura
Buenaventura,Guayaquil
Guayaquil,Balboa
Balboa,ManzanilloMEX
Busan,ColonPanama
ColonPanama,SavannahGA
CharlestonSC,BostonMA
BostonMA,NewYorkNYNJ
NewYorkNYNJ,ColonPanama
ColonPanama,Qingdao
HongKong,Shanghai
Shanghai,YantianShenzhen
Busan,ManzanilloPanama
ManzanilloPanama,SavannahGA
CharlestonSC,NorfolkVA
NorfolkVA,ManzanilloPanama
ManzanilloPanama,Rodman
Rodman,Kaohsiung
Bremerhaven,Zeebrugge
Zeebrugge,SouthamptonUK
SouthamptonUK,BaltimoreMD
BaltimoreMD,SavannahGA
SavannahGA,ManzanilloPanama
ManzanilloPanama,Auckland
Auckland,BrisbaneAU
BrisbaneAU,PortKembla
PortKembla,MelbourneAU
MelbourneAU,Fremantle
Fremantle,Singapore
Singapore,Inchon
Inchon,Masan
Masan,Kobe
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,Hitachinaka
Hitachinaka,TacomaWA
TacomaWA,LongBeach
LongBeach,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloPanama
ManzanilloPanama,BrunswickGA
BrunswickGA,SavannahGA
BaltimoreMD,NewarkNJ
NewarkNJ,Bremerhaven
Kaohsiung,TanjungPelepas
PortKelang,Chittagong
Chittagong,PasirGudangJohor
PasirGudangJohor,TanjungPelepas
TanjungPelepas,Fuzhou
Fuzhou,Ningbo
Qingdao,XingangTianjin
XingangTianjin,Gwangyang
Gwangyang,Busan
Busan,TanjungPelepas
TanjungPelepas,Colombo
MumbaiNhavaSheva,Pipavav
Pipavav,Colombo
Ningbo,Shantou
Shantou,HongKong
ShekouShenzhenChiwan,PortKelang
PortKelang,Cochin
Cochin,MumbaiNhavaSheva
MumbaiNhavaSheva,TuticorinIndia
TuticorinIndia,Penang
Penang,PortKelang
PortKelang,Qingdao
PortKelang,MumbaiNhavaSheva
MumbaiNhavaSheva,Karachi
Karachi,Mundra
Mundra,Colombo
PortKelang,HongKong
Nansha,YantianShenzhen
YantianShenzhen,TanjungPelepas
Colombo,TangerMorocco
TangerMorocco,Felixstowe
Felixstowe,Bremerhaven
Bremerhaven,Antwerp
Antwerp,LondonGateway
LondonGateway,LeHavre
LeHavre,TangerMorocco
TangerMorocco,Salalah
Salalah,AbuDhabi
AbuDhabi,DubaiJebelAli
DubaiJebelAli,Ningbo
Xiamen,TanjungPelepas
Colombo,Felixstowe
Felixstowe,Rotterdam
Rotterdam,Bremerhaven
Bremerhaven,TangerMorocco
Salalah,HongKong
XingangTianjin,Ningbo
YantianShenzhen,Singapore
Singapore,Colombo
Colombo,Antwerp
Rotterdam,Piraeus
Piraeus,PortKelang
PortKelang,XingangTianjin
YantianShenzhen,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Singapore
Colombo,HalifaxNovaScotia
HalifaxNovaScotia,NewYorkNYNJ
CharlestonSC,PortKelang
LosAngelesCA,OaklandCA
OaklandCA,YantianShenzhen
PortKelang,Kolkata
Kolkata,Singapore
Singapore,Kolkata
Kolkata,PortKelang
Colombo,Salalah
Salalah,NewYorkNYNJ
SavannahGA,TanjungPelepas
TanjungPelepas,LaemChabangThailand
Kolkata,Haldia
Haldia,Singapore
Rotterdam,Hamburg
Hamburg,Antwerp
LeHavre,MarseillesFosFos
MarseillesFosFos,LaSpezia
LaSpezia,GioiaTauro
GioiaTauro,MaltaMarsaxlokk
MaltaMarsaxlokk,PortdePointedesGalets
PortdePointedesGalets,PortLouis
PortLouis,Sydney
Sydney,MelbourneAU
MelbourneAU,Adelaide
Adelaide,Fremantle
Colombo,MaltaMarsaxlokk
MaltaMarsaxlokk,GioiaTauro
GioiaTauro,Valencia
Valencia,LondonGateway
Kattupalli,ChuLai
ChuLai,Haiphong
Haiphong,LaemChabangThailand
LaemChabangThailand,Kattupalli
PortSaidEgypt,GioiaTauro
GioiaTauro,Barcelona
Valencia,GioiaTauro
GioiaTauro,PortSaidEgypt
KingAbdullahCity,AbuDhabi
Singapore,YantianShenzhen
YantianShenzhen,Qingdao
PortSaidEgypt,Beirut
Beirut,PortSaidEgypt
Beirut,TripoliLebanon
TripoliLebanon,Izmit
AmbarliIstanbul,Constanza
Constanza,OdessaUA
OdessaUA,Piraeus
Piraeus,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,PortKelang
PortKelang,Busan
Singapore,Jeddah
Jeddah,DamiettaEgypt
DamiettaEgypt,Barcelona
Valencia,GenoaIT
GenoaIT,DamiettaEgypt
DamiettaEgypt,Jeddah
Jeddah,Singapore
HongKong,Qingdao
Ningbo,Kaohsiung
Singapore,Piraeus
Piraeus,GenoaIT
GenoaIT,LaSpezia
LaSpezia,MarseillesFosFos
Barcelona,Piraeus
Piraeus,Singapore
HongKong,Busan
Dalian,Qingdao
Piraeus,Rotterdam
Antwerp,Shanghai
Shanghai,XingangTianjin
Nansha,HongKong
Piraeus,Hamburg
Rotterdam,Zeebrugge
Zeebrugge,Felixstowe
Felixstowe,Zeebrugge
Felixstowe,Singapore
HongKong,Xiamen
XingangTianjin,Qingdao
Qingdao,Gwangyang
TanjungPelepas,Algeciras
Algeciras,Bremerhaven
Bremerhaven,GdanskPoland
GdanskPoland,Bremerhaven
Bremerhaven,Rotterdam
Rotterdam,TanjungPelepas
TanjungPelepas,Shanghai
Aqaba,Jeddah
PortKelang,Ningbo
Ningbo,XingangTianjin
Qingdao,Nansha
TacomaWA,Kaohsiung
PortKelang,DubaiJebelAli
DubaiJebelAli,UmmQasr
UmmQasr,DubaiJebelAli
DubaiJebelAli,PortKelang
PortKelang,CaiMepnearHoChiMinh
Kaohsiung,Taipei
Taipei,LosAngelesCA
Xiamen,DaChanBayShenzhen
DaChanBayShenzhen,PortKelang
PortKelang,KhorFakkan
KhorFakkan,DubaiJebelAli
DubaiJebelAli,Sohar
Sohar,PortKelang
Singapore,DubaiJebelAli
DubaiJebelAli,AbuDhabi
AbuDhabi,Dammam
Dammam,AbuDhabi
AbuDhabi,PortKelang
Xiamen,LosAngelesCA
LosAngelesCA,Yokohama
Yokohama,Xiamen
Xiamen,CaiMepnearHoChiMinh
Singapore,NewYorkNYNJ
NewYorkNYNJ,SavannahGA
SavannahGA,MiamiFL
FreeportBahamas,TanjungPelepas
TanjungPelepas,HongKong
Shanghai,LosAngelesCA
LosAngelesCA,Ningbo
YantianShenzhen,Busan
TampaFL,Balboa
Balboa,Busan
Busan,Xiamen
Busan,LosAngelesCA
OaklandCA,Yokohama
Yokohama,NahaOkinawaIs
NahaOkinawaIs,Busan
Saipan,Guam
Guam,NahaOkinawaIs
NahaOkinawaIs,Ningbo
Shanghai,LongBeach
Honolulu,Saipan
LongBeach,Ningbo
CharlestonSC,NewYorkNYNJ
NewOrleansLA,Kaohsiung
Taipei,Kaohsiung
Kaohsiung,YantianShenzhen
YantianShenzhen,LongBeach
LongBeach,Taipei
Haiphong,CaiMepnearHoChiMinh
Xiamen,LongBeach
LongBeach,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Haiphong
Kaohsiung,Shanghai
Ningbo,OaklandCA
OaklandCA,LosAngelesCA
LosAngelesCA,Kaohsiung
DaChanBayShenzhen,YantianShenzhen
LosAngelesCA,Xiamen
SeattleWA,VancouverBC
VancouverBC,Tomakomai
Tomakomai,Busan
Busan,HakataFukuoka
HakataFukuoka,Osaka
Osaka,Nagoya
Nagoya,Shimizu
Shimizu,Tokyo
Tokyo,EverettWA
EverettWA,SeattleWA
Toyohashi,JacksonvilleFL
JacksonvilleFL,NewarkNJ
NewarkNJ,Toyohashi
Hamburg,LeHavre
LeHavre,Singapore
Singapore,Kobe
Nagoya,Tokyo
Tokyo,LosAngelesCA
OaklandCA,Tokyo
Tokyo,Shimizu
Shimizu,Kobe
Tokyo,Singapore
Singapore,Rotterdam
Ningbo,YantianShenzhen
TanjungPelepas,Sines
Sines,Antwerp
LeHavre,Felixstowe
Felixstowe,Algeciras
Algeciras,Singapore
LaemChabangThailand,YantianShenzhen
Singapore,LeHavre
LeHavre,DunkirkFR
DunkirkFR,Wilhelmshaven
Wilhelmshaven,Hamburg
Rotterdam,MaltaMarsaxlokk
MaltaMarsaxlokk,PortKelang
Ningbo,HongKong
HongKong,Sydney
MelbourneAU,BrisbaneAU
Tokyo,Kobe
Kobe,Busan
HongKong,BrisbaneAU
BrisbaneAU,Auckland
Auckland,Lyttelton
Lyttelton,Napier
Napier,Tauranga
Tauranga,Tokyo
YantianShenzhen,BrisbaneAU
BrisbaneAU,Sydney
MelbourneAU,Ningbo
Shanghai,Sydney
BrisbaneAU,Xiamen
Kaohsiung,Yokohama
Busan,Nansha
Nansha,LaePNG
LaePNG,HoniaraSolomonIs
HoniaraSolomonIs,NoumeaNewCaledonia
NoumeaNewCaledonia,Auckland
Auckland,Timaru
Timaru,Tauranga
Tauranga,NoumeaNewCaledonia
NoumeaNewCaledonia,Kaohsiung
Jakarta,TanjungPelepas
Singapore,BrisbaneAU
Fremantle,Jakarta
Busan,ShimonosekiChofu
ShimonosekiChofu,Kobe
Yokohama,LaePNG
LaePNG,RabaulPNG
RabaulPNG,PortMoresbyPNG
PortMoresbyPNG,Townsville
Townsville,Busan
Yokohama,Guam
Guam,Saipan
Saipan,Busan
Singapore,Fremantle
Fremantle,Adelaide
Adelaide,MelbourneAU
BrisbaneAU,TanjungPelepas
Sydney,Tauranga
Tauranga,Napier
Napier,Lyttelton
Lyttelton,Timaru
Timaru,PortChalmers
PortChalmers,TanjungPelepas
Singapore,LaePNG
HoniaraSolomonIs,LihirIslandPNG
LihirIslandPNG,KimbePapuaNewGuinea
KimbePapuaNewGuinea,PortKelang
Singapore,Darwin
Darwin,Singapore
HongKong,Singapore
Singapore,RiodeJaneiro
Paranagua,NavegantesnearItajai
NavegantesnearItajai,Montevideo
Montevideo,BuenosAires
BuenosAires,RioGrandeBR
Santos,Singapore
Singapore,Sepetiba
Sepetiba,Santos
Paranagua,PortoItapoa
PortoItapoa,NavegantesnearItajai
NavegantesnearItajai,PortoItapoa
Itajai,NavegantesnearItajai
NavegantesnearItajai,Itajai
GioiaTauro,NaplesIT
NaplesIT,LaSpezia
LaSpezia,Barcelona
Valencia,Algeciras
Algeciras,Sines
Sines,FreeportBahamas
MiamiFL,VeracruzMEX
VeracruzMEX,AltamiraMEX
AltamiraMEX,HoustonTX
FreeportBahamas,Sines
Sines,Algeciras
Algeciras,Barcelona
Barcelona,GioiaTauro
MontrealQuebec,SaintJohnNewBrunswick
SaintJohnNewBrunswick,FreeportBahamas
FreeportBahamas,VeracruzMEX
