source,target
Esmeraldas,AricaCL
AricaCL,SanAntonioCL
SanVicente,Balboa
Balboa,Guayaquil
Callao,Paita
Paita,Guayaquil
Guayaquil,Balboa
Guayaquil,Rodman
Rodman,Guayaquil
HongKong,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Singapore
Singapore,PortKelang
PortKelang,Singapore
PortKelang,Colombo
Colombo,HalifaxNovaScotia
HalifaxNovaScotia,NewYorkNYNJ
CharlestonSC,PortKelang
Singapore,Jakarta
Jakarta,LaemChabangThailand
LaemChabangThailand,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,LosAngelesCA
LosAngelesCA,OaklandCA
OaklandCA,HongKong
Kaohsiung,Qingdao
Qingdao,Ningbo
Ningbo,Shanghai
Shanghai,Taipei
Taipei,YantianShenzhen
YantianShenzhen,Colombo
Colombo,Rotterdam
Rotterdam,Felixstowe
Felixstowe,Hamburg
Hamburg,Rotterdam
Rotterdam,Colombo
Colombo,TanjungPelepas
TanjungPelepas,Kaohsiung
Busan,Qingdao
Shanghai,DaChanBayShenzhen
DaChanBayShenzhen,PortKelang
PortKelang,Ashdod
Ashdod,Haifa
Haifa,AmbarliIstanbul
AmbarliIstanbul,Novorossiysk
Novorossiysk,OdessaUA
OdessaUA,AmbarliIstanbul
AmbarliIstanbul,Haifa
Haifa,Colombo
Colombo,PortKelang
PortKelang,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,DaChanBayShenzhen
DaChanBayShenzhen,YantianShenzhen
YantianShenzhen,Xiamen
Xiamen,Ningbo
Shanghai,Busan
PortKelang,Chittagong
Chittagong,PortKelang
TanjungPelepas,Singapore
Singapore,YangonMyanmar
YangonMyanmar,Mongla
Mongla,TanjungPelepas
Chittagong,Singapore
Qingdao,Shanghai
Ningbo,Nansha
Nansha,Singapore
Colombo,Apapa
Apapa,LagosTinCanIsland
LagosTinCanIsland,Tema
Tema,PortKelang
Singapore,Qingdao
Singapore,Kolkata
Kolkata,PortKelang
LaemChabangThailand,Singapore
PortKelang,Kattupalli
Kattupalli,ChennaiMadras
ChennaiMadras,Kattupalli
ChennaiMadras,PortKelang
Singapore,LaemChabangThailand
DubaiJebelAli,Karachi
Karachi,Mundra
Mundra,Colombo
Kolkata,Haldia
Haldia,PortKelang
PortKelang,ChennaiMadras
Ningbo,ShekouShenzhenChiwan
Singapore,TanjungPelepas
TanjungPelepas,PortKelang
Colombo,Mombasa
Mombasa,Colombo
PortKelang,Pipavav
Pipavav,PortQasim
PortQasim,Karachi
Karachi,PortQasim
Karachi,MumbaiNhavaSheva
MumbaiNhavaSheva,Colombo
PortKelang,Haldia
Haldia,Kolkata
Haldia,Singapore
ChennaiMadras,Vishakhapatnam
Vishakhapatnam,Singapore
TanjungPelepas,Colombo
Colombo,Salalah
Salalah,NewYorkNYNJ
SavannahGA,FreeportBahamas
FreeportBahamas,Singapore
Singapore,Chittagong
Kawasaki,Kobe
Kobe,ShimonosekiChofu
ShimonosekiChofu,XingangTianjin
Shanghai,Singapore
Singapore,Durban
Durban,Maputo
Maputo,DaresSalaam
DaresSalaam,Mombasa
Mombasa,Singapore
Singapore,Hitachinaka
Hitachinaka,Kawasaki
Chittagong,Mongla
Mongla,Singapore
Kolkata,Singapore
Rotterdam,LondonGateway
LondonGateway,Hamburg
Hamburg,LeHavre
LeHavre,MarseillesFosFos
MarseillesFosFos,GenoaIT
GenoaIT,DamiettaEgypt
DamiettaEgypt,PointedesGalets
PointedesGalets,Fremantle
Fremantle,MelbourneAU
MelbourneAU,SydneyAU
SydneyAU,Adelaide
Adelaide,Singapore
Singapore,ChennaiMadras
ChennaiMadras,Colombo
Colombo,Cochin
Cochin,DamiettaEgypt
DamiettaEgypt,Piraeus
Piraeus,MaltaMarsaxlokk
MaltaMarsaxlokk,Rotterdam
Antwerp,LeHavre
MarseillesFosFos,LaSpezia
LaSpezia,GioiaTauro
GioiaTauro,NaplesIT
NaplesIT,GioiaTauro
GioiaTauro,PointedesGalets
PointedesGalets,PortLouis
PortLouis,SydneyAU
SydneyAU,MelbourneAU
MelbourneAU,Adelaide
Adelaide,Fremantle
Fremantle,Singapore
Colombo,Valencia
Valencia,LondonGateway
LondonGateway,Antwerp
SouthamptonUK,Jeddah
Jeddah,Colombo
Colombo,Singapore
Nansha,TanjungPelepas
TanjungPelepas,Mombasa
Mombasa,DaresSalaam
DaresSalaam,TanjungPelepas
TanjungPelepas,Ningbo
NewYorkNYNJ,SavannahGA
SavannahGA,JacksonvilleFL
JacksonvilleFL,SavannahGA
JacksonvilleFL,NorfolkVA
NorfolkVA,HalifaxNovaScotia
HalifaxNovaScotia,DubaiJebelAli
DubaiJebelAli,Singapore
Singapore,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,YantianShenzhen
YantianShenzhen,Ningbo
Busan,LongBeach
LongBeach,OaklandCA
OaklandCA,VostochniyRussia
VostochniyRussia,Busan
Busan,Shanghai
Singapore,PortSaidEgypt
PortSaidEgypt,Haifa
Haifa,Koper
Koper,Trieste
Trieste,RijekaCroatia
RijekaCroatia,Trieste
Trieste,PortSaidEgypt
PortSaidEgypt,KingAbdullahCity
KingAbdullahCity,Singapore
Ningbo,Busan
Busan,ShekouShenzhenChiwan
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Koper
RijekaCroatia,VeniceIT
VeniceIT,Koper
Koper,MaltaMarsaxlokk
MaltaMarsaxlokk,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,PortKelang
PortKelang,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Shanghai
XingangTianjin,Dalian
Dalian,Busan
Busan,Ningbo
Shanghai,Nansha
Nansha,YantianShenzhen
YantianShenzhen,Singapore
MaltaMarsaxlokk,Barcelona
Barcelona,Valencia
Valencia,LaSpezia
GioiaTauro,PortSaidEgypt
KingAbdullahCity,DubaiJebelAli
DubaiJebelAli,TanjungPelepas
TanjungPelepas,Xiamen
Xiamen,XingangTianjin
Qingdao,Busan
Ningbo,YantianShenzhen
YantianShenzhen,PortSaidEgypt
PortSaidEgypt,Rotterdam
Felixstowe,Antwerp
Rotterdam,Algeciras
Algeciras,Singapore
Singapore,HongKong
HongKong,Qingdao
Shanghai,ShekouShenzhenChiwan
ShekouShenzhenChiwan,YantianShenzhen
PortSaidEgypt,Beirut
Beirut,GioiaTauro
GioiaTauro,LaSpezia
LaSpezia,GenoaIT
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
Valencia,Barcelona
Barcelona,MaltaMarsaxlokk
MaltaMarsaxlokk,Salalah
Salalah,Singapore
Singapore,Ningbo
Shanghai,YantianShenzhen
YantianShenzhen,ShekouShenzhenChiwan
Dalian,XingangTianjin
XingangTianjin,Busan
YantianShenzhen,TanjungPelepas
TanjungPelepas,Rotterdam
Bremerhaven,GothenburgSweden
GothenburgSweden,AarhusDenmark
AarhusDenmark,Bremerhaven
Bremerhaven,Wilhelmshaven
Wilhelmshaven,PortSaidEgypt
PortSaidEgypt,Singapore
Shanghai,Dalian
Ningbo,Xiamen
Beirut,TripoliLebanon
TripoliLebanon,Piraeus
Piraeus,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,Constanza
Constanza,OdessaUA
AmbarliIstanbul,PortSaidEgypt
PortKelang,Busan
TanjungPelepas,Ashdod
Haifa,AlexandriaEgypt
AlexandriaEgypt,Mersin
Mersin,Piraeus
Piraeus,Jeddah
Jeddah,TanjungPelepas
TanjungPelepas,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Kaohsiung
Singapore,Jeddah
Jeddah,DamiettaEgypt
DamiettaEgypt,Barcelona
Valencia,TangerMorocco
TangerMorocco,GenoaIT
DamiettaEgypt,Jeddah
Jeddah,Singapore
Ningbo,Kaohsiung
Kaohsiung,HongKong
HongKong,YantianShenzhen
Singapore,Piraeus
Piraeus,LaSpezia
GenoaIT,LaSpezia
Valencia,Piraeus
Piraeus,Colombo
Busan,XingangTianjin
XingangTianjin,Qingdao
Singapore,CapeTown
CapeTown,PointeNoire
PointeNoire,Luanda
Luanda,CapeTown
CapeTown,PortKelang
Singapore,Busan
Singapore,Mombasa
DaresSalaam,Penang
Penang,Singapore
Singapore,Nansha
Nansha,Qingdao
MaltaMarsaxlokk,Valencia
Barcelona,MarseillesFosFos
GenoaIT,MaltaMarsaxlokk
MaltaMarsaxlokk,Beirut
Beirut,Jeddah
Jeddah,DubaiJebelAli
DubaiJebelAli,PortKelang
PortKelang,Xiamen
Xiamen,Qingdao
Shanghai,Kaohsiung
Kaohsiung,ShekouShenzhenChiwan
MarseillesFosFos,Piraeus
Piraeus,Singapore
HongKong,Busan
Singapore,KingAbdullahCity
KingAbdullahCity,AmbarliIstanbul
AmbarliIstanbul,Izmit
AmbarliIstanbul,Tekirdag
Tekirdag,Piraeus
Piraeus,KingAbdullahCity
Singapore,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Qingdao
Dalian,Qingdao
Piraeus,Rotterdam
Antwerp,Shanghai
Shanghai,XingangTianjin
Shanghai,HongKong
HongKong,Nansha
Nansha,ShekouShenzhenChiwan
ShekouShenzhenChiwan,TanjungPelepas
PortKelang,TanjungPelepas
PortKelang,Piraeus
Piraeus,Antwerp
Felixstowe,Zeebrugge
Zeebrugge,Piraeus
Piraeus,TanjungPelepas
HongKong,Ningbo
Jeddah,Ashdod
Ashdod,AmbarliIstanbul
Izmit,Aliaga
Aliaga,Mersin
Mersin,Jeddah
Singapore,Kaohsiung
Kaohsiung,Busan
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,Ningbo
HongKong,ShekouShenzhenChiwan
TanjungPelepas,PortLouis
PortLouis,Durban
Durban,NgquraCoega
NgquraCoega,Durban
Durban,TanjungPelepas
TanjungPelepas,HongKong
HongKong,Shanghai
Shanghai,Kobe
Singapore,XingangTianjin
Shanghai,Masan
Masan,Nagoya
Nagoya,HoustonTX
HoustonTX,NewOrleansLA
NewOrleansLA,SavannahGA
SavannahGA,PhiladelphiaPA
PhiladelphiaPA,MoreheadCityNC
MoreheadCityNC,Antwerp
Hamburg,PortoMarghera
PortoMarghera,DubaiJebelAli
DubaiJebelAli,Dammam
Dammam,MumbaiNhavaSheva
MumbaiNhavaSheva,Singapore
TanjungPelepas,TangerMorocco
TangerMorocco,Hamburg
Hamburg,Bremerhaven
Bremerhaven,Antwerp
Antwerp,LondonGateway
LondonGateway,LeHavre
LeHavre,TangerMorocco
TangerMorocco,Salalah
Salalah,DubaiJebelAli
DubaiJebelAli,YantianShenzhen
YantianShenzhen,Qingdao
TanjungPelepas,Algeciras
Algeciras,Antwerp
Antwerp,Felixstowe
Felixstowe,LeHavre
LeHavre,PortSaidEgypt
Singapore,Algeciras
Algeciras,SouthamptonUK
SouthamptonUK,DunkirkFR
DunkirkFR,SouthamptonUK
DunkirkFR,Hamburg
Rotterdam,SouthamptonUK
SouthamptonUK,LeHavre
LeHavre,DubaiJebelAli
ShekouShenzhenChiwan,Ningbo
Busan,ManzanilloMEX
ManzanilloMEX,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloMEX
LazaroCardenasMEX,Buenaventura
Callao,LazaroCardenasMEX
ManzanilloMEX,EnsenadaMEX
EnsenadaMEX,Yokohama
Yokohama,Busan
Busan,Kaohsiung
Xiamen,Shanghai
Shanghai,Qingdao
Busan,EnsenadaMEX
EnsenadaMEX,ManzanilloMEX
ManzanilloMEX,Callao
Callao,Lirquen
Lirquen,SanAntonioCL
SanAntonioCL,ManzanilloMEX
ManzanilloMEX,Shanghai
Shanghai,Xiamen
YantianShenzhen,Kaohsiung
Kaohsiung,Shanghai
Ningbo,ManzanilloMEX
ManzanilloMEX,Buenaventura
Buenaventura,Callao
Callao,SanAntonioCL
SanAntonioCL,HongKong
Keelung,HongKong
YantianShenzhen,Shanghai
LazaroCardenasMEX,Callao
Callao,Iquique
Iquique,Antofagasta
Antofagasta,Valparaiso
Valparaiso,Coronel
Coronel,Valparaiso
Valparaiso,Keelung
Singapore,Sohar
Sohar,DubaiJebelAli
Dammam,Bahrain
Bahrain,PortKelang
Singapore,YantianShenzhen
Busan,SeattleWA
SeattleWA,VancouverBC
VancouverBC,XingangTianjin
Aqaba,Jeddah
PortKelang,Ningbo
Ningbo,XingangTianjin
PortKelang,Jeddah
Jeddah,Aqaba
Aqaba,Sokhna
Sokhna,Jeddah
Taipei,ShekouShenzhenChiwan
PortKelang,DubaiJebelAli
DubaiJebelAli,UmmQasr
UmmQasr,DubaiJebelAli
PortKelang,HongKong
Kaohsiung,Xiamen
ShekouShenzhenChiwan,PortKelang
Hamad,UmmQasr
UmmQasr,Hamad
Hamad,DubaiJebelAli
PortKelang,Kaohsiung
Gwangyang,Busan
Dammam,DubaiJebelAli
Dammam,Hamad
Hamad,Sohar
Sohar,PortKelang
Singapore,Gwangyang
Singapore,DubaiJebelAli
DubaiJebelAli,AbuDhabi
AbuDhabi,Dammam
Dammam,Singapore
CaiMepnearHoChiMinh,HongKong
Shanghai,PrinceRupertBC
PrinceRupertBC,VancouverBC
VancouverBC,Yokohama
Yokohama,Shanghai
Busan,LianyungangJiangsu
LianyungangJiangsu,Qingdao
Dammam,Jubail
Jubail,AbuDhabi
AbuDhabi,Singapore
Nansha,Busan
XingangTianjin,Nansha
Colombo,Lome
Lome,Durban
Durban,PortLouis
PortLouis,Colombo
Nagoya,Shimizu
Shimizu,Tokyo
Tokyo,Singapore
Jeddah,Rotterdam
Hamburg,SouthamptonUK
LeHavre,Singapore
Singapore,Kobe
Singapore,BandarAbbas
BandarAbbas,PortKelang
Busan,Yokohama
Yokohama,PrinceRupertBC
PrinceRupertBC,LosAngelesCA
VostochniyRussia,XingangTianjin
Xiamen,YantianShenzhen
Busan,VancouverBC
VancouverBC,SeattleWA
SeattleWA,Yokohama
Busan,TacomaWA
TacomaWA,VancouverBC
VancouverBC,Busan
Kaohsiung,VancouverBC
SeattleWA,Busan
ShekouShenzhenChiwan,HongKong
Qingdao,YantianShenzhen
Ningbo,TacomaWA
VancouverBC,Tokyo
Tokyo,Osaka
Osaka,Qingdao
OaklandCA,XingangTianjin
SeattleWA,Tokyo
Tokyo,Busan
Busan,Gwangyang
Gwangyang,YantianShenzhen
Shanghai,Tokyo
Busan,PrinceRupertBC
PrinceRupertBC,TacomaWA
Tokyo,Kobe
Kobe,Qingdao
CaiMepnearHoChiMinh,Haiphong
Haiphong,YantianShenzhen
YantianShenzhen,TacomaWA
VancouverBC,Kaohsiung
Kaohsiung,Singapore
Singapore,PortLouis
NgquraCoega,DubaiJebelAli
Mundra,MumbaiNhavaSheva
MumbaiNhavaSheva,HaziraGujarat
HaziraGujarat,MumbaiNhavaSheva
HaziraGujarat,Colombo
Colombo,Shanghai
Busan,HongKong
Kaohsiung,Guam
Guam,Saipan
Saipan,Yap
Yap,Koror
Koror,GeneralSantos
GeneralSantos,Davao
Davao,HongKong
Nansha,HongKong
ShekouShenzhenChiwan,LaePNG
LaePNG,HoniaraSolomonIs
HoniaraSolomonIs,SuvaFiji
SuvaFiji,LautokaFiji
LautokaFiji,Majuro
Majuro,Kosrae
Kosrae,Nansha
Kaohsiung,XingangTianjin
Yokohama,Majuro
Majuro,TarawaKiribati
TarawaKiribati,PortVilaVanuatu
PortVilaVanuatu,NoumeaNewCaledonia
NoumeaNewCaledonia,LautokaFiji
LautokaFiji,SuvaFiji
SuvaFiji,NukualofaTonga
NukualofaTonga,PagoPagoAmSamoa
PagoPagoAmSamoa,ApiaWSamoa
ApiaWSamoa,SantoVanuatu
SantoVanuatu,Kaohsiung
YantianShenzhen,Busan
Busan,HoustonTX
HoustonTX,MobileAL
MobileAL,FreeportBahamas
FreeportBahamas,ManzanilloPanama
ManzanilloPanama,Balboa
Balboa,Busan
Busan,NewYorkNYNJ
NewYorkNYNJ,BaltimoreMD
BaltimoreMD,NorfolkVA
NorfolkVA,NewYorkNYNJ
NewYorkNYNJ,Salalah
Salalah,Colombo
TanjungPelepas,YantianShenzhen
Xiamen,LosAngelesCA
LosAngelesCA,Yokohama
Yokohama,Nansha
Qingdao,Inchon
Inchon,Ningbo
CapeTown,Lome
Lome,Apapa
LagosTinCanIsland,Onne
Onne,Singapore
Singapore,Dalian
YantianShenzhen,CaiMepnearHoChiMinh
Singapore,NewYorkNYNJ
SavannahGA,MiamiFL
MiamiFL,FreeportBahamas
FreeportBahamas,MiamiFL
FreeportBahamas,TanjungPelepas
Shanghai,LosAngelesCA
LosAngelesCA,DutchHarborAK
DutchHarborAK,Yokohama
Busan,LosAngelesCA
OaklandCA,Yokohama
Yokohama,NahaOkinawaIs
NahaOkinawaIs,Busan
Ningbo,LongBeach
LongBeach,Nansha
Shanghai,Gwangyang
LosAngelesCA,TacomaWA
TacomaWA,Busan
Gwangyang,Inchon
Inchon,Shanghai
LongBeach,Honolulu
Honolulu,Guam
Guam,NahaOkinawaIs
NahaOkinawaIs,Ningbo
Shanghai,LongBeach
YantianShenzhen,LosAngelesCA
OaklandCA,Taipei
YantianShenzhen,HoustonTX
MobileAL,TampaFL
TampaFL,Shanghai
Ningbo,LosAngelesCA
OaklandCA,Tokyo
Tokyo,Qingdao
LongBeach,Busan
YantianShenzhen,HongKong
HongKong,Kaohsiung
Kaohsiung,Taipei
Taipei,LosAngelesCA
OaklandCA,TacomaWA
TacomaWA,Kaohsiung
Kaohsiung,YantianShenzhen
SavannahGA,Qingdao
Shanghai,ColonPanama
ColonPanama,NewYorkNYNJ
CharlestonSC,HongKong
Singapore,Cotonou
Cotonou,Abidjan
Abidjan,Apapa
Apapa,Lome
Lome,Colombo
ShekouShenzhenChiwan,Nansha
Kaohsiung,LongBeach
LongBeach,Kaohsiung
Kaohsiung,CaiMepnearHoChiMinh
MobileAL,NewOrleansLA
NewOrleansLA,MiamiFL
MiamiFL,JacksonvilleFL
JacksonvilleFL,Singapore
Fuzhou,Nansha
OaklandCA,Fuzhou
Yokohama,Honolulu
Honolulu,Yokohama
LianyungangJiangsu,Shanghai
LongBeach,SeattleWA
SeattleWA,LianyungangJiangsu
PortKelang,Durban
PortElizabethZA,PortKelang
PortKelang,Qinzhou
Qinzhou,HongKong
HongKong,LianyungangJiangsu
Gwangyang,Ningbo
CharlestonSC,NewYorkNYNJ
NewYorkNYNJ,Singapore
Kaohsiung,Keelung
Keelung,LosAngelesCA
OaklandCA,Kaohsiung
LosAngelesCA,Busan
Xiamen,HongKong
YantianShenzhen,LongBeach
OaklandCA,Xiamen
Palembang,Belawan
Belawan,Phuket
Phuket,Padang
Padang,MoreheadCityNC
MoreheadCityNC,NewOrleansLA
VancouverBC,TacomaWA
TacomaWA,Hitachinaka
Hitachinaka,Shimizu
Shimizu,Yokohama
Yokohama,Tokyo
Busan,Osaka
Osaka,Nagoya
Tokyo,EverettWA
EverettWA,TacomaWA
TacomaWA,Tomakomai
Tomakomai,Busan
Busan,HakataFukuoka
HakataFukuoka,Osaka
Yokohama,Guam
Saipan,Busan
Busan,ShimonosekiChofu
ShimonosekiChofu,Kobe
Kobe,Yokohama
Yokohama,Koror
Koror,LaePNG
LaePNG,PortMoresbyPNG
PortMoresbyPNG,Townsville
Townsville,Busan
Hibiki,ShimonosekiChofu
ShimonosekiChofu,EverettWA
EverettWA,LongBeach
LongBeach,VancouverWA
Toyohashi,JacksonvilleFL
JacksonvilleFL,NewarkNJ
NewarkNJ,Toyohashi
Tokyo,LongBeach
Nagoya,Tokyo
Tokyo,SendaiHonshu
SendaiHonshu,LosAngelesCA
Tokyo,Nagoya
Nagoya,Kobe
Kobe,SendaiHonshu
CaiMepnearHoChiMinh,Kaohsiung
OaklandCA,Busan
HongKong,LaemChabangThailand
BeaumontTX,JacksonvilleFL
JacksonvilleFL,BrunswickGA
CharlestonSC,PhiladelphiaPA
PhiladelphiaPA,WilmingtonDE
WilmingtonDE,Leghorn
Leghorn,Beirut
Beirut,Aqaba
Jeddah,Kuwait
Kuwait,DubaiJebelAli
Karachi,Pyongtaek
Pyongtaek,Inchon
Inchon,Ulsan
Ulsan,Busan
Busan,BeaumontTX
JacksonvilleFL,CharlestonSC
CharlestonSC,BrunswickGA
BrunswickGA,PhiladelphiaPA
Singapore,LeHavre
LeHavre,Rotterdam
LeHavre,MaltaMarsaxlokk
MaltaMarsaxlokk,Jeddah
Jeddah,Nansha
Shanghai,Rotterdam
SouthamptonUK,YantianShenzhen
HongKong,Xiamen
Xiamen,Kaohsiung
YantianShenzhen,Rotterdam
LondonGateway,Singapore
Ningbo,Keelung
Keelung,Singapore
Durban,Singapore
XingangTianjin,Gwangyang
TanjungPelepas,Sines
Sines,Bremerhaven
Bremerhaven,GdanskPoland
GdanskPoland,Bremerhaven
Bremerhaven,Rotterdam
Rotterdam,TanjungPelepas
TanjungPelepas,Shanghai
Singapore,Rotterdam
SouthamptonUK,Singapore
Singapore,Felixstowe
Felixstowe,Rotterdam
Rotterdam,GdanskPoland
GdanskPoland,Wilhelmshaven
Wilhelmshaven,Felixstowe
Felixstowe,PortKelang
PortKelang,YantianShenzhen
Singapore,SouthamptonUK
SouthamptonUK,Hamburg
Rotterdam,DubaiJebelAli
Yokohama,Osaka
Osaka,Busan
Kaohsiung,MelbourneAU
SydneyAU,BrisbaneAU
BrisbaneAU,Yokohama
HongKong,Keelung
Keelung,Shanghai
Kaohsiung,BrisbaneAU
BrisbaneAU,Auckland
Auckland,PortChalmers
PortChalmers,Lyttelton
Lyttelton,Napier
Napier,Tauranga
Tauranga,HongKong
Durban,CapeTown
Singapore,Fremantle
Fremantle,Busan
Busan,Inchon
Inchon,XingangTianjin
XingangTianjin,Rizhao
Rizhao,Shanghai
BrisbaneAU,NewcastleAU
NewcastleAU,Geelong
Geelong,MelbourneAU
MelbourneAU,Gladstone
Gladstone,Busan
HongKong,SydneyAU
MelbourneAU,BrisbaneAU
BrisbaneAU,Xiamen
Ningbo,SydneyAU
BrisbaneAU,Kaohsiung
Ningbo,MelbourneAU
YantianShenzhen,SydneyAU
BrisbaneAU,Ningbo
LaemChabangThailand,TanjungPelepas
Fremantle,Adelaide
Adelaide,MelbourneAU
Ningbo,BrisbaneAU
BrisbaneAU,SydneyAU
Fremantle,TanjungPelepas
Ningbo,HongKong
Nansha,Surabaya
Surabaya,Darwin
Darwin,PortMoresbyPNG
Townsville,Gladstone
Gladstone,Kaohsiung
Kobe,Busan
HongKong,BrisbaneAU
Auckland,Lyttelton
Tauranga,Tokyo
Nansha,LaePNG
Townsville,Kaohsiung
Kaohsiung,SydneyAU
Kaohsiung,Ningbo
Shanghai,Osaka
PortMoresbyPNG,HoniaraSolomonIs
HoniaraSolomonIs,NoumeaNewCaledonia
NoumeaNewCaledonia,Auckland
Auckland,Timaru
Timaru,Tauranga
Tauranga,NoumeaNewCaledonia
NoumeaNewCaledonia,Kaohsiung
DaresSalaam,Colombo
Tauranga,MarsdenPoint
MarsdenPoint,NoumeaNewCaledonia
Nansha,XingangTianjin
HongKong,Tauranga
Tauranga,Valparaiso
Valparaiso,Mejillones
Mejillones,Callao
Callao,Balboa
Balboa,Yokohama
TanjungPelepas,PointedesGalets
PointedesGalets,Maputo
Maputo,Beira
Beira,Nacala
Nacala,PortLouis
PortLouis,Singapore
Jakarta,Fremantle
Adelaide,BellBayTAS
BellBayTAS,MelbourneAU
MelbourneAU,Bluff
Bluff,PortChalmers
Lyttelton,NelsonNZ
NelsonNZ,Tauranga
Tauranga,TanjungPelepas
Jakarta,BrisbaneAU
SydneyAU,Auckland
Auckland,WellingtonWGN
WellingtonWGN,NelsonNZ
Tauranga,Auckland
Auckland,MarsdenPoint
MarsdenPoint,BrisbaneAU
BrisbaneAU,TanjungPelepas
Jakarta,PortKelang
Singapore,BrisbaneAU
Adelaide,Jakarta
Singapore,DiliEastTimor
DiliEastTimor,Darwin
Darwin,BeneteBaySumbawa
BeneteBaySumbawa,Singapore
Jakarta,MadangPapuaNewGuinea
MadangPapuaNewGuinea,LaePNG
