source,target
LosAngelesCA,DaChanBayShenzhen
LaemChabangThailand,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Haiphong
Haiphong,YantianShenzhen
YantianShenzhen,TacomaWA
TacomaWA,VancouverBC
VancouverBC,Tokyo
Tokyo,Kobe
Kobe,Singapore
XingangTianjin,Busan
Shanghai,YantianShenzhen
TanjungPelepas,Rotterdam
GothenburgSweden,AarhusDenmark
AarhusDenmark,Bremerhaven
Bremerhaven,Wilhelmshaven
Wilhelmshaven,TangerMorocco
TangerMorocco,Singapore
Singapore,Shanghai
Shanghai,Dalian
NewcastleUK,AmsterdamNL
AmsterdamNL,Bremerhaven
SouthamptonUK,Santander
Santander,TangerMorocco
TangerMorocco,Durban
Durban,Fremantle
Fremantle,MelbourneAU
MelbourneAU,PortKembla
PortKembla,BrisbaneAU
PalmBeachFL,StCroixVI
StCroixVI,AnguillaAI
AnguillaAI,BridgetownBarbados
BridgetownBarbados,StBarthelemy
StBarthelemy,BridgetownBarbados
BridgetownBarbados,CastriesStLucia
CastriesStLucia,VieuxFortStLucia
VieuxFortStLucia,PointLisasTrinidad
PointLisasTrinidad,VieuxFortStLucia
PointLisasTrinidad,GeorgetownGuyana
GeorgetownGuyana,StGeorgesGrenada
StGeorgesGrenada,PalmBeachFL
JacksonvilleFL,SanJuanPR
SanJuanPR,JacksonvilleFL
PortEvergladesFL,GulfportMS
GulfportMS,FreeportTX
FreeportTX,PuertoCortes
PuertoCortes,PuertoBarrios
PuertoBarrios,MoinBay
MoinBay,ManzanilloPanama
ManzanilloPanama,PuertoBarrios
PuertoBarrios,PuertoCortes
PuertoCortes,PortEvergladesFL
GulfportMS,PuertoBarrios
PuertoCortes,CaucedoDomRep
CaucedoDomRep,GulfportMS
LongBeach,Honolulu
Honolulu,LongBeach
LondonGateway,Antwerp
Antwerp,Hamburg
Hamburg,LeHavre
LeHavre,VeracruzMEX
VeracruzMEX,AltamiraMEX
AltamiraMEX,HoustonTX
HoustonTX,NewOrleansLA
NewOrleansLA,LondonGateway
Singapore,Colombo
Colombo,Lome
Lome,Tema
Tema,Durban
Durban,PortLouis
PortLouis,Colombo
Kaohsiung,Xiamen
Xiamen,HongKong
HongKong,Nansha
PortKelang,Durban
Durban,CapeTown
CapeTown,PortKelang
HongKong,Kaohsiung
Xiamen,Nansha
Shanghai,Chittagong
Singapore,Ningbo
PortKelang,Kolkata
Kolkata,PortKelang
Ningbo,Busan
Busan,ShekouShenzhenChiwan
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Koper
Koper,Trieste
Trieste,RijekaCroatia
RijekaCroatia,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,PortKelang
PortKelang,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Shanghai
Busan,Shanghai
PortKelang,Jeddah
Jeddah,Aqaba
Aqaba,Sokhna
Sokhna,Jeddah
Jeddah,Singapore
Singapore,Busan
LosAngelesCA,OaklandCA
OaklandCA,TacomaWA
TacomaWA,Kaohsiung
Kaohsiung,Ningbo
Shanghai,ShekouShenzhenChiwan
ShekouShenzhenChiwan,PortKelang
PortKelang,DubaiJebelAli
DubaiJebelAli,UmmQasr
UmmQasr,DubaiJebelAli
DubaiJebelAli,PortKelang
PortKelang,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,HongKong
Kaohsiung,Taipei
Taipei,LosAngelesCA
Ningbo,Kaohsiung
DubaiJebelAli,Dammam
Dammam,Hamad
Hamad,Jubail
AbuDhabi,Sohar
Sohar,PortKelang
HongKong,Qingdao
Busan,VancouverBC
SeattleWA,PortlandOR
PortlandOR,Busan
YantianShenzhen,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Singapore
Singapore,NewYorkNYNJ
CharlestonSC,NewYorkNYNJ
NewYorkNYNJ,Singapore
Singapore,Kaohsiung
Xiamen,YantianShenzhen
Kaohsiung,Keelung
Keelung,LosAngelesCA
OaklandCA,Keelung
Keelung,Kaohsiung
Busan,LosAngelesCA
OaklandCA,Kobe
Kobe,Qingdao
Ningbo,Xiamen
YantianShenzhen,Rotterdam
LondonGateway,DubaiJebelAli
DubaiJebelAli,Singapore
Singapore,YantianShenzhen
Kaohsiung,Shanghai
NewOrleansLA,CartagenaColombia
CartagenaColombia,Suape
Suape,Santos
Santos,BuenosAires
BuenosAires,Montevideo
Montevideo,RioGrandeBR
NavegantesnearItajai,Santos
Santos,RiodeJaneiro
RiodeJaneiro,CartagenaColombia
CartagenaColombia,VeracruzMEX
Kuwait,UmmQasr
UmmQasr,Bahrain
Bahrain,DubaiJebelAli
AbuDhabi,Sharjah
Sharjah,Sohar
Sohar,Karachi
Karachi,Mundra
Mundra,Sohar
DubaiJebelAli,Bahrain
Bahrain,Kuwait
GioiaTauro,Leghorn
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
LasPalmasCanIs,Dakar
Dakar,SanPedroIvoryCoast
SanPedroIvoryCoast,Lome
Lome,Cotonou
Cotonou,LagosTinCanIsland
LagosTinCanIsland,Lome
Lome,Dakar
Dakar,GioiaTauro
Barcelona,Sagunto
Sagunto,TenerifeCanIs
TenerifeCanIs,LasPalmasCanIs
ArrecifeCanIs,Sagunto
Sagunto,Barcelona
Guayaquil,PuertoBolivarEC
PuertoBolivarEC,Balboa
Balboa,ManzanilloPanama
ManzanilloPanama,TangerMorocco
TangerMorocco,Algeciras
Algeciras,Piraeus
Piraeus,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,Izmit
AmbarliIstanbul,OdessaUA
OdessaUA,Novorossiysk
Novorossiysk,AmbarliIstanbul
Izmit,Algeciras
Algeciras,TangerMorocco
TangerMorocco,NewYorkNYNJ
NewYorkNYNJ,ManzanilloPanama
ManzanilloPanama,Balboa
Balboa,Buenaventura
Buenaventura,PuertoBolivarEC
PuertoBolivarEC,Guayaquil
AlexandriaEgypt,Mersin
Mersin,Izmit
AmbarliIstanbul,GemlikIstanbul
GemlikIstanbul,Izmir
Izmir,Algeciras
Algeciras,NewYorkNYNJ
SavannahGA,AlexandriaEgypt
Algeciras,MarseillesFosFos
MarseillesFosFos,GenoaIT
GenoaIT,LaSpezia
LaSpezia,Barcelona
Valencia,NewYorkNYNJ
SavannahGA,MiamiFL
MiamiFL,Algeciras
Felixstowe,Rotterdam
Antwerp,Limassol
Limassol,Ashdod
Ashdod,AlexandriaEgypt
AlexandriaEgypt,Haifa
Haifa,PortSaidEgypt
PortSaidEgypt,Felixstowe
Antwerp,Piraeus
Piraeus,ElDekheilaEgypt
ElDekheilaEgypt,Iskenderun
Iskenderun,Mersin
Mersin,Haifa
Haifa,Mersin
Haifa,Piraeus
Piraeus,Salerno
Salerno,Felixstowe
Rotterdam,LondonGateway
LondonGateway,Bremerhaven
Bremerhaven,Hamburg
Antwerp,LeHavre
LeHavre,Sines
Sines,RiodeJaneiro
Santos,NavegantesnearItajai
NavegantesnearItajai,BuenosAires
RiodeJaneiro,Salvador
Salvador,TangerMorocco
TangerMorocco,Rotterdam
Antwerp,Felixstowe
Felixstowe,Antwerp
Antwerp,GebzeIstanbul
GebzeIstanbul,AmbarliIstanbul
AmbarliIstanbul,GebzeIstanbul
GemlikIstanbul,Felixstowe
LazaroCardenasMEX,ManzanilloMEX
ManzanilloMEX,PuertoQuetzal
PuertoQuetzal,Acajutla
Acajutla,PuertoCaldera
PuertoCaldera,Balboa
Balboa,PuertoCaldera
PuertoCaldera,Corinto
Corinto,SanLorenzo
SanLorenzo,Acajutla
Acajutla,PuertoQuetzal
PuertoQuetzal,LazaroCardenasMEX
PortReunion,PortLouis
PortLouis,TamataveToamasinaMalagasay
TamataveToamasinaMalagasay,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,Salalah
Salalah,PortReunion
DubaiJebelAli,Mundra
Mundra,MumbaiNhavaSheva
Colombo,Durban
CapeTown,Tema
Tema,LagosTinCanIsland
LagosTinCanIsland,Apapa
Apapa,LagosTinCanIsland
Apapa,CapeTown
CapeTown,Durban
Durban,DubaiJebelAli
JacksonvilleFL,SavannahGA
SavannahGA,BaltimoreMD
BaltimoreMD,NewYorkNYNJ
NewYorkNYNJ,LagosTinCanIsland
LagosTinCanIsland,Cotonou
Cotonou,Lome
Tema,Dakar
Dakar,FreeportTX
HoustonTX,PortHarcourt
PortHarcourt,Malabo
Malabo,Luba
Luba,Douala
Douala,HoustonTX
HalifaxNovaScotia,PalmBeachFL
PalmBeachFL,SanJuanPR
SanJuanPR,StJohnVI
StJohnVI,StThomasVI
StThomasVI,VirginGorda
VirginGorda,StMaartenPhilipsburg
StMaartenPhilipsburg,RoadTownTortola
RoadTownTortola,CaucedoDomRep
CaucedoDomRep,HalifaxNovaScotia
PalmBeachFL,StJohnVI
RoadTownTortola,StJohnsAntigua
StJohnsAntigua,BasseterreStKitts
BasseterreStKitts,CaucedoDomRep
CaucedoDomRep,PalmBeachFL
MiamiFL,KingstonJM
KingstonJM,Barranquilla
CartagenaColombia,SantaMarta
SantaMarta,RioHaina
RioHaina,PortLafito
PortLafito,MiamiFL
MiamiFL,RioHaina
RioHaina,MiamiFL
MiamiFL,CapHaitien
CapHaitien,PuertoPlata
PuertoPlata,MiamiFL
PhiladelphiaPA,NewYorkNYNJ
RioHaina,MoinBay
ManzanilloPanama,RioHaina
RioHaina,PhiladelphiaPA
HoustonTX,ProgresoMEX
ProgresoMEX,HoustonTX
NewYorkNYNJ,PhiladelphiaPA
PhiladelphiaPA,NorfolkVA
NorfolkVA,CharlestonSC
CharlestonSC,JacksonvilleFL
JacksonvilleFL,PortEvergladesFL
PortEvergladesFL,Santos
RioGrandeBR,PortoItapoa
PortoItapoa,Santos
Salvador,PecemnearFortaleza
PecemnearFortaleza,NewYorkNYNJ
Hamburg,Leixoes
Leixoes,LisbonPT
LisbonPT,Dakar
Dakar,Nouakchott
Nouakchott,Conakry
Conakry,Lome
Lome,Bata
Bata,Malabo
Malabo,Luanda
Luanda,Malabo
Luanda,PointeNoire
PointeNoire,Douala
Douala,Antwerp
LeHavre,Tema
Tema,Lome
Lome,LagosTinCanIsland
Cotonou,Abidjan
Abidjan,Antwerp
WallhamnSweden,Bremerhaven
SouthamptonUK,Djibouti
Djibouti,HuangpuGuangzhou
HuangpuGuangzhou,Keelung
Keelung,Shanghai
Shanghai,XingangTianjin
XingangTianjin,Pyongtaek
Pyongtaek,Masan
CorkEire,Tilbury
Tilbury,Antwerp
Antwerp,Bremerhaven
Bremerhaven,BigCreekBelize
BigCreekBelize,ManzanilloPanama
MoinBay,CorkEire
LondonGateway,NorfolkVA
NorfolkVA,PhiladelphiaPA
NewYorkNYNJ,HalifaxNovaScotia
HalifaxNovaScotia,Rotterdam
Balboa,Pisco
Pisco,Callao
Callao,Paita
Paita,Rodman
Rodman,Balboa
Ningbo,Taipei
Taipei,Xiamen
Xiamen,ShekouShenzhenChiwan
Singapore,Djibouti
Djibouti,Jeddah
Jeddah,Sokhna
Sokhna,Aqaba
Aqaba,Djibouti
Djibouti,Singapore
CartagenaColombia,SavannahGA
SavannahGA,NorfolkVA
CartagenaColombia,Rodman
Rodman,Busan
YantianShenzhen,Xiamen
Xiamen,Shanghai
Shanghai,ColonPanama
ColonPanama,NewYorkNYNJ
CharlestonSC,CaiMepnearHoChiMinh
Kobe,Xiamen
YantianShenzhen,Shanghai
Busan,Tokyo
Tokyo,ManzanilloPanama
ManzanilloPanama,SavannahGA
SavannahGA,JacksonvilleFL
JacksonvilleFL,CharlestonSC
CharlestonSC,NorfolkVA
NorfolkVA,ManzanilloPanama
ManzanilloPanama,Rodman
Rodman,Tokyo
PortKelang,ChennaiMadras
Kattupalli,PortKelang
PortKelang,PasirGudangJohor
PasirGudangJohor,Singapore
Singapore,PasirGudangJohor
PasirGudangJohor,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Kaohsiung
Kaohsiung,Qingdao
Pipavav,PortKelang
HongKong,XingangTianjin
Shanghai,Xiamen
Singapore,Karachi
Mundra,PortKelang
Ningbo,Fuqing
Fuqing,ShekouShenzhenChiwan
Colombo,Karachi
Singapore,Haldia
Haldia,Kolkata
Colombo,HalifaxNovaScotia
JacksonvilleFL,NorfolkVA
NorfolkVA,HalifaxNovaScotia
HalifaxNovaScotia,DubaiJebelAli
Singapore,KingAbdullahCity
KingAbdullahCity,PortSaidEgypt
PortSaidEgypt,Piraeus
AmbarliIstanbul,Tekirdag
Tekirdag,Piraeus
Piraeus,KingAbdullahCity
KingAbdullahCity,DubaiJebelAli
Singapore,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Busan
Singapore,PortSaidEgypt
PortSaidEgypt,Beirut
Beirut,PortSaidEgypt
Beirut,TripoliLebanon
TripoliLebanon,Izmit
AmbarliIstanbul,Constanza
Constanza,OdessaUA
OdessaUA,Piraeus
Piraeus,PortSaidEgypt
PortKelang,Busan
Singapore,Jeddah
Jeddah,DamiettaEgypt
DamiettaEgypt,Barcelona
Valencia,TangerMorocco
TangerMorocco,GenoaIT
GenoaIT,DamiettaEgypt
DamiettaEgypt,Jeddah
YantianShenzhen,Singapore
Singapore,Piraeus
Piraeus,LaSpezia
LaSpezia,GenoaIT
Valencia,Piraeus
Piraeus,Colombo
GenoaIT,Piraeus
Piraeus,Singapore
HongKong,Busan
XingangTianjin,Dalian
Dalian,Qingdao
Piraeus,Rotterdam
Rotterdam,Shanghai
Nansha,HongKong
CaiMepnearHoChiMinh,PortKelang
PortKelang,Piraeus
Piraeus,Hamburg
Hamburg,Rotterdam
Rotterdam,Zeebrugge
Zeebrugge,Felixstowe
Felixstowe,Zeebrugge
Felixstowe,Singapore
HongKong,Xiamen
Qingdao,Gwangyang
TanjungPelepas,Algeciras
Algeciras,Bremerhaven
Bremerhaven,GdanskPoland
GdanskPoland,Bremerhaven
Bremerhaven,Rotterdam
Rotterdam,TanjungPelepas
TanjungPelepas,Shanghai
Ningbo,Nansha
PortKelang,Ningbo
Ningbo,XingangTianjin
Hamad,UmmQasr
UmmQasr,Hamad
Hamad,DubaiJebelAli
Kaohsiung,YantianShenzhen
Tokyo,Osaka
Osaka,Qingdao
Ningbo,Nagoya
Nagoya,Tokyo
Tokyo,TacomaWA
Kobe,Nagoya
Nagoya,Xiamen
SeattleWA,VancouverBC
Saipan,Guam
Guam,NahaOkinawaIs
NahaOkinawaIs,Ningbo
Shanghai,LongBeach
Honolulu,Saipan
Fuzhou,Nansha
Xiamen,LosAngelesCA
LosAngelesCA,Kaohsiung
Kaohsiung,Fuzhou
OaklandCA,Taipei
YantianShenzhen,HoustonTX
HoustonTX,MobileAL
MobileAL,TampaFL
TampaFL,Shanghai
CaiMepnearHoChiMinh,Nansha
Kaohsiung,LongBeach
LongBeach,Kaohsiung
Kaohsiung,CaiMepnearHoChiMinh
Shanghai,Qingdao
Busan,ManzanilloMEX
ManzanilloMEX,Balboa
ManzanilloPanama,CartagenaColombia
KingstonJM,CaucedoDomRep
CaucedoDomRep,Singapore
Shanghai,Gwangyang
Gwangyang,Busan
OaklandCA,Busan
Gwangyang,Inchon
Inchon,Shanghai
FreeportTX,BeaumontTX
BeaumontTX,JacksonvilleFL
CharlestonSC,PhiladelphiaPA
PhiladelphiaPA,WilmingtonDE
WilmingtonDE,Leghorn
Leghorn,Aqaba
Jeddah,DubaiJebelAli
DubaiJebelAli,Kuwait
Kuwait,Karachi
Karachi,Inchon
Inchon,Ulsan
Ulsan,Busan
Busan,FreeportTX
Gwangyang,Shanghai
Singapore,Felixstowe
Zeebrugge,GdanskPoland
GdanskPoland,Wilhelmshaven
Wilhelmshaven,Piraeus
YantianShenzhen,Gwangyang
Singapore,Rotterdam
Rotterdam,SouthamptonUK
SouthamptonUK,LeHavre
LeHavre,Hamburg
Rotterdam,Singapore
Singapore,Qingdao
HongKong,Keelung
Kaohsiung,BrisbaneAU
BrisbaneAU,Auckland
Auckland,Lyttelton
Lyttelton,WellingtonWGN
WellingtonWGN,Napier
Napier,WellingtonWGN
Napier,Tauranga
Tauranga,HongKong
Shanghai,Kaohsiung
Kaohsiung,Fremantle
Fremantle,Busan
Inchon,XingangTianjin
XingangTianjin,Shanghai
Shanghai,BrisbaneAU
BrisbaneAU,NewcastleAU
NewcastleAU,MelbourneAU
MelbourneAU,Inchon
Busan,Yokohama
Yokohama,Honolulu
Honolulu,Busan
HoustonTX,AltamiraMEX
AltamiraMEX,VeracruzMEX
VeracruzMEX,SantoTomasdeCastilla
SantoTomasdeCastilla,PuertoCortes
PuertoCortes,MoinBay
CartagenaColombia,CaucedoDomRep
CaucedoDomRep,SanJuanPR
SanJuanPR,CartagenaColombia
CartagenaColombia,ManzanilloPanama
MoinBay,SantoTomasdeCastilla
PuertoCortes,HoustonTX
GenoaIT,Barcelona
Valencia,CartagenaColombia
KingstonJM,VeracruzMEX
NewOrleansLA,CaucedoDomRep
CaucedoDomRep,Malaga
Malaga,Valencia
Valencia,Leghorn
VeracruzMEX,KingstonJM
RioHaina,SanJuanPR
SanJuanPR,KingstonJM
KingstonJM,AltamiraMEX
DubaiJebelAli,Sohar
Sohar,MumbaiNhavaSheva
Mundra,DubaiJebelAli
Mundra,Karachi
Karachi,DubaiJebelAli
DubaiJebelAli,KhorFakkan
KhorFakkan,Djibouti
Jeddah,Berbera
Berbera,Mundra
DubaiJebelAli,PortQasim
PortQasim,Karachi
Karachi,Gwadar
Gwadar,DubaiJebelAli
DubaiJebelAli,Sharjah
Sharjah,AbuDhabi
Algeciras,Nouakchott
Nouakchott,Freetown
Freetown,MonroviaLR
MonroviaLR,SanPedroIvoryCoast
SanPedroIvoryCoast,TangerMorocco
TangerMorocco,Dakar
Dakar,Abidjan
Abidjan,Lome
Dakar,TangerMorocco
Zeebrugge,Bremerhaven
Bremerhaven,SouthamptonUK
SouthamptonUK,Savona
Savona,Singapore
Pyongtaek,Toyohashi
GioiaTauro,Civitavecchia
Civitavecchia,LaSpezia
LaSpezia,Valencia
Valencia,Sines
Sines,CristobalPanama
CristobalPanama,Rodman
Rodman,ManzanilloMEX
ManzanilloMEX,LongBeach
OaklandCA,VancouverBC
SeattleWA,OaklandCA
OaklandCA,LongBeach
LongBeach,EnsenadaMEX
EnsenadaMEX,ManzanilloMEX
ManzanilloMEX,Rodman
Rodman,CristobalPanama
CristobalPanama,Valencia
Valencia,GioiaTauro
Barcelona,Bremerhaven
Bremerhaven,Zeebrugge
SouthamptonUK,GalvestonTX
GalvestonTX,VeracruzMEX
AltamiraMEX,DavisvilleRI
DavisvilleRI,NewYorkNYNJ
NewYorkNYNJ,Barcelona
