source,target
Buenaventura,Callao
Callao,SanAntonioCL
SanAntonioCL,Coronel
Coronel,Lirquen
Lirquen,SanAntonioCL
SanAntonioCL,Mejillones
Mejillones,Callao
Callao,ManzanilloMEX
ManzanilloMEX,Yokohama
Yokohama,Busan
Busan,Shanghai
HongKong,Kaohsiung
Colombo,MumbaiNhavaSheva
MumbaiNhavaSheva,PortKelang
Singapore,ShekouShenzhenChiwan
Shanghai,Nansha
Nansha,YantianShenzhen
YantianShenzhen,TanjungPelepas
TanjungPelepas,Colombo
Colombo,TangerMorocco
TangerMorocco,Felixstowe
Felixstowe,Hamburg
Antwerp,LondonGateway
LondonGateway,LeHavre
LeHavre,TangerMorocco
TangerMorocco,Salalah
Salalah,AbuDhabi
AbuDhabi,DubaiJebelAli
DubaiJebelAli,Ningbo
Antwerp,LeHavre
LeHavre,MarseillesFosFos
MarseillesFosFos,LaSpezia
LaSpezia,GioiaTauro
GioiaTauro,MaltaMarsaxlokk
MaltaMarsaxlokk,PortdePointedesGalets
PortdePointedesGalets,SydneyAU
SydneyAU,MelbourneAU
MelbourneAU,Adelaide
Adelaide,Fremantle
Fremantle,Singapore
Singapore,Colombo
Colombo,MaltaMarsaxlokk
MaltaMarsaxlokk,GioiaTauro
GioiaTauro,Valencia
Valencia,LondonGateway
LianyungangJiangsu,Qingdao
Qingdao,Shanghai
Shanghai,HongKong
Singapore,DubaiJebelAli
Jubail,AbuDhabi
AbuDhabi,Singapore
Singapore,Nansha
Nansha,LianyungangJiangsu
Shanghai,PrinceRupertBC
PrinceRupertBC,LongBeach
LongBeach,SeattleWA
SeattleWA,XingangTianjin
Busan,NewYorkNYNJ
SavannahGA,Qingdao
Hamburg,LeHavre
LeHavre,Singapore
Singapore,Kobe
Kobe,Nagoya
Nagoya,Tokyo
Tokyo,LosAngelesCA
LosAngelesCA,OaklandCA
OaklandCA,Tokyo
Tokyo,Shimizu
Shimizu,Kobe
Tokyo,Singapore
Singapore,Rotterdam
LaemChabangThailand,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Haiphong
Haiphong,YantianShenzhen
YantianShenzhen,TacomaWA
TacomaWA,VancouverBC
VancouverBC,Tokyo
Tokyo,Kobe
Kobe,Singapore
Dalian,XingangTianjin
XingangTianjin,Busan
Shanghai,YantianShenzhen
TanjungPelepas,Rotterdam
Bremerhaven,GothenburgSweden
GothenburgSweden,AarhusDenmark
AarhusDenmark,Bremerhaven
Bremerhaven,Wilhelmshaven
Wilhelmshaven,TangerMorocco
TangerMorocco,Singapore
Shanghai,Dalian
Ningbo,YantianShenzhen
YantianShenzhen,HongKong
HongKong,Singapore
Singapore,RiodeJaneiro
RiodeJaneiro,Santos
Santos,Paranagua
Paranagua,NavegantesnearItajai
NavegantesnearItajai,Montevideo
Montevideo,BuenosAires
BuenosAires,RioGrandeBR
RioGrandeBR,NavegantesnearItajai
NavegantesnearItajai,Paranagua
Paranagua,Santos
Santos,Singapore
HongKong,Shanghai
Mundra,DubaiJebelAli
DubaiJebelAli,Mombasa
Mombasa,DaresSalaam
DaresSalaam,Mombasa
DaresSalaam,MumbaiNhavaSheva
Valencia,CasablancaMorocco
CasablancaMorocco,Algeciras
Algeciras,MarseillesFosMars
Antwerp,DunkirkFR
DunkirkFR,Leixoes
Leixoes,LisbonPT
LisbonPT,TangerMorocco
TangerMorocco,Dakar
Dakar,Nouakchott
Nouakchott,TangerMorocco
TangerMorocco,Leixoes
Leixoes,Antwerp
DunkirkFR,LisbonPT
Tarragona,Barcelona
Valencia,LasPalmasCanIs
TenerifeCanIs,ArrecifeCanIs
ArrecifeCanIs,PuertodelRosarioCanIs
PuertodelRosarioCanIs,Cadiz
Cadiz,Valencia
Valencia,Tarragona
GioiaTauro,NaplesIT
NaplesIT,LaSpezia
LaSpezia,Barcelona
Valencia,Algeciras
Algeciras,Sines
Sines,FreeportBahamas
FreeportBahamas,MiamiFL
MiamiFL,VeracruzMEX
VeracruzMEX,AltamiraMEX
AltamiraMEX,HoustonTX
NewOrleansLA,MiamiFL
MiamiFL,FreeportBahamas
FreeportBahamas,Sines
Sines,Algeciras
Algeciras,Barcelona
Barcelona,GioiaTauro
Izmir,GebzeIstanbul
GebzeIstanbul,GemlikIstanbul
GemlikIstanbul,Tekirdag
Tekirdag,MarseillesFosFos
MarseillesFosFos,Barcelona
Valencia,Sines
Sines,LiverpoolUK
LiverpoolUK,MontrealQuebec
MontrealQuebec,LiverpoolUK
LiverpoolUK,Valencia
Valencia,Barcelona
Barcelona,Izmir
GioiaTauro,Leghorn
GenoaIT,Valencia
Sines,MontrealQuebec
MontrealQuebec,GioiaTauro
Hamburg,Rotterdam
LeHavre,Limassol
Limassol,Ashdod
Ashdod,Haifa
Haifa,Ashdod
Ashdod,Valencia
Valencia,Felixstowe
BremenGermany,Antwerp
Antwerp,PortCanaveralFL
PortCanaveralFL,HoustonTX
HoustonTX,PortArthurTX
PortArthurTX,MobileAL
MobileAL,PanamaCityFL
PanamaCityFL,SavannahGA
WilmingtonNC,Savona
Savona,Leghorn
Leghorn,NaplesIT
NaplesIT,BremenGermany
Guayaquil,PuertoBolivarEC
PuertoBolivarEC,Balboa
Balboa,PuertoCaldera
PuertoQuetzal,PortHuenemeCA
PortHuenemeCA,OaklandCA
OaklandCA,LosAngelesCA
LosAngelesCA,ManzanilloMEX
LazaroCardenasMEX,ManzanilloMEX
LazaroCardenasMEX,PuertoQuetzal
PuertoQuetzal,Balboa
Balboa,Guayaquil
PalmBeachFL,StCroixVI
StCroixVI,AnguillaAI
AnguillaAI,BridgetownBarbados
BridgetownBarbados,StBarthelemy
StBarthelemy,BridgetownBarbados
BridgetownBarbados,CastriesStLucia
CastriesStLucia,VieuxFortStLucia
VieuxFortStLucia,PointLisasTrinidad
PointLisasTrinidad,VieuxFortStLucia
PointLisasTrinidad,GeorgetownGuyana
GeorgetownGuyana,StGeorgesGrenada
StGeorgesGrenada,PalmBeachFL
Zeebrugge,Rotterdam
Rotterdam,LondonGateway
LondonGateway,DunkirkFR
NewYorkNYNJ,SavannahGA
SavannahGA,KingstonJM
KingstonJM,PapeeteTahiti
PapeeteTahiti,NoumeaNewCaledonia
NoumeaNewCaledonia,BrisbaneAU
BrisbaneAU,SydneyAU
MelbourneAU,Tauranga
Tauranga,ManzanilloPanama
ManzanilloPanama,SavannahGA
SavannahGA,PhiladelphiaPA
PhiladelphiaPA,Zeebrugge
DunkirkFR,LeHavre
JacksonvilleFL,SanJuanPR
SanJuanPR,JacksonvilleFL
PortEvergladesFL,MoinBay
MoinBay,PuertoLimon
PuertoLimon,ManzanilloPanama
ManzanilloPanama,PuertoLimon
PuertoLimon,PortEvergladesFL
PortEvergladesFL,GulfportMS
GulfportMS,FreeportTX
FreeportTX,PuertoCortes
PuertoBarrios,MoinBay
MoinBay,ManzanilloPanama
ManzanilloPanama,PuertoBarrios
PuertoCortes,PortEvergladesFL
PortEvergladesFL,SantoTomasdeCastilla
SantoTomasdeCastilla,PuertoCortes
ManzanilloPanama,ColonPanama
ColonPanama,KingstonJM
KingstonJM,PortauPrince
PortEvergladesFL,NewOrleansLA
NewOrleansLA,HoustonTX
HoustonTX,ColonPanama
ColonPanama,ManzanilloPanama
OaklandCA,LongBeach
LongBeach,Honolulu
Honolulu,OaklandCA
SanDiegoCA,Honolulu
Honolulu,Kahului
Kahului,HiloHI
HiloHI,SanDiegoCA
Honolulu,LongBeach
SouthamptonUK,Tilbury
Tilbury,Teesport
Teesport,Bremerhaven
Bremerhaven,DaresSalaam
Mombasa,TamataveToamasinaMalagasay
TamataveToamasinaMalagasay,Pyongtaek
TangerMorocco,CasablancaMorocco
CasablancaMorocco,AgadirMorocco
AgadirMorocco,LondonGateway
LondonGateway,Antwerp
LeHavre,VeracruzMEX
NewOrleansLA,LondonGateway
GothenburgSweden,Zeebrugge
SouthamptonUK,HalifaxNovaScotia
NewYorkNYNJ,BrunswickGA
BrunswickGA,CharlestonSC
CharlestonSC,Bremerhaven
SouthamptonUK,CorkEire
CorkEire,ChesterPA
ChesterPA,WilmingtonNC
WilmingtonNC,Antwerp
Xiamen,Shanghai
Ningbo,Nansha
Nansha,Singapore
TanjungPelepas,WalvisBay
WalvisBay,Tema
Tema,Kribi
Kribi,Apapa
Apapa,PointeNoire
PointeNoire,TanjungPelepas
TanjungPelepas,Xiamen
Busan,Gwangyang
Gwangyang,Ningbo
Nansha,ShekouShenzhenChiwan
Colombo,Lome
Lome,Tema
Tema,Durban
Durban,PortLouis
PortLouis,Colombo
Shanghai,Qingdao
Qingdao,Busan
Busan,Yokohama
Yokohama,EnsenadaMEX
EnsenadaMEX,ManzanilloMEX
ManzanilloMEX,PuertoQuetzal
PuertoQuetzal,Rodman
Callao,Guayaquil
Buenaventura,Rodman
Rodman,LazaroCardenasMEX
ManzanilloMEX,EnsenadaMEX
EnsenadaMEX,Yokohama
Shanghai,Chittagong
Singapore,Ningbo
Shanghai,TanjungPelepas
TanjungPelepas,Chittagong
Chittagong,PortKelang
PortKelang,TanjungPelepas
TanjungPelepas,HoChiMinhVICTCatLai
HoChiMinhVICTCatLai,Ningbo
Ningbo,DaChanBayShenzhen
DaChanBayShenzhen,PortKelang
Mundra,HaziraGujarat
Singapore,Haiphong
Haiphong,Qingdao
SouthamptonUK,Jeddah
Jeddah,Singapore
CaiMepnearHoChiMinh,HongKong
YantianShenzhen,LongBeach
LongBeach,OaklandCA
OaklandCA,Yokohama
Yokohama,HongKong
HongKong,LaemChabangThailand
CaiMepnearHoChiMinh,Singapore
Colombo,Rotterdam
Singapore,Chittagong
Busan,ShekouShenzhenChiwan
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Koper
Koper,Trieste
Trieste,RijekaCroatia
RijekaCroatia,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,PortKelang
PortKelang,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Shanghai
Shanghai,ShekouShenzhenChiwan
Singapore,Jeddah
Jeddah,Ashdod
Ashdod,AmbarliIstanbul
AmbarliIstanbul,Izmit
Izmit,Aliaga
Aliaga,Izmit
Aliaga,Mersin
Mersin,Jeddah
Singapore,Kaohsiung
Kaohsiung,Busan
PortKelang,Jeddah
Jeddah,Aqaba
Aqaba,Sokhna
Sokhna,Jeddah
Singapore,Busan
OaklandCA,TacomaWA
TacomaWA,Kaohsiung
Kaohsiung,Ningbo
ShekouShenzhenChiwan,PortKelang
PortKelang,DubaiJebelAli
DubaiJebelAli,UmmQasr
UmmQasr,DubaiJebelAli
DubaiJebelAli,PortKelang
PortKelang,CaiMepnearHoChiMinh
Kaohsiung,Taipei
Taipei,LosAngelesCA
Ningbo,Kaohsiung
Hamad,Jubail
AbuDhabi,Sohar
Sohar,PortKelang
HongKong,Qingdao
YantianShenzhen,Xiamen
Xiamen,Ningbo
Busan,SeattleWA
SeattleWA,VancouverBC
VancouverBC,Gwangyang
Gwangyang,YantianShenzhen
Busan,VancouverBC
SeattleWA,PortlandOR
PortlandOR,Busan
Xiamen,YantianShenzhen
YantianShenzhen,Busan
Busan,HoustonTX
HoustonTX,MobileAL
MobileAL,TampaFL
TampaFL,ManzanilloPanama
ManzanilloPanama,Balboa
Balboa,Busan
Busan,Xiamen
Shanghai,LosAngelesCA
LosAngelesCA,Honolulu
Honolulu,Busan
YantianShenzhen,CaiMepnearHoChiMinh
Singapore,NewYorkNYNJ
CharlestonSC,NewYorkNYNJ
NewYorkNYNJ,Singapore
Kaohsiung,Keelung
Keelung,LosAngelesCA
OaklandCA,Keelung
Keelung,Kaohsiung
Kaohsiung,Xiamen
Busan,LosAngelesCA
OaklandCA,Kobe
Kobe,Qingdao
DaChanBayShenzhen,YantianShenzhen
YantianShenzhen,LosAngelesCA
LosAngelesCA,DaChanBayShenzhen
Ningbo,Xiamen
YantianShenzhen,Rotterdam
LondonGateway,DubaiJebelAli
DubaiJebelAli,Singapore
Singapore,YantianShenzhen
Kaohsiung,Shanghai
HongKong,Nansha
ShekouShenzhenChiwan,LaePNG
LaePNG,HoniaraSolomonIs
HoniaraSolomonIs,SuvaFiji
SuvaFiji,LautokaFiji
LautokaFiji,SuvaFiji
LautokaFiji,Majuro
Majuro,Kosrae
Kosrae,Pohnpei
Pohnpei,Nansha
Nansha,HongKong
Busan,ShimonosekiChofu
ShimonosekiChofu,Kobe
Nagoya,Yokohama
Yokohama,LaePNG
LaePNG,RabaulPNG
RabaulPNG,PortMoresbyPNG
PortMoresbyPNG,Townsville
Townsville,Busan
Singapore,LaePNG
LaePNG,OroBayPapuaNewGuinea
OroBayPapuaNewGuinea,HoniaraSolomonIs
HoniaraSolomonIs,LihirIslandPNG
LihirIslandPNG,PortKelang
NewOrleansLA,CartagenaColombia
CartagenaColombia,Suape
Suape,Santos
Santos,BuenosAires
BuenosAires,Montevideo
Montevideo,RioGrandeBR
NavegantesnearItajai,Santos
Santos,RiodeJaneiro
RiodeJaneiro,CartagenaColombia
CartagenaColombia,VeracruzMEX
HoustonTX,CristobalPanama
CristobalPanama,CartagenaColombia
Santos,NavegantesnearItajai
NavegantesnearItajai,PortoItapoa
PortoItapoa,Paranagua
CartagenaColombia,CristobalPanama
CristobalPanama,VeracruzMEX
DubaiJebelAli,Sharjah
Sharjah,MumbaiNhavaSheva
MumbaiNhavaSheva,Durban
Durban,Luanda
Luanda,Dakar
Dakar,VeracruzMEX
VeracruzMEX,JacksonvilleFL
Kuwait,UmmQasr
UmmQasr,Bahrain
Bahrain,DubaiJebelAli
AbuDhabi,Sharjah
Sharjah,Sohar
Sohar,Karachi
Mundra,Sohar
DubaiJebelAli,Bahrain
Bahrain,Kuwait
Hamad,DubaiJebelAli
Karachi,MumbaiNhavaSheva
Mundra,Jeddah
Jeddah,MaltaMarsaxlokk
MaltaMarsaxlokk,LaSpezia
LaSpezia,MaltaMarsaxlokk
MaltaMarsaxlokk,GenoaIT
GenoaIT,LaSpezia
LaSpezia,GenoaIT
Barcelona,MarseillesFosFos
MarseillesFosFos,GenoaIT
GenoaIT,MaltaMarsaxlokk
MaltaMarsaxlokk,DamiettaEgypt
DamiettaEgypt,Aqaba
Jeddah,Hamad
Novorossiysk,OdessaUA
OdessaUA,AmbarliIstanbul
AmbarliIstanbul,Iskenderun
Iskenderun,PortSaidEgypt
Jeddah,Salalah
Salalah,Hamad
DubaiJebelAli,Pipavav
Pipavav,HaziraGujarat
HaziraGujarat,Pipavav
MumbaiNhavaSheva,DubaiJebelAli
DubaiJebelAli,Salalah
Salalah,PortSaidEgypt
PortSaidEgypt,AmbarliIstanbul
Izmit,Novorossiysk
AbuDhabi,Mundra
PortQasim,DubaiJebelAli
Salalah,DaresSalaam
DaresSalaam,Salalah
Salalah,PortQasim
Valencia,Sete
Sete,MarseillesFosMars
MarseillesFosMars,GenoaIT
Leghorn,Salerno
Salerno,CasablancaMorocco
CasablancaMorocco,Dakar
Dakar,Abidjan
Abidjan,Lome
Lome,Cotonou
Cotonou,Lome
Cotonou,LagosTinCanIsland
LagosTinCanIsland,Valencia
Valencia,MarseillesFosMars
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
LasPalmasCanIs,Dakar
Dakar,SanPedroIvoryCoast
SanPedroIvoryCoast,Lome
LagosTinCanIsland,Lome
Lome,Dakar
Dakar,GioiaTauro
Alicante,Barcelona
TenerifeCanIs,SantaCruzdelaPalmaCanIs
SantaCruzdelaPalmaCanIs,Alicante
Balboa,ManzanilloPanama
ManzanilloPanama,TangerMorocco
TangerMorocco,Algeciras
Algeciras,Piraeus
Piraeus,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,OdessaUA
OdessaUA,Novorossiysk
Novorossiysk,AmbarliIstanbul
Izmit,Algeciras
Algeciras,TangerMorocco
TangerMorocco,NewYorkNYNJ
NewYorkNYNJ,ManzanilloPanama
Balboa,Buenaventura
Buenaventura,PuertoBolivarEC
PuertoBolivarEC,Guayaquil
PortQasim,MumbaiNhavaSheva
Mundra,DamiettaEgypt
DamiettaEgypt,NewYorkNYNJ
CharlestonSC,PortSaidEgypt
Jeddah,PortQasim
Vishakhapatnam,Krishnapatnum
Krishnapatnum,ChennaiMadras
ChennaiMadras,TuticorinIndia
TuticorinIndia,Colombo
Colombo,Cochin
Cochin,DamiettaEgypt
DamiettaEgypt,Piraeus
Piraeus,Rotterdam
LondonGateway,Hamburg
LeHavre,DamiettaEgypt
DamiettaEgypt,Jeddah
Jeddah,Colombo
Colombo,Vishakhapatnam
TuticorinIndia,Cochin
Algeciras,PortSaidEgypt
Salalah,DubaiJebelAli
Salalah,Jeddah
Jeddah,PortSaidEgypt
PortSaidEgypt,TangerMorocco
DubaiJebelAli,Jeddah
PortSaidEgypt,Mersin
Mersin,Piraeus
AmbarliIstanbul,Aliaga
Aliaga,AmbarliIstanbul
Aliaga,Iskenderun
Iskenderun,DamiettaEgypt
Salerno,Leghorn
MarseillesFosFos,Algeciras
TangerMorocco,Vigo
Vigo,MontrealQuebec
MontrealQuebec,TangerMorocco
TangerMorocco,Sagunto
Sagunto,Salerno
Algeciras,MarseillesFosFos
Valencia,NewYorkNYNJ
SavannahGA,MiamiFL
MiamiFL,Algeciras
Felixstowe,Rotterdam
Antwerp,Piraeus
Piraeus,ElDekheilaEgypt
ElDekheilaEgypt,Iskenderun
Iskenderun,Mersin
Mersin,Haifa
Haifa,Mersin
Haifa,Piraeus
Piraeus,Salerno
Salerno,Felixstowe
LondonGateway,Bremerhaven
Bremerhaven,Hamburg
LeHavre,Sines
Sines,RiodeJaneiro
NavegantesnearItajai,BuenosAires
RiodeJaneiro,Salvador
Salvador,TangerMorocco
TangerMorocco,Rotterdam
Algeciras,Vigo
Vigo,Leixoes
Leixoes,Setubal
Setubal,Algeciras
Antwerp,Felixstowe
Felixstowe,Antwerp
Antwerp,GebzeIstanbul
GebzeIstanbul,AmbarliIstanbul
AmbarliIstanbul,GebzeIstanbul
AmbarliIstanbul,GemlikIstanbul
GemlikIstanbul,Felixstowe
PuertoQuetzal,Acajutla
Acajutla,PuertoCaldera
PuertoCaldera,Balboa
PuertoCaldera,Corinto
Corinto,SanLorenzo
SanLorenzo,Acajutla
Acajutla,PuertoQuetzal
PuertoQuetzal,LazaroCardenasMEX
PortLouis,TamataveToamasinaMalagasay
TamataveToamasinaMalagasay,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,Salalah
Salalah,PortReunion
Durban,CapeTown
CapeTown,Tema
Tema,LagosTinCanIsland
LagosTinCanIsland,Apapa
Apapa,LagosTinCanIsland
