source,target
Buenaventura,Callao
Callao,Guayaquil
Guayaquil,Buenaventura
Buenaventura,Rodman
Rodman,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloMEX
ManzanilloMEX,EnsenadaMEX
EnsenadaMEX,Yokohama
Yokohama,Busan
Busan,Ningbo
Qingdao,Ningbo
Shanghai,Busan
Busan,ColonPanama
ColonPanama,SavannahGA
SavannahGA,CharlestonSC
CharlestonSC,BostonMA
BostonMA,NewYorkNYNJ
NewYorkNYNJ,ColonPanama
ColonPanama,Qingdao
Bremerhaven,Zeebrugge
Zeebrugge,SouthamptonUK
SouthamptonUK,BaltimoreMD
BaltimoreMD,SavannahGA
SavannahGA,ManzanilloPanama
ManzanilloPanama,Auckland
Auckland,BrisbaneAU
BrisbaneAU,PortKembla
PortKembla,MelbourneAU
MelbourneAU,Fremantle
Fremantle,Singapore
Singapore,Inchon
Inchon,Masan
Masan,Kobe
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,Hitachinaka
Hitachinaka,TacomaWA
TacomaWA,LongBeach
LongBeach,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloPanama
ManzanilloPanama,BrunswickGA
BrunswickGA,SavannahGA
NorfolkVA,BaltimoreMD
BaltimoreMD,NewarkNJ
NewarkNJ,Zeebrugge
Bremerhaven,SouthamptonUK
Nansha,HongKong
HongKong,YantianShenzhen
YantianShenzhen,TanjungPelepas
PortKelang,Chittagong
Chittagong,Singapore
Singapore,Nansha
Nansha,YantianShenzhen
YantianShenzhen,HongKong
PortKelang,MumbaiNhavaSheva
MumbaiNhavaSheva,Karachi
Karachi,Singapore
Busan,Shanghai
Ningbo,Xiamen
Xiamen,DaChanBayShenzhen
DaChanBayShenzhen,Singapore
PortKelang,Cochin
Cochin,MumbaiNhavaSheva
MumbaiNhavaSheva,Mundra
Mundra,KhorFakkan
KhorFakkan,DubaiJebelAli
DubaiJebelAli,KhorFakkan
DubaiJebelAli,Sohar
Sohar,PortKelang
PortKelang,DaChanBayShenzhen
DaChanBayShenzhen,Busan
Gwangyang,Busan
Mundra,Karachi
Karachi,PortKelang
Singapore,DaChanBayShenzhen
DaChanBayShenzhen,HongKong
HongKong,Gwangyang
MumbaiNhavaSheva,Pipavav
Pipavav,Colombo
Singapore,LaemChabangThailand
LaemChabangThailand,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,LongBeach
LongBeach,OaklandCA
OaklandCA,Busan
ShekouShenzhenChiwan,PortKelang
MumbaiNhavaSheva,TuticorinIndia
TuticorinIndia,Penang
Penang,PortKelang
PortKelang,Zhanjiang
Zhanjiang,HongKong
HongKong,Qingdao
Ningbo,HongKong
HongKong,ShekouShenzhenChiwan
PortKelang,ChennaiMadras
ChennaiMadras,Kattupalli
Kattupalli,PortKelang
Singapore,Haiphong
Haiphong,Shanghai
Yokohama,Ningbo
Shanghai,Xiamen
Xiamen,TanjungPelepas
TanjungPelepas,Colombo
Colombo,Felixstowe
Felixstowe,Rotterdam
Rotterdam,Bremerhaven
Bremerhaven,TangerMorocco
TangerMorocco,Salalah
Salalah,Nansha
HongKong,Nansha
YantianShenzhen,Xiamen
Xiamen,LosAngelesCA
LosAngelesCA,Yokohama
Shanghai,Kaohsiung
Kaohsiung,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Colombo
Colombo,Antwerp
Hamburg,Rotterdam
Rotterdam,PortKelang
PortKelang,Ningbo
HongKong,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Singapore
Colombo,HalifaxNovaScotia
HalifaxNovaScotia,NewYorkNYNJ
NewYorkNYNJ,NorfolkVA
NorfolkVA,SavannahGA
CharlestonSC,PortKelang
Singapore,Jakarta
Jakarta,LaemChabangThailand
CaiMepnearHoChiMinh,LosAngelesCA
LosAngelesCA,OaklandCA
OaklandCA,HongKong
CaiMepnearHoChiMinh,PortKelang
Chittagong,PortKelang
Singapore,YangonMyanmar
YangonMyanmar,Mongla
Mongla,TanjungPelepas
Singapore,Haldia
Haldia,Kolkata
Kolkata,PortKelang
PortKelang,Haldia
Kolkata,Haldia
Haldia,Singapore
Singapore,Chittagong
Chittagong,Mongla
Mongla,Singapore
Colombo,Rotterdam
Rotterdam,Hamburg
Hamburg,Antwerp
Antwerp,SouthamptonUK
SouthamptonUK,Jeddah
Jeddah,Colombo
NewYorkNYNJ,SavannahGA
SavannahGA,JacksonvilleFL
JacksonvilleFL,SavannahGA
JacksonvilleFL,NorfolkVA
NorfolkVA,HalifaxNovaScotia
HalifaxNovaScotia,DubaiJebelAli
DubaiJebelAli,Singapore
Shanghai,Nansha
YantianShenzhen,Singapore
Singapore,PortSaidEgypt
PortSaidEgypt,GioiaTauro
GioiaTauro,Barcelona
Barcelona,Valencia
Valencia,GioiaTauro
GioiaTauro,PortSaidEgypt
PortSaidEgypt,KingAbdullahCity
KingAbdullahCity,Singapore
Singapore,YantianShenzhen
YantianShenzhen,Qingdao
PortSaidEgypt,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,Tekirdag
Tekirdag,Piraeus
Piraeus,KingAbdullahCity
KingAbdullahCity,DubaiJebelAli
Singapore,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Busan
Taipei,YantianShenzhen
YantianShenzhen,ShekouShenzhenChiwan
ShekouShenzhenChiwan,TanjungPelepas
PortKelang,TanjungPelepas
PortKelang,Ashdod
Ashdod,Haifa
Haifa,AlexandriaEgypt
AlexandriaEgypt,Mersin
Mersin,Piraeus
Piraeus,Jeddah
Jeddah,TanjungPelepas
TanjungPelepas,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Kaohsiung
Kaohsiung,Qingdao
Xiamen,YantianShenzhen
Singapore,KingAbdullahCity
KingAbdullahCity,Beirut
Beirut,LaSpezia
LaSpezia,GenoaIT
GenoaIT,LaSpezia
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
Valencia,Barcelona
Barcelona,KingAbdullahCity
KingAbdullahCity,Salalah
Salalah,AbuDhabi
AbuDhabi,DubaiJebelAli
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Valencia
Barcelona,MarseillesFosFos
MarseillesFosFos,GenoaIT
GenoaIT,MaltaMarsaxlokk
MaltaMarsaxlokk,Beirut
Beirut,Jeddah
Jeddah,DubaiJebelAli
DubaiJebelAli,PortKelang
PortKelang,Xiamen
Xiamen,Qingdao
Singapore,Felixstowe
Felixstowe,Zeebrugge
Zeebrugge,GdanskPoland
GdanskPoland,Wilhelmshaven
Wilhelmshaven,Piraeus
Piraeus,PortKelang
PortKelang,HongKong
HongKong,Shanghai
Xiamen,Nansha
YantianShenzhen,CaiMepnearHoChiMinh
PortKelang,Piraeus
Piraeus,Hamburg
Rotterdam,Zeebrugge
Zeebrugge,Felixstowe
Felixstowe,Singapore
Singapore,Jeddah
Jeddah,Ashdod
Ashdod,AmbarliIstanbul
AmbarliIstanbul,Izmit
Izmit,Aliaga
Aliaga,Mersin
Mersin,Jeddah
Jeddah,Singapore
Singapore,Kaohsiung
Kaohsiung,Busan
Shanghai,Masan
Masan,XingangTianjin
XingangTianjin,Nagoya
Nagoya,HoustonTX
HoustonTX,NewOrleansLA
NewOrleansLA,PhiladelphiaPA
PhiladelphiaPA,MoreheadCityNC
MoreheadCityNC,SavannahGA
SavannahGA,Antwerp
Hamburg,PortoMarghera
PortoMarghera,DubaiJebelAli
DubaiJebelAli,Dammam
Dammam,MumbaiNhavaSheva
MumbaiNhavaSheva,Singapore
Xiamen,Shanghai
Busan,EnsenadaMEX
ManzanilloMEX,Callao
Callao,Lirquen
Lirquen,SanAntonioCL
SanAntonioCL,ManzanilloMEX
ManzanilloMEX,Shanghai
PortKelang,Jeddah
Jeddah,Aqaba
Aqaba,Sokhna
Sokhna,Jeddah
Singapore,Busan
Taipei,ShekouShenzhenChiwan
PortKelang,DubaiJebelAli
DubaiJebelAli,UmmQasr
UmmQasr,DubaiJebelAli
Busan,LianyungangJiangsu
LianyungangJiangsu,Qingdao
Shanghai,HongKong
Singapore,DubaiJebelAli
Dammam,Jubail
Jubail,AbuDhabi
AbuDhabi,Singapore
Nansha,Busan
Busan,Qingdao
Singapore,SouthamptonUK
SouthamptonUK,Hamburg
Rotterdam,DubaiJebelAli
Ningbo,YantianShenzhen
Singapore,Rotterdam
Hamburg,SouthamptonUK
SouthamptonUK,Singapore
YantianShenzhen,Kaohsiung
Kaohsiung,Shanghai
Busan,TacomaWA
TacomaWA,VancouverBC
VancouverBC,Busan
ShekouShenzhenChiwan,HongKong
Kaohsiung,VancouverBC
VancouverBC,SeattleWA
SeattleWA,Busan
Busan,Kaohsiung
XingangTianjin,Qingdao
Shanghai,PrinceRupertBC
PrinceRupertBC,LosAngelesCA
OaklandCA,XingangTianjin
YantianShenzhen,Ningbo
PrinceRupertBC,VancouverBC
VancouverBC,HongKong
Kobe,Qingdao
Ningbo,Busan
Busan,PrinceRupertBC
PrinceRupertBC,TacomaWA
VancouverBC,Tokyo
Tokyo,Kobe
Gwangyang,HongKong
YantianShenzhen,Shanghai
Busan,VancouverBC
Busan,Gwangyang
Nagoya,Xiamen
Xiamen,Kaohsiung
Kaohsiung,Nagoya
Nagoya,Tokyo
Tokyo,TacomaWA
VancouverBC,DutchHarborAK
DutchHarborAK,Tokyo
Kaohsiung,Guam
Guam,Saipan
Saipan,Yap
Yap,Koror
Koror,GeneralSantos
GeneralSantos,Davao
Davao,HongKong
ShekouShenzhenChiwan,LaePNG
LaePNG,HoniaraSolomonIs
HoniaraSolomonIs,SuvaFiji
SuvaFiji,LautokaFiji
LautokaFiji,Majuro
Majuro,Kosrae
Kosrae,Nansha
YantianShenzhen,Busan
Busan,HoustonTX
HoustonTX,MobileAL
MobileAL,FreeportBahamas
FreeportBahamas,ManzanilloPanama
ManzanilloPanama,Balboa
Balboa,Busan
Xiamen,Ningbo
Busan,NewYorkNYNJ
NewYorkNYNJ,BaltimoreMD
BaltimoreMD,NorfolkVA
NorfolkVA,NewYorkNYNJ
NewYorkNYNJ,Salalah
Salalah,Colombo
Colombo,TanjungPelepas
TanjungPelepas,YantianShenzhen
Singapore,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,YantianShenzhen
Shanghai,LongBeach
OaklandCA,VostochniyRussia
VostochniyRussia,Busan
Shanghai,YantianShenzhen
TanjungPelepas,Sines
Sines,Antwerp
Antwerp,LeHavre
LeHavre,Felixstowe
ShekouShenzhenChiwan,YantianShenzhen
Singapore,NewYorkNYNJ
NewYorkNYNJ,CharlestonSC
CharlestonSC,SavannahGA
SavannahGA,MiamiFL
MiamiFL,FreeportBahamas
FreeportBahamas,MiamiFL
FreeportBahamas,TanjungPelepas
TanjungPelepas,HongKong
YantianShenzhen,LosAngelesCA
OaklandCA,Taipei
YantianShenzhen,HoustonTX
MobileAL,TampaFL
TampaFL,Shanghai
HongKong,Kaohsiung
Kaohsiung,Taipei
Taipei,LosAngelesCA
OaklandCA,TacomaWA
TacomaWA,Kaohsiung
Kaohsiung,YantianShenzhen
CaiMepnearHoChiMinh,HongKong
ShekouShenzhenChiwan,Ningbo
MobileAL,NewOrleansLA
NewOrleansLA,TampaFL
TampaFL,MiamiFL
MiamiFL,Singapore
Fuzhou,Nansha
OaklandCA,Fuzhou
Yokohama,Honolulu
Honolulu,Shanghai
Haiphong,Nansha
YantianShenzhen,LongBeach
OaklandCA,YantianShenzhen
YantianShenzhen,Haiphong
Busan,LosAngelesCA
LosAngelesCA,Busan
Kobe,Xiamen
Xiamen,HongKong
OaklandCA,Kobe
Palembang,Belawan
Belawan,Phuket
Phuket,Padang
Padang,MoreheadCityNC
MoreheadCityNC,NewOrleansLA
VancouverBC,TacomaWA
TacomaWA,Hitachinaka
Hitachinaka,Shimizu
Shimizu,Yokohama
Yokohama,Tokyo
Tokyo,Busan
Busan,Osaka
Osaka,Nagoya
Nagoya,Shimizu
Shimizu,Tokyo
Tokyo,EverettWA
EverettWA,TacomaWA
TacomaWA,Tomakomai
Tomakomai,Busan
Busan,HakataFukuoka
HakataFukuoka,Osaka
Busan,ShimonosekiChofu
ShimonosekiChofu,Kobe
Kobe,Yokohama
Yokohama,Koror
Koror,LaePNG
LaePNG,PortMoresbyPNG
PortMoresbyPNG,Townsville
Townsville,Busan
BeaumontTX,JacksonvilleFL
JacksonvilleFL,BrunswickGA
BrunswickGA,CharlestonSC
CharlestonSC,PhiladelphiaPA
PhiladelphiaPA,WilmingtonDE
WilmingtonDE,Leghorn
Leghorn,Beirut
Beirut,Aqaba
Aqaba,Jeddah
DubaiJebelAli,Kuwait
Kuwait,AbuDhabi
AbuDhabi,Karachi
Karachi,Inchon
Inchon,Ulsan
Ulsan,Busan
Busan,Pyongtaek
Pyongtaek,BeaumontTX
TanjungPelepas,Rotterdam
Rotterdam,Felixstowe
Felixstowe,Antwerp
Antwerp,Rotterdam
Rotterdam,Algeciras
Algeciras,Singapore
Singapore,HongKong
Shanghai,LeHavre
LeHavre,Rotterdam
SouthamptonUK,YantianShenzhen
HongKong,Xiamen
YantianShenzhen,Rotterdam
LeHavre,LondonGateway
LondonGateway,Singapore
HongKong,Keelung
Keelung,Shanghai
Kaohsiung,BrisbaneAU
BrisbaneAU,Auckland
Auckland,PortChalmers
PortChalmers,Lyttelton
Lyttelton,Napier
Napier,Tauranga
Tauranga,HongKong
Busan,Inchon
Inchon,XingangTianjin
XingangTianjin,Rizhao
Rizhao,Shanghai
BrisbaneAU,NewcastleAU
NewcastleAU,Geelong
Geelong,MelbourneAU
MelbourneAU,Gladstone
Gladstone,Busan
Shanghai,ShekouShenzhenChiwan
Kaohsiung,SydneyAU
SydneyAU,MelbourneAU
MelbourneAU,BrisbaneAU
BrisbaneAU,Kaohsiung
Shanghai,Yokohama
Yokohama,Osaka
Osaka,Busan
Nansha,LaePNG
LaePNG,RabaulPNG
RabaulPNG,PortMoresbyPNG
PortMoresbyPNG,HoniaraSolomonIs
HoniaraSolomonIs,NoumeaNewCaledonia
NoumeaNewCaledonia,Auckland
Auckland,Timaru
Timaru,Tauranga
Tauranga,NoumeaNewCaledonia
NoumeaNewCaledonia,Kaohsiung
Shanghai,Osaka
HoniaraSolomonIs,Auckland
Tauranga,MarsdenPoint
MarsdenPoint,NoumeaNewCaledonia
Jakarta,Fremantle
Fremantle,Adelaide
Adelaide,MelbourneAU
MelbourneAU,Bluff
Bluff,PortChalmers
Lyttelton,Tauranga
Tauranga,NelsonNZ
NelsonNZ,TanjungPelepas
Jakarta,BrisbaneAU
BrisbaneAU,SydneyAU
SydneyAU,Auckland
Auckland,WellingtonWGN
WellingtonWGN,NelsonNZ
NelsonNZ,Tauranga
MarsdenPoint,Tauranga
Tauranga,Auckland
BrisbaneAU,TanjungPelepas
Jakarta,PortKelang
Singapore,BrisbaneAU
MelbourneAU,Adelaide
Adelaide,Jakarta
Singapore,DiliEastTimor
DiliEastTimor,Darwin
Darwin,BeneteBaySumbawa
BeneteBaySumbawa,Singapore
Sriracha,Singapore
PortKelang,Jakarta
Jakarta,PortMoresbyPNG
PortMoresbyPNG,LaePNG
LaePNG,LihirIslandPNG
LihirIslandPNG,RabaulPNG
RabaulPNG,KimbePapuaNewGuinea
KimbePapuaNewGuinea,RabaulPNG
KimbePapuaNewGuinea,Sriracha
Busan,Kobe
Yokohama,HoniaraSolomonIs
HoniaraSolomonIs,SantoVanuatu
SantoVanuatu,PortVilaVanuatu
PortVilaVanuatu,NoumeaNewCaledonia
NoumeaNewCaledonia,LautokaFiji
LautokaFiji,SuvaFiji
SuvaFiji,NukualofaTonga
NukualofaTonga,ApiaWSamoa
ApiaWSamoa,PagoPagoAmSamoa
PagoPagoAmSamoa,ApiaWSamoa
ApiaWSamoa,PapeeteTahiti
PapeeteTahiti,Busan
TanjungPelepas,PortMoresbyPNG
PortMoresbyPNG,NoroSolomonIs
NoroSolomonIs,LaePNG
LaePNG,MadangPapuaNewGuinea
MadangPapuaNewGuinea,WewakPapuaNewGuinea
WewakPapuaNewGuinea,TanjungPelepas
HoChiMinhVICTCatLai,Sriracha
PortKelang,LaePNG
LaePNG,OroBayPapuaNewGuinea
OroBayPapuaNewGuinea,HoniaraSolomonIs
HoniaraSolomonIs,LihirIslandPNG
LihirIslandPNG,MadangPapuaNewGuinea
MadangPapuaNewGuinea,HoChiMinhVICTCatLai
SubicBay,Sriracha
Singapore,NoumeaNewCaledonia
SuvaFiji,MarsdenPoint
MarsdenPoint,Auckland
Auckland,MarsdenPoint
Auckland,Tauranga
Tauranga,BrisbaneAU
BrisbaneAU,PortMoresbyPNG
LihirIslandPNG,SubicBay
Singapore,Fremantle
SuvaFiji,Auckland
LihirIslandPNG,Sriracha
HongKong,Singapore
Singapore,Santos
Santos,Paranagua
Paranagua,NavegantesnearItajai
NavegantesnearItajai,Montevideo
Montevideo,BuenosAires
BuenosAires,RioGrandeBR
RioGrandeBR,NavegantesnearItajai
NavegantesnearItajai,Paranagua
Paranagua,Santos
Santos,NgquraCoega
NgquraCoega,PortKelang
HongKong,Busan
Singapore,Sepetiba
Sepetiba,Santos
NavegantesnearItajai,Itajai
Itajai,Santos
Santos,Singapore
NewYorkNYNJ,PhiladelphiaPA
PhiladelphiaPA,BaltimoreMD
NorfolkVA,CharlestonSC
CharlestonSC,FreeportBahamas
FreeportBahamas,PortElizabethZA
PortElizabethZA,Durban
Durban,CapeTown
CapeTown,NewYorkNYNJ
LaemChabangThailand,Singapore
Colombo,DubaiJebelAli
DubaiJebelAli,Karachi
Karachi,Mundra
Mundra,Colombo
GioiaTauro,NaplesIT
NaplesIT,LaSpezia
LaSpezia,Barcelona
Valencia,Algeciras
Algeciras,Sines
Sines,FreeportBahamas
MiamiFL,VeracruzMEX
VeracruzMEX,AltamiraMEX
AltamiraMEX,HoustonTX
NewOrleansLA,MiamiFL
FreeportBahamas,Sines
Sines,Algeciras
Algeciras,Barcelona
Barcelona,GioiaTauro
NewOrleansLA,HoustonTX
HoustonTX,FreeportTX
FreeportTX,VeracruzMEX
VeracruzMEX,KingstonJM
KingstonJM,CartagenaColombia
CartagenaColombia,ManzanilloPanama
ManzanilloPanama,Manaus
Manaus,Vitoria
Vitoria,Santos
Santos,Itajai
Itajai,Paranagua
Santos,RiodeJaneiro
RiodeJaneiro,CartagenaColombia
CartagenaColombia,KingstonJM
KingstonJM,NewOrleansLA
Cagliari,Leghorn
Leghorn,GenoaIT
MarseillesFosFos,Barcelona
Valencia,CartagenaColombia
CartagenaColombia,PuertoQuetzal
PuertoQuetzal,ManzanilloMEX
ManzanilloMEX,LongBeach
OaklandCA,SeattleWA
SeattleWA,VancouverBC
VancouverBC,OaklandCA
OaklandCA,LongBeach
LongBeach,ManzanilloMEX
ManzanilloMEX,CartagenaColombia
CartagenaColombia,CaucedoDomRep
CaucedoDomRep,TangerMorocco
TangerMorocco,Valencia
Valencia,Cagliari
Antwerp,Bremerhaven
Bremerhaven,LeHavre
LeHavre,Vigo
Vigo,Valencia
Valencia,TangerMorocco
TangerMorocco,FortdeFranceMartinique
FortdeFranceMartinique,PointeaPitreGuadeloupe
PointeaPitreGuadeloupe,CartagenaColombia
CartagenaColombia,VeracruzMEX
AltamiraMEX,KingstonJM
KingstonJM,SantaMarta
SantaMarta,SanJuanPR
SanJuanPR,Antwerp
Vigo,TangerMorocco
Zarate,Paranagua
Santos,SantoDomingo
SantoDomingo,SantaMarta
SantaMarta,CartagenaColombia
ManzanilloPanama,HoustonTX
HoustonTX,VeracruzMEX
VeracruzMEX,Santos
Paranagua,Zarate
ProgresoMEX,AltamiraMEX
AltamiraMEX,VeracruzMEX
KingstonJM,RioHaina
RioHaina,PortLafito
PortLafito,RioHaina
RioHaina,SantiagodeCuba
SantiagodeCuba,CartagenaColombia
CartagenaColombia,PuertoLimon
PuertoLimon,Barranquilla
Barranquilla,Turbo
Turbo,ManzanilloPanama
ManzanilloPanama,ProgresoMEX
RioGrandeBR,Paranagua
Santos,CartagenaColombia
ManzanilloPanama,GalvestonTX
GalvestonTX,VeracruzMEX
VeracruzMEX,CartagenaColombia
ManzanilloPanama,MantaEC
MantaEC,Callao
Callao,Iquique
Iquique,SanAntonioCL
SanAntonioCL,PuertoCabello
PuertoCabello,RioGrandeBR
ProgresoMEX,SantiagodeCuba
SantiagodeCuba,KingstonJM
KingstonJM,SantiagodeCuba
KingstonJM,Mariel
Mariel,ProgresoMEX
MumbaiOldPort,Jeddah
Jeddah,Leghorn
Leghorn,VeracruzMEX
VeracruzMEX,HoustonTX
SavannahGA,WilmingtonNC
WilmingtonNC,BaltimoreMD
BaltimoreMD,HalifaxNovaScotia
HalifaxNovaScotia,Leghorn
Leghorn,Jeddah
Dammam,MumbaiOldPort
DubaiJebelAli,Sharjah
Sharjah,MumbaiNhavaSheva
MumbaiNhavaSheva,Durban
Durban,Luanda
Luanda,Tema
Tema,Dakar
Dakar,VeracruzMEX
Kuwait,UmmQasr
UmmQasr,Bahrain
Bahrain,DubaiJebelAli
DubaiJebelAli,AbuDhabi
AbuDhabi,Sharjah
Sharjah,Sohar
Sohar,Karachi
Mundra,Sohar
Sohar,DubaiJebelAli
DubaiJebelAli,Bahrain
Bahrain,Kuwait
SavannahGA,HoustonTX
HoustonTX,NorfolkVA
NewYorkNYNJ,Algeciras
Algeciras,PortSaidEgypt
PortSaidEgypt,Djibouti
Djibouti,Salalah
Salalah,DubaiJebelAli
DubaiJebelAli,PortQasim
PortQasim,Pipavav
Pipavav,MumbaiNhavaSheva
MumbaiNhavaSheva,Salalah
Salalah,Algeciras
Algeciras,NewYorkNYNJ
Mundra,PortQasim
PortQasim,Salalah
Salalah,Mombasa
Mombasa,Salalah
Salalah,Pipavav
OdessaUA,Chornomorsk
Chornomorsk,Constanza
Constanza,AmbarliIstanbul
AmbarliIstanbul,Iskenderun
Iskenderun,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,Salalah
Salalah,Hamad
Hamad,DubaiJebelAli
DubaiJebelAli,Pipavav
Pipavav,HaziraGujarat
HaziraGujarat,MumbaiNhavaSheva
MumbaiNhavaSheva,DubaiJebelAli
DubaiJebelAli,Salalah
Salalah,PortSaidEgypt
PortSaidEgypt,DamiettaEgypt
DamiettaEgypt,AmbarliIstanbul
Izmit,OdessaUA
DubaiJebelAli,Mundra
Mundra,MumbaiNhavaSheva
MumbaiNhavaSheva,Hamad
PortQasim,MumbaiNhavaSheva
MumbaiNhavaSheva,HaziraGujarat
HaziraGujarat,Mundra
Mundra,KingAbdullahCity
KingAbdullahCity,GioiaTauro
GioiaTauro,TangerMorocco
TangerMorocco,SouthamptonUK
SouthamptonUK,Rotterdam
Rotterdam,Antwerp
Antwerp,LondonGateway
LondonGateway,LeHavre
LeHavre,KingAbdullahCity
KingAbdullahCity,Djibouti
Djibouti,PortQasim
Mundra,AbuDhabi
DubaiJebelAli,Mombasa
Mombasa,Mundra
PortQasim,DubaiJebelAli
Salalah,DaresSalaam
DaresSalaam,Mombasa
Salalah,PortQasim
Karachi,DubaiJebelAli
DubaiJebelAli,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,Mombasa
Mombasa,Zanzibar
Zanzibar,Mutsamudu
Mutsamudu,MoroniComorosIs
MoroniComorosIs,Mutsamudu
MoroniComorosIs,Karachi
PortQasim,Karachi
Karachi,PortQasim
Karachi,Gwadar
Gwadar,DubaiJebelAli
Sharjah,AbuDhabi
Castellon,GenoaIT
GenoaIT,NaplesIT
NaplesIT,PortSaidEgypt
PortSaidEgypt,Aqaba
Djibouti,MisurataLibya
MisurataLibya,Castellon
GenoaIT,AlexandriaEgypt
Mersin,PortSaidEgypt
PortSaidEgypt,Maputo
Maputo,DaresSalaam
DaresSalaam,Barcelona
GenoaIT,Castellon
Castellon,Valencia
Algeciras,Dakar
Dakar,LagosTinCanIsland
Tema,Abidjan
Abidjan,GenoaIT
Hamburg,Leixoes
Leixoes,LisbonPT
LisbonPT,CasablancaMorocco
CasablancaMorocco,Dakar
Dakar,Nouakchott
Nouakchott,Conakry
Conakry,Lome
Lome,Luanda
Luanda,PointeNoire
PointeNoire,Bata
Bata,Malabo
Malabo,Douala
Douala,Antwerp
TangerMorocco,Algeciras
Algeciras,Cotonou
Cotonou,Apapa
Apapa,Cotonou
Tema,TangerMorocco
Hamburg,Tilbury
Tilbury,Antwerp
Antwerp,CasablancaMorocco
CasablancaMorocco,Abidjan
Abidjan,Cotonou
Cotonou,LagosTinCanIsland
Tema,Hamburg
Algeciras,Conakry
Conakry,Freetown
Freetown,MonroviaLR
MonroviaLR,Banjul
Banjul,TangerMorocco
Hamburg,CasablancaMorocco
CasablancaMorocco,TangerMorocco
TangerMorocco,Tema
Abidjan,TangerMorocco
TangerMorocco,Antwerp
Dakar,Lome
Lome,Tema
Tema,SanPedroIvoryCoast
SanPedroIvoryCoast,TangerMorocco
Dakar,Conakry
Conakry,TangerMorocco
DunkirkFR,Tilbury
Antwerp,Flushing
Flushing,DunkirkFR
DunkirkFR,LeHavre
LeHavre,Montoir
Montoir,TangerMorocco
Algeciras,TangerMorocco
