source,target
PortSaidEgypt,Mersin
Mersin,Piraeus
Piraeus,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,Aliaga
Aliaga,AmbarliIstanbul
Aliaga,Iskenderun
Iskenderun,DamiettaEgypt
DamiettaEgypt,Jeddah
NewOrleansLA,HoustonTX
HoustonTX,Durban
Durban,RichardsBay
RichardsBay,Durban
Durban,NewOrleansLA
CartagenaColombia,Turbo
Turbo,ManzanilloPanama
ManzanilloPanama,MoinBay
MoinBay,PhiladelphiaPA
PhiladelphiaPA,NewYorkNYNJ
NewYorkNYNJ,SavannahGA
SavannahGA,PortEvergladesFL
PortEvergladesFL,CartagenaColombia
PortEvergladesFL,RioHaina
RioHaina,PortauPrince
PortauPrince,PortEvergladesFL
PortEvergladesFL,PortauPrince
PortauPrince,CapHaitien
CapHaitien,PortEvergladesFL
Guayaquil,PuertoCaldera
PuertoCaldera,PuertoQuetzal
PuertoQuetzal,SanDiegoCA
SanDiegoCA,Guayaquil
WallhamnSweden,Bremerhaven
Bremerhaven,Antwerp
Antwerp,SouthamptonUK
SouthamptonUK,Djibouti
Djibouti,HuangpuGuangzhou
HuangpuGuangzhou,Keelung
Keelung,Shanghai
Shanghai,XingangTianjin
XingangTianjin,Pyongtaek
Pyongtaek,Masan
Hamburg,Vitoria
Vitoria,RiodeJaneiro
RiodeJaneiro,Santos
Santos,Paranagua
Paranagua,Zarate
Zarate,Montevideo
Montevideo,Santos
Santos,RiodeJaneiro
RiodeJaneiro,Vitoria
Vitoria,Dakar
Dakar,Antwerp
BremenGermany,Antwerp
Antwerp,Bilbao
Bilbao,VeracruzMEX
VeracruzMEX,AltamiraMEX
AltamiraMEX,NewOrleansLA
NewOrleansLA,Rotterdam
Rotterdam,BremenGermany
CristobalPanama,ManzanilloPanama
ManzanilloPanama,PortofSpainTrinidad
PortofSpainTrinidad,Macapa
Macapa,Manaus
Manaus,Macapa
Macapa,ViladoCondenearBelem
ViladoCondenearBelem,CristobalPanama
Singapore,Kolkata
Kolkata,Singapore
Busan,XingangTianjin
XingangTianjin,Qingdao
Qingdao,Shanghai
Ningbo,Nansha
Nansha,TanjungPelepas
Singapore,CapeTown
CapeTown,PointeNoire
Luanda,CapeTown
Singapore,Busan
Shanghai,Qingdao
Qingdao,Busan
Busan,Yokohama
Yokohama,EnsenadaMEX
EnsenadaMEX,ManzanilloMEX
ManzanilloMEX,PuertoQuetzal
PuertoQuetzal,Rodman
Rodman,Buenaventura
Buenaventura,Callao
Callao,Guayaquil
Guayaquil,Buenaventura
Buenaventura,Rodman
Rodman,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloMEX
ManzanilloMEX,EnsenadaMEX
EnsenadaMEX,Yokohama
Yokohama,Busan
Busan,Ningbo
Xiamen,Kaohsiung
Kaohsiung,HongKong
HongKong,YantianShenzhen
YantianShenzhen,ColonPanama
ColonPanama,SavannahGA
SavannahGA,NewYorkNYNJ
NewYorkNYNJ,NorfolkVA
BaltimoreMD,ColonPanama
ColonPanama,Xiamen
Qingdao,Kaohsiung
Kaohsiung,Singapore
PortKelang,MumbaiNhavaSheva
MumbaiNhavaSheva,Mundra
Singapore,XingangTianjin
Busan,Ulsan
Ulsan,Shanghai
Ningbo,YantianShenzhen
YantianShenzhen,Singapore
PortKelang,Kattupalli
Kattupalli,Krishnapatnum
Krishnapatnum,PortKelang
Singapore,CaiLan
CaiLan,Busan
PortKelang,Chittagong
Chittagong,PortKelang
Ningbo,Kaohsiung
Singapore,Piraeus
Piraeus,LaSpezia
LaSpezia,GenoaIT
GenoaIT,LaSpezia
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
Valencia,Piraeus
Piraeus,Colombo
Colombo,Singapore
Singapore,HongKong
HongKong,Qingdao
ShekouShenzhenChiwan,HongKong
YantianShenzhen,Kaohsiung
Kaohsiung,VancouverBC
VancouverBC,SeattleWA
SeattleWA,Busan
Busan,Kaohsiung
Kaohsiung,ShekouShenzhenChiwan
HoustonTX,NewOrleansLA
NewOrleansLA,MobileAL
MobileAL,MiamiFL
MiamiFL,FreeportBahamas
FreeportBahamas,MiamiFL
FreeportBahamas,Balboa
Balboa,Busan
Xiamen,YantianShenzhen
YantianShenzhen,Busan
MobileAL,TampaFL
TampaFL,ManzanilloPanama
ManzanilloPanama,Balboa
Busan,Xiamen
LongBeach,Honolulu
Honolulu,Guam
Guam,NahaOkinawaIs
NahaOkinawaIs,Ningbo
Shanghai,LongBeach
Ningbo,LosAngelesCA
LosAngelesCA,OaklandCA
OaklandCA,Tokyo
Tokyo,Qingdao
TanjungPelepas,PortMoresbyPNG
PortMoresbyPNG,NoroSolomonIs
NoroSolomonIs,LaePNG
LaePNG,MadangPapuaNewGuinea
MadangPapuaNewGuinea,WewakPapuaNewGuinea
WewakPapuaNewGuinea,TanjungPelepas
Singapore,MelbourneAU
MelbourneAU,SydneyAU
SydneyAU,BrisbaneAU
BrisbaneAU,Singapore
YantianShenzhen,HongKong
HongKong,Singapore
Singapore,RiodeJaneiro
Paranagua,NavegantesnearItajai
NavegantesnearItajai,Montevideo
Montevideo,BuenosAires
BuenosAires,RioGrandeBR
RioGrandeBR,NavegantesnearItajai
NavegantesnearItajai,Paranagua
Paranagua,Santos
Santos,Singapore
HongKong,Shanghai
Busan,Shanghai
Singapore,Santos
RioGrandeBR,Paranagua
NavegantesnearItajai,Santos
Santos,NgquraCoega
NgquraCoega,PortKelang
HongKong,Busan
Alicante,Barcelona
Barcelona,GenoaIT
GenoaIT,LasPalmasCanIs
LasPalmasCanIs,TenerifeCanIs
TenerifeCanIs,ArrecifeCanIs
ArrecifeCanIs,LasPalmasCanIs
TenerifeCanIs,Alicante
Felixstowe,Antwerp
Antwerp,GebzeIstanbul
GebzeIstanbul,AmbarliIstanbul
AmbarliIstanbul,GebzeIstanbul
AmbarliIstanbul,GemlikIstanbul
GemlikIstanbul,Felixstowe
GenoaIT,Leghorn
Leghorn,GioiaTauro
GioiaTauro,MaltaMarsaxlokk
MaltaMarsaxlokk,Valencia
Valencia,Suape
Suape,Salvador
Salvador,RiodeJaneiro
Paranagua,PortoItapoa
PortoItapoa,Montevideo
Montevideo,NavegantesnearItajai
RiodeJaneiro,Valencia
Valencia,Barcelona
LongBeach,OaklandCA
OaklandCA,PapeeteTahiti
PapeeteTahiti,ApiaWSamoa
ApiaWSamoa,PagoPagoAmSamoa
PagoPagoAmSamoa,LongBeach
Antwerp,Rouen
Rouen,Abidjan
Abidjan,Libreville
Libreville,Douala
Douala,PortGentil
PortGentil,LaRochelle
LaRochelle,Antwerp
LisbonPT,SaoTome
SaoTome,Luanda
Luanda,Lobito
Lobito,Namibe
Namibe,Leixoes
SouthamptonUK,ChesterPA
ChesterPA,WilmingtonNC
WilmingtonNC,Antwerp
Balboa,Buenaventura
Buenaventura,Guayaquil
Guayaquil,Callao
Callao,Matarani
Matarani,Iquique
Iquique,SanAntonioCL
SanAntonioCL,Callao
Buenaventura,Balboa
Yokohama,Ningbo
Shanghai,HongKong
ShekouShenzhenChiwan,TanjungPelepas
TanjungPelepas,PortLouis
PortLouis,Durban
Durban,NgquraCoega
NgquraCoega,TanjungPelepas
TanjungPelepas,HongKong
Shanghai,Kobe
Qingdao,Ningbo
Busan,ColonPanama
SavannahGA,CharlestonSC
CharlestonSC,BostonMA
BostonMA,NewYorkNYNJ
NewYorkNYNJ,ColonPanama
ColonPanama,Qingdao
Ningbo,HongKong
PortKelang,ChennaiMadras
ChennaiMadras,Kattupalli
Kattupalli,PortKelang
Singapore,Haiphong
Haiphong,Shanghai
Kaohsiung,Shanghai
Ningbo,ManzanilloMEX
ManzanilloMEX,Buenaventura
Callao,SanAntonioCL
SanAntonioCL,HongKong
Xiamen,Shanghai
Busan,EnsenadaMEX
ManzanilloMEX,Callao
Callao,Lirquen
Lirquen,SanAntonioCL
SanAntonioCL,ManzanilloMEX
Yokohama,Xiamen
PortKelang,Jeddah
Jeddah,Aqaba
Aqaba,Sokhna
Sokhna,Jeddah
Jeddah,Singapore
Shanghai,Kaohsiung
Singapore,Fremantle
Fremantle,Busan
Singapore,Jakarta
Jakarta,Fremantle
Fremantle,Adelaide
Adelaide,MelbourneAU
MelbourneAU,Bluff
Bluff,PortChalmers
PortChalmers,Lyttelton
Lyttelton,Napier
Tauranga,TanjungPelepas
Sriracha,Singapore
PortKelang,Jakarta
Jakarta,PortMoresbyPNG
PortMoresbyPNG,LaePNG
LaePNG,LihirIslandPNG
LihirIslandPNG,RabaulPNG
RabaulPNG,KimbePapuaNewGuinea
KimbePapuaNewGuinea,RabaulPNG
KimbePapuaNewGuinea,Sriracha
Busan,Kobe
Yokohama,HoniaraSolomonIs
HoniaraSolomonIs,SantoVanuatu
SantoVanuatu,PortVilaVanuatu
PortVilaVanuatu,NoumeaNewCaledonia
NoumeaNewCaledonia,LautokaFiji
LautokaFiji,SuvaFiji
SuvaFiji,NukualofaTonga
NukualofaTonga,ApiaWSamoa
PagoPagoAmSamoa,ApiaWSamoa
ApiaWSamoa,PapeeteTahiti
PapeeteTahiti,Busan
Leghorn,GenoaIT
GenoaIT,Barcelona
Barcelona,Valencia
Valencia,CartagenaColombia
CartagenaColombia,KingstonJM
KingstonJM,VeracruzMEX
AltamiraMEX,HoustonTX
NewOrleansLA,CaucedoDomRep
CaucedoDomRep,Algeciras
Algeciras,Valencia
Valencia,Leghorn
Antwerp,Bremerhaven
Bremerhaven,LeHavre
LeHavre,Vigo
Vigo,Valencia
Valencia,TangerMorocco
TangerMorocco,FortdeFranceMartinique
FortdeFranceMartinique,PointeaPitreGuadeloupe
PointeaPitreGuadeloupe,CartagenaColombia
CartagenaColombia,VeracruzMEX
AltamiraMEX,KingstonJM
KingstonJM,SantaMarta
SantaMarta,SanJuanPR
SanJuanPR,Antwerp
Vigo,TangerMorocco
Mundra,DubaiJebelAli
DubaiJebelAli,Mombasa
Mombasa,DaresSalaam
DaresSalaam,Mombasa
DaresSalaam,MumbaiNhavaSheva
Dammam,Hamad
Karachi,DubaiJebelAli
DubaiJebelAli,PortQasim
PortQasim,Karachi
Karachi,Gwadar
Gwadar,DubaiJebelAli
DubaiJebelAli,Sharjah
Sharjah,AbuDhabi
AbuDhabi,DubaiJebelAli
Burgas,Constanza
Constanza,AmbarliIstanbul
GemlikIstanbul,TangerMorocco
TangerMorocco,CasablancaMorocco
CasablancaMorocco,Barcelona
Barcelona,Piraeus
Piraeus,GemlikIstanbul
GemlikIstanbul,Izmit
AmbarliIstanbul,Izmit
AmbarliIstanbul,Burgas
Castellon,GenoaIT
GenoaIT,NaplesIT
NaplesIT,PortSaidEgypt
PortSaidEgypt,Aqaba
Djibouti,MisurataLibya
MisurataLibya,Castellon
AlexandriaEgypt,Mersin
Mersin,Haifa
Haifa,GenoaIT
MarseillesFosFos,Barcelona
Valencia,CasablancaMorocco
CasablancaMorocco,Algeciras
Algeciras,AlexandriaEgypt
Algeciras,Cotonou
Cotonou,Onne
Onne,Takoradi
Takoradi,Algeciras
Algeciras,CasablancaMorocco
CasablancaMorocco,AgadirMorocco
AgadirMorocco,Algeciras
Mersin,Ashdod
Ashdod,Haifa
Haifa,Aliaga
Aliaga,Piraeus
Piraeus,Leghorn
Leghorn,Barcelona
Valencia,HalifaxNovaScotia
HalifaxNovaScotia,NewYorkNYNJ
NorfolkVA,Valencia
Valencia,Tarragona
Tarragona,Mersin
Tilbury,Rotterdam
Rotterdam,Hamburg
Hamburg,Rotterdam
Rotterdam,Tilbury
Tilbury,TenerifeCanIs
TenerifeCanIs,LasPalmasCanIs
LasPalmasCanIs,CasablancaMorocco
CasablancaMorocco,Gibraltar
Gibraltar,CartagenaSpain
CartagenaSpain,Algeciras
Algeciras,Huelva
Huelva,Ferrol
Ferrol,Tilbury
ManzanilloMEX,LazaroCardenasMEX
LazaroCardenasMEX,Acajutla
Acajutla,SanLorenzo
SanLorenzo,PuertoQuetzal
PuertoQuetzal,ManzanilloMEX
PortReunion,PortLouis
PortLouis,TamataveToamasinaMalagasay
TamataveToamasinaMalagasay,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,Salalah
Salalah,PortReunion
PalmBeachFL,StJohnVI
StJohnVI,StThomasVI
StThomasVI,VirginGorda
VirginGorda,RoadTownTortola
RoadTownTortola,StMaartenPhilipsburg
StMaartenPhilipsburg,StJohnsAntigua
StJohnsAntigua,BasseterreStKitts
BasseterreStKitts,CaucedoDomRep
CaucedoDomRep,PalmBeachFL
PortEvergladesFL,StMaartenPhilipsburg
StMaartenPhilipsburg,BasseterreStKitts
BasseterreStKitts,CastriesStLucia
CastriesStLucia,RoseauDominica
RoseauDominica,BridgetownBarbados
BridgetownBarbados,KingstownStVincent
KingstownStVincent,StGeorgesGrenada
StGeorgesGrenada,PortofSpainTrinidad
PortofSpainTrinidad,RioHaina
RioHaina,PortEvergladesFL
RioHaina,Barranquilla
Barranquilla,CartagenaColombia
CartagenaColombia,PortEvergladesFL
NewYorkNYNJ,HamiltonBermuda
HamiltonBermuda,NewYorkNYNJ
SantaMarta,MoinBay
MoinBay,WilmingtonDE
WilmingtonDE,SantaMarta
PalmBeachFL,Providenciales
Providenciales,PalmBeachFL
LeHavre,Dakar
Dakar,Conakry
Conakry,MonroviaLR
MonroviaLR,Lome
Lome,Douala
Douala,Libreville
Libreville,Takoradi
Takoradi,Banjul
Banjul,Antwerp
DunkirkFR,LondonGateway
LondonGateway,Zeebrugge
Zeebrugge,LeHavre
LeHavre,Montoir
Montoir,PointeaPitreGuadeloupe
PointeaPitreGuadeloupe,FortdeFranceMartinique
FortdeFranceMartinique,KingstonJM
KingstonJM,ManzanilloPanama
MoinBay,CartagenaColombia
CartagenaColombia,FortdeFranceMartinique
PointeaPitreGuadeloupe,DunkirkFR
Rotterdam,LondonGateway
LondonGateway,Hamburg
Hamburg,Antwerp
LeHavre,CaucedoDomRep
CaucedoDomRep,CartagenaColombia
CartagenaColombia,ManzanilloPanama
ManzanilloPanama,Buenaventura
Buenaventura,PuertodePosorja
PuertodePosorja,Callao
Callao,Mejillones
Mejillones,SanAntonioCL
Callao,PuertodePosorja
PuertodePosorja,ManzanilloPanama
ManzanilloPanama,CartagenaColombia
CartagenaColombia,CaucedoDomRep
CaucedoDomRep,Rotterdam
Antwerp,Hull
Hull,GeorgetownGuyana
GeorgetownGuyana,Paramaribo
Paramaribo,PointLisasTrinidad
PointLisasTrinidad,Matanzas
Matanzas,GeorgetownGuyana
Paramaribo,Rotterdam
Rotterdam,Antwerp
GothenburgSweden,Hamburg
Antwerp,LiverpoolUK
LiverpoolUK,HalifaxNovaScotia
NewYorkNYNJ,NewarkNJ
NewarkNJ,BaltimoreMD
NorfolkVA,NewarkNJ
NewarkNJ,NewYorkNYNJ
NewYorkNYNJ,HalifaxNovaScotia
HalifaxNovaScotia,GothenburgSweden
Bremerhaven,Felixstowe
LeHavre,NewYorkNYNJ
NorfolkVA,SavannahGA
NewYorkNYNJ,Bremerhaven
SouthamptonUK,Antwerp
Antwerp,Rotterdam
Rotterdam,Bremerhaven
CharlestonSC,SouthamptonUK
Ningbo,Xiamen
ShekouShenzhenChiwan,Nansha
Nansha,Singapore
Singapore,WalvisBay
WalvisBay,Lome
Lome,Cotonou
Cotonou,Tema
Tema,Abidjan
Abidjan,Colombo
XingangTianjin,Busan
Busan,Gwangyang
Gwangyang,Ningbo
Shanghai,Nansha
Nansha,ShekouShenzhenChiwan
Singapore,Colombo
Colombo,Lome
Lome,Tema
Tema,Durban
Durban,PortLouis
PortLouis,Colombo
Singapore,PortLouis
Durban,DubaiJebelAli
DubaiJebelAli,Mundra
Mundra,MumbaiNhavaSheva
MumbaiNhavaSheva,HaziraGujarat
HaziraGujarat,MumbaiNhavaSheva
HaziraGujarat,Colombo
Singapore,ShekouShenzhenChiwan
HongKong,Kaohsiung
Kaohsiung,Ningbo
Busan,ManzanilloMEX
ManzanilloMEX,Balboa
Balboa,ManzanilloPanama
KingstonJM,CaucedoDomRep
CaucedoDomRep,Singapore
Busan,Qingdao
Shanghai,ShekouShenzhenChiwan
ChennaiMadras,Vishakhapatnam
Vishakhapatnam,PortKelang
Singapore,ManilaNorthHarbor
ManilaNorthHarbor,Busan
HongKong,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Singapore
Colombo,HalifaxNovaScotia
CharlestonSC,PortKelang
Jakarta,LaemChabangThailand
LaemChabangThailand,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,LosAngelesCA
OaklandCA,HongKong
TanjungPelepas,ChennaiMadras
ChennaiMadras,Krishnapatnum
Krishnapatnum,Vishakhapatnam
Vishakhapatnam,Singapore
Singapore,Haldia
Haldia,Kolkata
Kolkata,PortKelang
SavannahGA,JacksonvilleFL
JacksonvilleFL,SavannahGA
JacksonvilleFL,NorfolkVA
NorfolkVA,HalifaxNovaScotia
HalifaxNovaScotia,DubaiJebelAli
DubaiJebelAli,Singapore
CaiMepnearHoChiMinh,PortKelang
Singapore,Chittagong
Chittagong,Singapore
Keelung,HongKong
YantianShenzhen,Shanghai
Ningbo,Busan
LazaroCardenasMEX,Callao
Callao,Iquique
Iquique,Antofagasta
Antofagasta,Valparaiso
Valparaiso,Coronel
Coronel,Valparaiso
Valparaiso,Keelung
Singapore,DubaiJebelAli
DubaiJebelAli,AbuDhabi
AbuDhabi,Dammam
Dammam,AbuDhabi
AbuDhabi,PortKelang
PortKelang,Qingdao
Kaohsiung,Qingdao
Taipei,YantianShenzhen
YantianShenzhen,TanjungPelepas
TanjungPelepas,Rotterdam
Rotterdam,Felixstowe
Felixstowe,Hamburg
Rotterdam,Colombo
TanjungPelepas,Kaohsiung
Jakarta,BrisbaneAU
BrisbaneAU,SydneyAU
SydneyAU,Auckland
Auckland,WellingtonWGN
WellingtonWGN,NelsonNZ
NelsonNZ,Tauranga
Tauranga,Auckland
BrisbaneAU,TanjungPelepas
Singapore,BrisbaneAU
SydneyAU,Tauranga
Tauranga,Napier
Napier,Lyttelton
Lyttelton,Timaru
Timaru,Lyttelton
Lyttelton,PortChalmers
PortChalmers,TanjungPelepas
LaemChabangThailand,TanjungPelepas
PortKelang,Fremantle
PortKelang,TanjungPelepas
TanjungPelepas,LaemChabangThailand
Singapore,Darwin
Darwin,DiliEastTimor
DiliEastTimor,Singapore
Singapore,Itajai
Itajai,Santos
Santos,Itajai
Itajai,BuenosAires
BuenosAires,Montevideo
Montevideo,Itajai
Itajai,Paranagua
MontrealQuebec,SaintJohnNewBrunswick
SaintJohnNewBrunswick,FreeportBahamas
FreeportBahamas,AltamiraMEX
AltamiraMEX,VeracruzMEX
VeracruzMEX,FreeportBahamas
FreeportBahamas,MontrealQuebec
HoustonTX,FreeportTX
FreeportTX,VeracruzMEX
VeracruzMEX,KingstonJM
KingstonJM,CartagenaColombia
ManzanilloPanama,Manaus
Manaus,Vitoria
Vitoria,Santos
Paranagua,Sepetiba
Sepetiba,Salvador
Salvador,CartagenaColombia
KingstonJM,NewOrleansLA
Colombo,Krishnapatnum
Krishnapatnum,Kattupalli
Kattupalli,Colombo
Colombo,Salalah
Chornomorsk,OdessaUA
OdessaUA,Constanza
AmbarliIstanbul,Iskenderun
Iskenderun,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,Salalah
Salalah,Hamad
Hamad,DubaiJebelAli
DubaiJebelAli,Pipavav
Pipavav,HaziraGujarat
HaziraGujarat,Pipavav
MumbaiNhavaSheva,DubaiJebelAli
DubaiJebelAli,Salalah
Salalah,PortSaidEgypt
PortSaidEgypt,AmbarliIstanbul
Izmit,Chornomorsk
AmbarliIstanbul,Izmir
Izmir,PortSaidEgypt
PortSaidEgypt,Algeciras
Algeciras,TangerMorocco
TangerMorocco,Conakry
MonroviaLR,SanPedroIvoryCoast
SanPedroIvoryCoast,Conakry
Conakry,TangerMorocco
TangerMorocco,AmbarliIstanbul
GioiaTauro,Leghorn
Valencia,LasPalmasCanIs
LasPalmasCanIs,Dakar
Dakar,SanPedroIvoryCoast
SanPedroIvoryCoast,Lome
LagosTinCanIsland,Lome
Lome,Dakar
Dakar,Valencia
Valencia,GioiaTauro
Barcelona,MarseillesFosMars
MarseillesFosMars,GenoaIT
GenoaIT,Piraeus
Piraeus,AmbarliIstanbul
GebzeIstanbul,Izmir
Izmir,MarseillesFosMars
MarseillesFosMars,Barcelona
Barcelona,Castellon
Castellon,CasablancaMorocco
Barcelona,Algeciras
CasablancaMorocco,TangerMorocco
CasablancaMorocco,Vigo
Vigo,Leixoes
Leixoes,Vigo
LisbonPT,TangerMorocco
LondonGateway,Bremerhaven
Bremerhaven,Rotterdam
Rotterdam,Algeciras
Algeciras,CapeTown
CapeTown,PortElizabethZA
PortElizabethZA,Durban
CapeTown,Algeciras
Algeciras,Rotterdam
TenerifeCanIs,SantaCruzdelaPalmaCanIs
SantaCruzdelaPalmaCanIs,Alicante
Mundra,Haifa
Haifa,Valencia
Valencia,NewYorkNYNJ
CharlestonSC,FreeportBahamas
FreeportBahamas,HoustonTX
HoustonTX,FreeportBahamas
FreeportBahamas,KingAbdullahCity
KingAbdullahCity,AbuDhabi
PortQasim,MumbaiNhavaSheva
Algeciras,LondonGateway
LondonGateway,Rotterdam
Rotterdam,LeHavre
LeHavre,StMaartenPhilipsburg
StMaartenPhilipsburg,PortofSpainTrinidad
PortofSpainTrinidad,DegraddesCannes
DegraddesCannes,ViladoCondenearBelem
ViladoCondenearBelem,Fortaleza
Fortaleza,Natal
Natal,Algeciras
Busan,LongBeach
LongBeach,Busan
Izmir,GebzeIstanbul
GebzeIstanbul,GemlikIstanbul
GemlikIstanbul,Tekirdag
Tekirdag,MarseillesFosFos
Valencia,Sines
Sines,LiverpoolUK
LiverpoolUK,MontrealQuebec
MontrealQuebec,LiverpoolUK
LiverpoolUK,Valencia
Barcelona,Izmir
GioiaTauro,NaplesIT
NaplesIT,Leghorn
GenoaIT,Valencia
Valencia,Algeciras
Algeciras,Sines
Sines,NewYorkNYNJ
CharlestonSC,Algeciras
DublinEire,LiverpoolUK
LiverpoolUK,Leixoes
Leixoes,Castellon
Castellon,Salerno
Salerno,Piraeus
Piraeus,Limassol
Limassol,Ashdod
Haifa,Mersin
Mersin,Salerno
Salerno,Castellon
Castellon,Leixoes
Leixoes,DublinEire
Felixstowe,Rotterdam
Antwerp,MaltaMarsaxlokk
MaltaMarsaxlokk,Piraeus
Piraeus,GebzeIstanbul
GemlikIstanbul,Izmir
Izmir,Valencia
TangerMorocco,Felixstowe
LeHavre,Felixstowe
Felixstowe,Bremerhaven
Bremerhaven,Hamburg
Antwerp,Sines
Sines,Piraeus
Tekirdag,Aliaga
Aliaga,Sines
Sines,LeHavre
Antwerp,Piraeus
Piraeus,Thessaloniki
Thessaloniki,Izmir
Izmir,Piraeus
Piraeus,Sines
Sines,LondonGateway
LeHavre,Sines
Sines,RiodeJaneiro
Santos,NavegantesnearItajai
NavegantesnearItajai,BuenosAires
Montevideo,RioGrandeBR
RiodeJaneiro,Salvador
Salvador,TangerMorocco
TangerMorocco,Rotterdam
TangerMorocco,Algeciras
Algeciras,Vigo
Leixoes,TangerMorocco
Balboa,Corinto
Corinto,Acajutla
Acajutla,Corinto
Acajutla,PuertoQuetzal
PuertoQuetzal,LazaroCardenasMEX
LazaroCardenasMEX,PortHuenemeCA
PortHuenemeCA,LongBeach
Corinto,Balboa
Balboa,PuertoQuetzal
Salalah,Djibouti
Jeddah,KingAbdullahCity
KingAbdullahCity,Jeddah
Jeddah,PortSudan
PortSudan,Djibouti
Djibouti,DubaiJebelAli
Mombasa,Mogadishu
Mogadishu,LongoniComorosIs
LongoniComorosIs,Nacala
Nacala,Beira
Beira,Nacala
Beira,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,DubaiJebelAli
MiamiFL,StMaartenPhilipsburg
StJohnsAntigua,StMaartenPhilipsburg
StJohnsAntigua,PointLisasTrinidad
