source,target
SeattleWA,PortlandOR
PortlandOR,Busan
Busan,Gwangyang
Gwangyang,Ningbo
Busan,LongBeach
LongBeach,OaklandCA
OaklandCA,Qingdao
Kuwait,UmmQasr
UmmQasr,Bahrain
Bahrain,DubaiJebelAli
DubaiJebelAli,AbuDhabi
AbuDhabi,Sharjah
Sharjah,Sohar
Sohar,Karachi
Karachi,Mundra
Mundra,Sohar
Sohar,DubaiJebelAli
DubaiJebelAli,Bahrain
Bahrain,Kuwait
Guayaquil,PuertoBolivarEC
PuertoBolivarEC,Balboa
Balboa,ManzanilloPanama
ManzanilloPanama,TangerMorocco
TangerMorocco,Algeciras
Algeciras,Piraeus
Piraeus,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,Izmit
AmbarliIstanbul,OdessaUA
OdessaUA,Novorossiysk
Novorossiysk,AmbarliIstanbul
Izmit,Algeciras
Algeciras,TangerMorocco
TangerMorocco,NewYorkNYNJ
NewYorkNYNJ,ManzanilloPanama
ManzanilloPanama,Balboa
Balboa,Buenaventura
Buenaventura,PuertoBolivarEC
PuertoBolivarEC,Guayaquil
Felixstowe,Rotterdam
Rotterdam,Hamburg
Piraeus,ElDekheilaEgypt
ElDekheilaEgypt,Iskenderun
Iskenderun,Mersin
Mersin,Haifa
Haifa,Mersin
Haifa,Piraeus
Piraeus,Salerno
Salerno,Felixstowe
Rotterdam,LondonGateway
LondonGateway,Bremerhaven
Bremerhaven,Hamburg
LeHavre,Sines
Sines,RiodeJaneiro
RiodeJaneiro,Santos
Santos,NavegantesnearItajai
NavegantesnearItajai,BuenosAires
BuenosAires,Montevideo
Montevideo,RioGrandeBR
RioGrandeBR,NavegantesnearItajai
NavegantesnearItajai,Paranagua
Paranagua,Santos
Santos,RiodeJaneiro
RiodeJaneiro,Salvador
Salvador,TangerMorocco
TangerMorocco,Rotterdam
LazaroCardenasMEX,ManzanilloMEX
ManzanilloMEX,PuertoQuetzal
PuertoQuetzal,Acajutla
Acajutla,PuertoCaldera
PuertoCaldera,Balboa
Balboa,PuertoCaldera
PuertoCaldera,Corinto
Corinto,SanLorenzo
SanLorenzo,Acajutla
Acajutla,PuertoQuetzal
PuertoQuetzal,LazaroCardenasMEX
PortReunion,PortLouis
PortLouis,TamataveToamasinaMalagasay
TamataveToamasinaMalagasay,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,Salalah
Salalah,PortReunion
HalifaxNovaScotia,PalmBeachFL
PalmBeachFL,SanJuanPR
SanJuanPR,StJohnVI
StJohnVI,StThomasVI
StThomasVI,VirginGorda
VirginGorda,StMaartenPhilipsburg
StMaartenPhilipsburg,RoadTownTortola
RoadTownTortola,CaucedoDomRep
CaucedoDomRep,HalifaxNovaScotia
PalmBeachFL,StJohnVI
RoadTownTortola,StJohnsAntigua
StJohnsAntigua,BasseterreStKitts
BasseterreStKitts,CaucedoDomRep
CaucedoDomRep,PalmBeachFL
PortEvergladesFL,NassauBahamas
NassauBahamas,PortEvergladesFL
CartagenaColombia,Turbo
Turbo,ManzanilloPanama
ManzanilloPanama,MoinBay
MoinBay,PhiladelphiaPA
PhiladelphiaPA,SavannahGA
SavannahGA,PortEvergladesFL
PortEvergladesFL,CartagenaColombia
NorfolkVA,PhiladelphiaPA
PhiladelphiaPA,WilmingtonNC
WilmingtonNC,SavannahGA
PortEvergladesFL,SantoTomasdeCastilla
SantoTomasdeCastilla,PuertoCortes
PuertoCortes,SantoTomasdeCastilla
PuertoCortes,ManzanilloPanama
ManzanilloPanama,ColonPanama
ColonPanama,ManzanilloPanama
ManzanilloPanama,PuertoCortes
PuertoBarrios,PortEvergladesFL
PortEvergladesFL,WilmingtonNC
WilmingtonNC,NorfolkVA
LeHavre,LondonGateway
LeHavre,Tema
Tema,Lome
Lome,Tema
Tema,LagosTinCanIsland
LagosTinCanIsland,Lome
Lome,LagosTinCanIsland
LagosTinCanIsland,Cotonou
Cotonou,Abidjan
Abidjan,Antwerp
CorkEire,Tilbury
Tilbury,Antwerp
Antwerp,Bremerhaven
Bremerhaven,BigCreekBelize
BigCreekBelize,ManzanilloPanama
MoinBay,CorkEire
CaiMepnearHoChiMinh,HongKong
YantianShenzhen,Xiamen
Xiamen,Shanghai
Shanghai,ColonPanama
ColonPanama,NewYorkNYNJ
NewYorkNYNJ,SavannahGA
SavannahGA,CharlestonSC
CharlestonSC,CaiMepnearHoChiMinh
Bremerhaven,Zeebrugge
Zeebrugge,SouthamptonUK
SouthamptonUK,BaltimoreMD
BaltimoreMD,SavannahGA
SavannahGA,ManzanilloPanama
ManzanilloPanama,Auckland
Auckland,BrisbaneAU
MelbourneAU,Fremantle
Fremantle,Singapore
Singapore,Inchon
Inchon,Masan
Masan,Kobe
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,Hitachinaka
Hitachinaka,TacomaWA
TacomaWA,LongBeach
LongBeach,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloPanama
ManzanilloPanama,BrunswickGA
BrunswickGA,SavannahGA
SavannahGA,NorfolkVA
NorfolkVA,BaltimoreMD
BaltimoreMD,NewarkNJ
NewarkNJ,Bremerhaven
Shanghai,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Singapore
Singapore,PortKelang
PortKelang,Singapore
PortKelang,ChennaiMadras
ChennaiMadras,Kattupalli
Kattupalli,PortKelang
PortKelang,PasirGudangJohor
PasirGudangJohor,Singapore
Singapore,PasirGudangJohor
PasirGudangJohor,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Kaohsiung
Kaohsiung,Qingdao
Ningbo,ShekouShenzhenChiwan
Singapore,Karachi
Mundra,PortKelang
Singapore,HongKong
HongKong,Shanghai
Singapore,Chittagong
Chittagong,Singapore
Singapore,KingAbdullahCity
KingAbdullahCity,PortSaidEgypt
PortSaidEgypt,Piraeus
AmbarliIstanbul,Tekirdag
Tekirdag,Piraeus
Piraeus,KingAbdullahCity
KingAbdullahCity,DubaiJebelAli
DubaiJebelAli,Singapore
Singapore,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Busan
Ningbo,Kaohsiung
Kaohsiung,HongKong
YantianShenzhen,Singapore
Singapore,Piraeus
Piraeus,LaSpezia
LaSpezia,GenoaIT
GenoaIT,LaSpezia
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
Valencia,Piraeus
Piraeus,Colombo
Colombo,Singapore
HongKong,Qingdao
XingangTianjin,Qingdao
Qingdao,Gwangyang
Shanghai,YantianShenzhen
TanjungPelepas,Algeciras
Algeciras,Bremerhaven
Bremerhaven,GdanskPoland
GdanskPoland,Bremerhaven
Bremerhaven,Rotterdam
Rotterdam,TanjungPelepas
TanjungPelepas,Shanghai
Shanghai,XingangTianjin
Singapore,DubaiJebelAli
Bahrain,Dammam
Dammam,Sohar
Sohar,Singapore
Singapore,Qingdao
Kaohsiung,YantianShenzhen
YantianShenzhen,TacomaWA
TacomaWA,VancouverBC
VancouverBC,Tokyo
Tokyo,Osaka
Osaka,Qingdao
Ningbo,LosAngelesCA
LosAngelesCA,OaklandCA
OaklandCA,Tokyo
Tokyo,Qingdao
HongKong,Kaohsiung
Kaohsiung,Ningbo
ManzanilloMEX,Balboa
ManzanilloPanama,CartagenaColombia
CartagenaColombia,KingstonJM
KingstonJM,CaucedoDomRep
CaucedoDomRep,Singapore
Shanghai,Gwangyang
Gwangyang,Busan
Busan,LosAngelesCA
OaklandCA,Busan
Gwangyang,Inchon
Inchon,Shanghai
Tokyo,Kobe
Kobe,Busan
YantianShenzhen,HongKong
HongKong,BrisbaneAU
BrisbaneAU,Auckland
Auckland,Lyttelton
Lyttelton,Napier
Napier,Tauranga
Tauranga,Tokyo
AltamiraMEX,VeracruzMEX
VeracruzMEX,KingstonJM
KingstonJM,RioHaina
RioHaina,SanJuanPR
SanJuanPR,KingstonJM
KingstonJM,AltamiraMEX
LondonGateway,Hamburg
LeHavre,Algeciras
Algeciras,Santos
Santos,Paranagua
Paranagua,Montevideo
Montevideo,BuenosAires
BuenosAires,PortoItapoa
PortoItapoa,Paranagua
Santos,TangerMorocco
DubaiJebelAli,Salalah
Salalah,Berbera
Berbera,Jeddah
Jeddah,Aqaba
Aqaba,Jeddah
Jeddah,KingAbdullahCity
KingAbdullahCity,Jeddah
Jeddah,Sokhna
Sokhna,Jeddah
Jeddah,DubaiJebelAli
NewOrleansLA,HoustonTX
HoustonTX,CapeTown
CapeTown,Durban
Durban,Maputo
Maputo,RichardsBay
RichardsBay,Durban
Durban,CapeTown
CapeTown,NewOrleansLA
NewYorkNYNJ,NorfolkVA
BaltimoreMD,CharlestonSC
CharlestonSC,SavannahGA
PortEvergladesFL,CaucedoDomRep
CaucedoDomRep,Santos
Santos,BuenosAires
Salvador,Suape
Suape,CaucedoDomRep
CaucedoDomRep,NewYorkNYNJ
Providenciales,SouthCaicosCockburnHarbour
SouthCaicosCockburnHarbour,GrandTurk
GrandTurk,Providenciales
Providenciales,GrandTurk
GrandTurk,PalmBeachFL
PortEvergladesFL,StThomasVI
StThomasVI,StCroixVI
StCroixVI,PortEvergladesFL
LeHavre,Antwerp
Rotterdam,Bremerhaven
Bremerhaven,CharlestonSC
CharlestonSC,MiamiFL
MiamiFL,VeracruzMEX
VeracruzMEX,AltamiraMEX
AltamiraMEX,HoustonTX
NewOrleansLA,LeHavre
AltamiraMEX,TampaFL
TampaFL,AltamiraMEX
LeHavre,CaucedoDomRep
CaucedoDomRep,CartagenaColombia
ManzanilloPanama,Buenaventura
Buenaventura,PuertodePosorja
PuertodePosorja,Callao
Callao,Mejillones
Mejillones,SanAntonioCL
SanAntonioCL,Callao
Callao,PuertodePosorja
PuertodePosorja,ManzanilloPanama
CartagenaColombia,CaucedoDomRep
CaucedoDomRep,Rotterdam
Antwerp,CaucedoDomRep
CartagenaColombia,CristobalPanama
CristobalPanama,Rodman
Callao,Valparaiso
Valparaiso,Coronel
Coronel,Valparaiso
Valparaiso,Callao
Callao,Rodman
Rodman,CristobalPanama
CristobalPanama,Rotterdam
StPetersburgRussia,Antwerp
Antwerp,Hamburg
Hamburg,MumbaiNhavaSheva
MumbaiNhavaSheva,Singapore
PuertoMadryn,BahiaBlanca
BahiaBlanca,PortoItapoa
PortoItapoa,RiodeJaneiro
Santos,RioGrandeBR
RioGrandeBR,SanAntonioCL
Guayaquil,AricaCL
AricaCL,Antofagasta
Antofagasta,SanAntonioCL
SanAntonioCL,SanVicente
SanVicente,PuertoMadryn
Ningbo,Taipei
Taipei,Xiamen
Singapore,Djibouti
Djibouti,Jeddah
Sokhna,Aqaba
Aqaba,Djibouti
Djibouti,Singapore
Sakaisenboku,XingangTianjin
XingangTianjin,Singapore
Singapore,Mombasa
Mombasa,DaresSalaam
DaresSalaam,Maputo
Maputo,Durban
Singapore,Kawasaki
Busan,KingstonJM
KingstonJM,SavannahGA
CharlestonSC,WilmingtonNC
WilmingtonNC,JacksonvilleFL
JacksonvilleFL,WilmingtonNC
JacksonvilleFL,KingstonJM
KingstonJM,Busan
Busan,Qingdao
PasirGudangJohor,TanjungPelepas
TanjungPelepas,Qingdao
MumbaiOldPort,Shanghai
Shanghai,Ennore
Ennore,Durban
Durban,Salvador
Salvador,PensacolaFL
PensacolaFL,HoustonTX
HoustonTX,WilmingtonNC
WilmingtonNC,BaltimoreMD
BaltimoreMD,GenoaIT
GenoaIT,Iskenderun
Iskenderun,AlexandriaEgypt
AlexandriaEgypt,Jeddah
Jeddah,Sohar
DubaiJebelAli,Dammam
Dammam,MumbaiOldPort
Ningbo,Nansha
Nansha,Singapore
Singapore,MumbaiNhavaSheva
MumbaiNhavaSheva,Mundra
Mundra,PortQasim
PortQasim,Karachi
Karachi,PortQasim
Karachi,Singapore
Ningbo,DaChanBayShenzhen
PortKelang,MumbaiNhavaSheva
Mundra,HaziraGujarat
HaziraGujarat,Colombo
Colombo,PortKelang
MumbaiNhavaSheva,Pipavav
Pipavav,Colombo
Singapore,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Haiphong
Haiphong,LosAngelesCA
Dalian,Shanghai
Ningbo,HongKong
PortKelang,Colombo
Colombo,MumbaiNhavaSheva
PortKelang,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Dalian
Xiamen,TanjungPelepas
Colombo,Felixstowe
Bremerhaven,TangerMorocco
Salalah,HongKong
LaemChabangThailand,Singapore
Singapore,TanjungPelepas
Colombo,Salalah
Salalah,NewYorkNYNJ
NorfolkVA,SavannahGA
SavannahGA,TanjungPelepas
TanjungPelepas,LaemChabangThailand
Chittagong,Mongla
Mongla,Singapore
MarseillesFosFos,GenoaIT
GenoaIT,Piraeus
Piraeus,Singapore
HongKong,Busan
LazaroCardenasMEX,Buenaventura
Guayaquil,LazaroCardenasMEX
Busan,ShekouShenzhenChiwan
Nansha,ShekouShenzhenChiwan
Singapore,Jeddah
Jeddah,PortKelang
PortKelang,Ningbo
Ningbo,XingangTianjin
Qingdao,Nansha
TanjungPelepas,DubaiJebelAli
DubaiJebelAli,Doha
Doha,DubaiJebelAli
Doha,Hamad
Hamad,HaziraGujarat
Shanghai,PrinceRupertBC
VancouverBC,Shanghai
Shanghai,HongKong
YantianShenzhen,Ningbo
Xiamen,Kaohsiung
Ningbo,Nagoya
Nagoya,Tokyo
Tokyo,TacomaWA
Nagoya,Xiamen
Xiamen,Ningbo
Busan,NewYorkNYNJ
BaltimoreMD,NewYorkNYNJ
NewYorkNYNJ,Salalah
Salalah,Colombo
Colombo,TanjungPelepas
TanjungPelepas,YantianShenzhen
Xiamen,YantianShenzhen
YantianShenzhen,Busan
Busan,HoustonTX
HoustonTX,MobileAL
MobileAL,TampaFL
TampaFL,Balboa
Balboa,Busan
Busan,Xiamen
Saipan,Guam
Guam,NahaOkinawaIs
NahaOkinawaIs,Ningbo
Shanghai,LongBeach
LongBeach,Honolulu
Honolulu,Saipan
LongBeach,Ningbo
Haiphong,CaiMepnearHoChiMinh
Xiamen,LongBeach
LongBeach,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Haiphong
Ningbo,SeattleWA
SeattleWA,OaklandCA
OaklandCA,Kaohsiung
Palembang,Belawan
Belawan,Phuket
Phuket,Padang
Padang,MoreheadCityNC
MoreheadCityNC,NewOrleansLA
Taipei,YantianShenzhen
TanjungPelepas,Rotterdam
Rotterdam,Felixstowe
Rotterdam,Colombo
TanjungPelepas,Kaohsiung
Yokohama,Osaka
Osaka,Busan
Shanghai,Kaohsiung
Kaohsiung,MelbourneAU
MelbourneAU,Sydney
Sydney,BrisbaneAU
BrisbaneAU,Yokohama
HongKong,Darwin
Darwin,PortMoresbyPNG
PortMoresbyPNG,Townsville
Townsville,Kaohsiung
YantianShenzhen,BrisbaneAU
BrisbaneAU,Sydney
Sydney,MelbourneAU
MelbourneAU,Ningbo
BrisbaneAU,Kaohsiung
Singapore,Jakarta
Jakarta,Fremantle
Fremantle,Adelaide
Adelaide,MelbourneAU
MelbourneAU,Bluff
Bluff,Napier
Tauranga,Auckland
Auckland,Tauranga
Tauranga,BrisbaneAU
BrisbaneAU,TanjungPelepas
TanjungPelepas,Singapore
Singapore,MelbourneAU
BrisbaneAU,Singapore
Singapore,LaemChabangThailand
NewYorkNYNJ,BaltimoreMD
BaltimoreMD,NorfolkVA
NorfolkVA,CharlestonSC
CharlestonSC,FreeportBahamas
FreeportBahamas,PortElizabethZA
PortElizabethZA,Durban
CapeTown,NewYorkNYNJ
HoustonTX,FreeportTX
FreeportTX,VeracruzMEX
KingstonJM,CartagenaColombia
ManzanilloPanama,Manaus
Manaus,Vitoria
Vitoria,Santos
Santos,Itajai
Itajai,Paranagua
Santos,Sepetiba
Sepetiba,Salvador
Salvador,CartagenaColombia
KingstonJM,NewOrleansLA
Santos,Suape
Suape,SantaMarta
SantaMarta,CartagenaColombia
ManzanilloPanama,HoustonTX
HoustonTX,VeracruzMEX
VeracruzMEX,SantoTomasdeCastilla
PuertoCortes,PuertoLimon
PuertoLimon,ManzanilloPanama
ManzanilloPanama,SantoDomingo
SantoDomingo,Santos
Montevideo,Zarate
DubaiJebelAli,Hamad
Hamad,DubaiJebelAli
DubaiJebelAli,Karachi
Karachi,MumbaiNhavaSheva
Mundra,Jeddah
Jeddah,TripoliLebanon
TripoliLebanon,Piraeus
Piraeus,MaltaMarsaxlokk
MaltaMarsaxlokk,GenoaIT
GenoaIT,Valencia
Valencia,Barcelona
Barcelona,MarseillesFosFos
GenoaIT,MaltaMarsaxlokk
MaltaMarsaxlokk,DamiettaEgypt
DamiettaEgypt,Aqaba
Jeddah,Hamad
Colombo,Krishnapatnum
Krishnapatnum,Ennore
Ennore,Colombo
Mundra,MumbaiNhavaSheva
MumbaiNhavaSheva,Salalah
Salalah,TangerMorocco
Algeciras,Valencia
Valencia,MarseillesFosFos
MarseillesFosFos,VadoLigure
VadoLigure,Jeddah
Jeddah,Salalah
Salalah,DubaiJebelAli
DubaiJebelAli,Mundra
AbuDhabi,PortQasim
PortQasim,MumbaiNhavaSheva
Jeddah,TangerMorocco
TangerMorocco,SouthamptonUK
SouthamptonUK,Bremerhaven
Algeciras,Jeddah
Mundra,DubaiJebelAli
DubaiJebelAli,Mombasa
DaresSalaam,Mombasa
DaresSalaam,MumbaiNhavaSheva
MumbaiNhavaSheva,Karachi
Karachi,DubaiJebelAli
DubaiJebelAli,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,Zanzibar
Zanzibar,Mutsamudu
Mutsamudu,MoroniComorosIs
MoroniComorosIs,MumbaiNhavaSheva
AbuDhabi,HaziraGujarat
HaziraGujarat,MumbaiNhavaSheva
PortQasim,DubaiJebelAli
Salalah,DaresSalaam
DaresSalaam,Salalah
Salalah,PortQasim
GenoaIT,NaplesIT
NaplesIT,AlexandriaEgypt
AlexandriaEgypt,Iskenderun
Iskenderun,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,Djibouti
Djibouti,Mombasa
DaresSalaam,Durban
Maputo,Mombasa
Mombasa,Jeddah
Jeddah,GenoaIT
AlexandriaEgypt,Mersin
Haifa,GenoaIT
MarseillesFosFos,Barcelona
Valencia,CasablancaMorocco
CasablancaMorocco,Algeciras
Algeciras,AlexandriaEgypt
GioiaTauro,Leghorn
Leghorn,GenoaIT
LasPalmasCanIs,Dakar
Dakar,SanPedroIvoryCoast
SanPedroIvoryCoast,Lome
Lome,Cotonou
Cotonou,LagosTinCanIsland
Lome,Dakar
Dakar,Valencia
Valencia,GioiaTauro
LaSpezia,Barcelona
CasablancaMorocco,LaSpezia
Barcelona,Algeciras
CasablancaMorocco,TangerMorocco
CasablancaMorocco,Vigo
Vigo,Leixoes
Leixoes,Vigo
Leixoes,LisbonPT
LisbonPT,CasablancaMorocco
Algeciras,Cotonou
Cotonou,Onne
Onne,Takoradi
Takoradi,Algeciras
Algeciras,CasablancaMorocco
CasablancaMorocco,LisbonPT
LisbonPT,Algeciras
Barcelona,Sagunto
Sagunto,TenerifeCanIs
TenerifeCanIs,LasPalmasCanIs
ArrecifeCanIs,Barcelona
Alicante,Barcelona
Barcelona,LasPalmasCanIs
ArrecifeCanIs,LasPalmasCanIs
TenerifeCanIs,Alicante
Bremerhaven,Antwerp
Antwerp,SouthamptonUK
SouthamptonUK,Barcelona
Barcelona,Aqaba
AbuDhabi,Hamad
Hamad,Bahrain
Dammam,Kuwait
Kuwait,MumbaiNhavaSheva
LaemChabangThailand,Pyongtaek
Hamad,Dammam
Dammam,Hamad
Dammam,Jubail
Jubail,DubaiJebelAli
Vishakhapatnam,Krishnapatnum
Krishnapatnum,ChennaiMadras
ChennaiMadras,TuticorinIndia
TuticorinIndia,Colombo
Colombo,Cochin
Cochin,DamiettaEgypt
DamiettaEgypt,Piraeus
Piraeus,Rotterdam
LeHavre,DamiettaEgypt
DamiettaEgypt,Jeddah
Jeddah,Colombo
Colombo,Vishakhapatnam
TuticorinIndia,Cochin
DubaiJebelAli,Jeddah
Jeddah,PortSaidEgypt
PortSaidEgypt,TripoliLebanon
TripoliLebanon,Mersin
Mersin,Piraeus
Piraeus,AmbarliIstanbul
Izmit,Aliaga
Aliaga,Iskenderun
Iskenderun,DamiettaEgypt
Valencia,HalifaxNovaScotia
HalifaxNovaScotia,MontrealQuebec
MontrealQuebec,HalifaxNovaScotia
HalifaxNovaScotia,Barcelona
MumbaiNhavaSheva,Colombo
Colombo,Valencia
Valencia,NewYorkNYNJ
SavannahGA,Mundra
DublinEire,LiverpoolUK
LiverpoolUK,Leixoes
Leixoes,Castellon
Castellon,Salerno
Salerno,Limassol
Limassol,Haifa
Ashdod,Mersin
Mersin,Salerno
Salerno,Castellon
Castellon,Leixoes
Leixoes,DublinEire
Antwerp,Valencia
Valencia,ElDekheilaEgypt
ElDekheilaEgypt,Mersin
Mersin,Iskenderun
Iskenderun,NaplesIT
NaplesIT,LaSpezia
LaSpezia,LondonGateway
Hamburg,Bremerhaven
Piraeus,GebzeIstanbul
GebzeIstanbul,AmbarliIstanbul
AmbarliIstanbul,GemlikIstanbul
GemlikIstanbul,Aliaga
Aliaga,Valencia
PortEvergladesFL,StMaartenPhilipsburg
StMaartenPhilipsburg,BasseterreStKitts
BasseterreStKitts,CastriesStLucia
CastriesStLucia,KingstownStVincent
KingstownStVincent,RoseauDominica
RoseauDominica,BridgetownBarbados
BridgetownBarbados,Saba
Saba,StGeorgesGrenada
StGeorgesGrenada,PortofSpainTrinidad
PortofSpainTrinidad,RioHaina
RioHaina,PortEvergladesFL
RioHaina,Barranquilla
Barranquilla,CartagenaColombia
CartagenaColombia,PortEvergladesFL
PortEvergladesFL,GeorgetownGrandCayman
GeorgetownGrandCayman,PortEvergladesFL
MiamiFL,KingstonJM
KingstonJM,Barranquilla
CartagenaColombia,SantaMarta
SantaMarta,RioHaina
RioHaina,MiamiFL
JacksonvilleFL,PortEvergladesFL
PortEvergladesFL,MoinBay
MoinBay,PortEvergladesFL
PortEvergladesFL,JacksonvilleFL
MiamiFL,MoinBay
ManzanilloPanama,Guayaquil
Guayaquil,Callao
Guayaquil,ManzanilloPanama
ManzanilloPanama,MiamiFL
PortEvergladesFL,Santos
Santos,Zarate
Zarate,SanAntonioCL
SanAntonioCL,Iquique
Iquique,Callao
Callao,Balboa
Balboa,PuertoQuetzal
MiamiFL,PuertoCortes
SantoTomasdeCastilla,MiamiFL
PanamaCityFL,ProgresoMEX
ProgresoMEX,PanamaCityFL
OaklandCA,SeattleWA
SeattleWA,VancouverBC
VancouverBC,LongBeach
