source,target
Jakarta,LaemChabangThailand
LaemChabangThailand,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,LosAngelesCA
LosAngelesCA,OaklandCA
OaklandCA,HongKong
Kaohsiung,Qingdao
Qingdao,Ningbo
Shanghai,Taipei
Taipei,YantianShenzhen
YantianShenzhen,Colombo
Rotterdam,Felixstowe
Felixstowe,Hamburg
Rotterdam,Colombo
Colombo,TanjungPelepas
TanjungPelepas,Kaohsiung
Busan,Qingdao
Shanghai,DaChanBayShenzhen
DaChanBayShenzhen,PortKelang
PortKelang,Ashdod
Ashdod,Haifa
Haifa,AmbarliIstanbul
AmbarliIstanbul,Novorossiysk
Novorossiysk,OdessaUA
OdessaUA,AmbarliIstanbul
AmbarliIstanbul,Haifa
Haifa,Colombo
Colombo,PortKelang
PortKelang,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,DaChanBayShenzhen
DaChanBayShenzhen,YantianShenzhen
YantianShenzhen,Xiamen
Xiamen,Ningbo
Shanghai,Busan
Busan,VancouverBC
VancouverBC,Busan
PortKelang,Chittagong
Chittagong,Singapore
Chittagong,PortKelang
Nansha,Singapore
Colombo,Apapa
Apapa,LagosTinCanIsland
LagosTinCanIsland,Tema
Tema,PortKelang
Singapore,Qingdao
Singapore,YangonMyanmar
YangonMyanmar,Mongla
Mongla,TanjungPelepas
Ningbo,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Singapore
TanjungPelepas,PortKelang
Colombo,Mombasa
Mombasa,Colombo
Singapore,Shanghai
Singapore,Kolkata
Kolkata,PortKelang
LaemChabangThailand,Singapore
PortKelang,Kattupalli
Kattupalli,ChennaiMadras
ChennaiMadras,Kattupalli
ChennaiMadras,PortKelang
Singapore,LaemChabangThailand
DubaiJebelAli,Karachi
Karachi,Mundra
Mundra,Colombo
PortKelang,MumbaiNhavaSheva
MumbaiNhavaSheva,Mundra
Mundra,Karachi
Karachi,DubaiJebelAli
DubaiJebelAli,BandarAbbas
BandarAbbas,PortKelang
Kolkata,Haldia
Haldia,PortKelang
PortKelang,ChennaiMadras
PortKelang,Pipavav
Pipavav,PortQasim
PortQasim,Karachi
Karachi,PortQasim
Karachi,MumbaiNhavaSheva
MumbaiNhavaSheva,Colombo
PortKelang,Haldia
Haldia,Kolkata
Haldia,Singapore
PortKelang,Kolkata
ChennaiMadras,Vishakhapatnam
Vishakhapatnam,Singapore
TanjungPelepas,Colombo
Colombo,Salalah
Salalah,NewYorkNYNJ
SavannahGA,FreeportBahamas
FreeportBahamas,Singapore
Kawasaki,Kobe
Kobe,ShimonosekiChofu
ShimonosekiChofu,XingangTianjin
Shanghai,Singapore
Singapore,Durban
Durban,Maputo
Maputo,DaresSalaam
DaresSalaam,Mombasa
Mombasa,Singapore
Singapore,Hitachinaka
Hitachinaka,Kawasaki
Colombo,YangonMyanmar
YangonMyanmar,Colombo
Singapore,Chittagong
Chittagong,Mongla
Mongla,Singapore
Kolkata,Singapore
TanjungPelepas,Mombasa
Mombasa,DaresSalaam
DaresSalaam,TanjungPelepas
TanjungPelepas,Ningbo
Rotterdam,LondonGateway
LondonGateway,Hamburg
Hamburg,LeHavre
LeHavre,MarseillesFosFos
MarseillesFosFos,GenoaIT
GenoaIT,DamiettaEgypt
DamiettaEgypt,PointedesGalets
PointedesGalets,Fremantle
Fremantle,MelbourneAU
MelbourneAU,SydneyAU
SydneyAU,Adelaide
Adelaide,Singapore
Singapore,ChennaiMadras
ChennaiMadras,Colombo
Colombo,Cochin
Cochin,DamiettaEgypt
DamiettaEgypt,Piraeus
Piraeus,MaltaMarsaxlokk
MaltaMarsaxlokk,Rotterdam
Antwerp,LeHavre
MarseillesFosFos,LaSpezia
LaSpezia,NaplesIT
NaplesIT,GioiaTauro
GioiaTauro,PointedesGalets
PointedesGalets,PortLouis
PortLouis,SydneyAU
SydneyAU,MelbourneAU
MelbourneAU,Adelaide
Adelaide,Fremantle
Fremantle,Singapore
Colombo,Valencia
Valencia,LondonGateway
LondonGateway,Antwerp
SouthamptonUK,Jeddah
Jeddah,Colombo
Colombo,Singapore
NewYorkNYNJ,SavannahGA
SavannahGA,JacksonvilleFL
JacksonvilleFL,SavannahGA
JacksonvilleFL,NorfolkVA
NorfolkVA,HalifaxNovaScotia
HalifaxNovaScotia,DubaiJebelAli
DubaiJebelAli,Singapore
Singapore,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,YantianShenzhen
YantianShenzhen,Ningbo
Shanghai,LongBeach
LongBeach,OaklandCA
OaklandCA,VostochniyRussia
VostochniyRussia,Busan
Singapore,PortSaidEgypt
PortSaidEgypt,Haifa
Haifa,Koper
Koper,Trieste
Trieste,RijekaCroatia
RijekaCroatia,Trieste
Trieste,PortSaidEgypt
PortSaidEgypt,KingAbdullahCity
KingAbdullahCity,Singapore
Ningbo,Busan
Busan,ShekouShenzhenChiwan
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Koper
RijekaCroatia,VeniceIT
VeniceIT,Koper
Koper,MaltaMarsaxlokk
MaltaMarsaxlokk,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,PortKelang
PortKelang,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Shanghai
XingangTianjin,Dalian
Dalian,Busan
Busan,Ningbo
Shanghai,Nansha
Nansha,YantianShenzhen
MaltaMarsaxlokk,Barcelona
Barcelona,Valencia
Valencia,LaSpezia
LaSpezia,GioiaTauro
GioiaTauro,PortSaidEgypt
KingAbdullahCity,DubaiJebelAli
DubaiJebelAli,TanjungPelepas
TanjungPelepas,Xiamen
Xiamen,XingangTianjin
Shanghai,YantianShenzhen
YantianShenzhen,ShekouShenzhenChiwan
PortSaidEgypt,Beirut
Beirut,GioiaTauro
GioiaTauro,LaSpezia
LaSpezia,GenoaIT
GenoaIT,LaSpezia
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
Valencia,Barcelona
Barcelona,MaltaMarsaxlokk
MaltaMarsaxlokk,Salalah
Salalah,Singapore
Singapore,Ningbo
Singapore,Mombasa
DaresSalaam,Penang
Penang,Singapore
Singapore,Nansha
Nansha,Qingdao
Dalian,XingangTianjin
XingangTianjin,Busan
YantianShenzhen,TanjungPelepas
TanjungPelepas,Rotterdam
Bremerhaven,GothenburgSweden
GothenburgSweden,AarhusDenmark
AarhusDenmark,Bremerhaven
Bremerhaven,Wilhelmshaven
Wilhelmshaven,PortSaidEgypt
PortSaidEgypt,Singapore
Shanghai,Dalian
Ningbo,Xiamen
Xiamen,ShekouShenzhenChiwan
Beirut,TripoliLebanon
TripoliLebanon,Piraeus
Piraeus,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,Constanza
Constanza,OdessaUA
AmbarliIstanbul,PortSaidEgypt
PortKelang,Busan
Ningbo,Taipei
TanjungPelepas,Ashdod
Haifa,AlexandriaEgypt
AlexandriaEgypt,Mersin
Mersin,Piraeus
Piraeus,Jeddah
Jeddah,TanjungPelepas
TanjungPelepas,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Kaohsiung
Qingdao,Busan
Shanghai,ShekouShenzhenChiwan
Singapore,DamiettaEgypt
DamiettaEgypt,Barcelona
Valencia,TangerMorocco
TangerMorocco,GenoaIT
DamiettaEgypt,Singapore
HongKong,Qingdao
Kaohsiung,HongKong
HongKong,YantianShenzhen
Singapore,Piraeus
Piraeus,LaSpezia
Valencia,Piraeus
MaltaMarsaxlokk,Valencia
Barcelona,MarseillesFosFos
GenoaIT,MaltaMarsaxlokk
MaltaMarsaxlokk,Beirut
Beirut,Jeddah
Jeddah,DubaiJebelAli
DubaiJebelAli,PortKelang
PortKelang,Xiamen
Xiamen,Qingdao
Shanghai,Kaohsiung
Kaohsiung,ShekouShenzhenChiwan
MarseillesFosFos,Piraeus
Piraeus,Singapore
Singapore,KingAbdullahCity
KingAbdullahCity,Izmit
AmbarliIstanbul,Izmit
AmbarliIstanbul,Tekirdag
Tekirdag,Piraeus
Piraeus,KingAbdullahCity
Singapore,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Qingdao
Dalian,Qingdao
Piraeus,Rotterdam
Antwerp,Shanghai
Shanghai,XingangTianjin
Shanghai,HongKong
HongKong,Nansha
Nansha,ShekouShenzhenChiwan
ShekouShenzhenChiwan,TanjungPelepas
PortKelang,TanjungPelepas
PortKelang,Piraeus
Piraeus,Antwerp
Felixstowe,Zeebrugge
Zeebrugge,Piraeus
Piraeus,TanjungPelepas
HongKong,Ningbo
Singapore,Jeddah
Jeddah,Ashdod
Ashdod,AmbarliIstanbul
Izmit,Aliaga
Aliaga,Mersin
Mersin,Jeddah
Jeddah,Singapore
Singapore,Kaohsiung
Kaohsiung,Busan
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,Ningbo
HongKong,ShekouShenzhenChiwan
TanjungPelepas,PortLouis
PortLouis,Durban
Durban,NgquraCoega
NgquraCoega,Durban
Durban,TanjungPelepas
TanjungPelepas,HongKong
HongKong,Shanghai
Shanghai,Kobe
Hamburg,GenoaIT
GenoaIT,Dammam
Dammam,DubaiJebelAli
Singapore,XingangTianjin
Shanghai,Masan
Masan,Nagoya
Nagoya,HoustonTX
HoustonTX,NewOrleansLA
NewOrleansLA,PhiladelphiaPA
PhiladelphiaPA,MoreheadCityNC
MoreheadCityNC,Montoir
Montoir,Antwerp
TanjungPelepas,TangerMorocco
TangerMorocco,Hamburg
Hamburg,Bremerhaven
Bremerhaven,Antwerp
Antwerp,LondonGateway
LondonGateway,LeHavre
LeHavre,TangerMorocco
TangerMorocco,Salalah
Salalah,DubaiJebelAli
DubaiJebelAli,YantianShenzhen
YantianShenzhen,Qingdao
TanjungPelepas,Algeciras
Algeciras,Antwerp
Antwerp,Felixstowe
Felixstowe,LeHavre
LeHavre,PortSaidEgypt
Singapore,Algeciras
Algeciras,SouthamptonUK
SouthamptonUK,DunkirkFR
DunkirkFR,SouthamptonUK
DunkirkFR,Hamburg
Rotterdam,SouthamptonUK
SouthamptonUK,LeHavre
LeHavre,DubaiJebelAli
ShekouShenzhenChiwan,Ningbo
Busan,ManzanilloMEX
ManzanilloMEX,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloMEX
LazaroCardenasMEX,Buenaventura
Buenaventura,SanAntonioCL
Callao,LazaroCardenasMEX
ManzanilloMEX,Yokohama
Yokohama,Busan
Busan,Kaohsiung
XingangTianjin,Nansha
Colombo,Lome
Lome,Durban
Durban,PortLouis
PortLouis,Colombo
Xiamen,Shanghai
Shanghai,Qingdao
Busan,EnsenadaMEX
EnsenadaMEX,ManzanilloMEX
ManzanilloMEX,Callao
Callao,Lirquen
Lirquen,SanAntonioCL
SanAntonioCL,ManzanilloMEX
ManzanilloMEX,Shanghai
Shanghai,Xiamen
YantianShenzhen,Kaohsiung
Kaohsiung,Shanghai
Ningbo,ManzanilloMEX
ManzanilloMEX,Buenaventura
Buenaventura,Callao
Callao,SanAntonioCL
SanAntonioCL,HongKong
Keelung,HongKong
YantianShenzhen,Shanghai
LazaroCardenasMEX,Callao
Callao,Iquique
Iquique,Antofagasta
Antofagasta,Valparaiso
Valparaiso,Coronel
Coronel,Valparaiso
Valparaiso,Keelung
Singapore,Sohar
Sohar,DubaiJebelAli
DubaiJebelAli,Hamad
Hamad,Dammam
Dammam,Bahrain
Bahrain,PortKelang
Singapore,YantianShenzhen
Busan,SeattleWA
SeattleWA,VancouverBC
VancouverBC,XingangTianjin
Jeddah,Sokhna
Sokhna,Aqaba
Aqaba,Jeddah
PortKelang,Ningbo
Ningbo,XingangTianjin
PortKelang,Jeddah
Jeddah,Aqaba
Aqaba,Sokhna
Sokhna,Jeddah
ShekouShenzhenChiwan,PortKelang
PortKelang,BandarAbbas
BandarAbbas,DubaiJebelAli
Taipei,ShekouShenzhenChiwan
PortKelang,DubaiJebelAli
DubaiJebelAli,UmmQasr
UmmQasr,DubaiJebelAli
PortKelang,HongKong
Kaohsiung,Xiamen
Hamad,UmmQasr
Hamad,DubaiJebelAli
PortKelang,Kaohsiung
Gwangyang,Busan
Dammam,Hamad
Hamad,Sohar
Sohar,PortKelang
Singapore,Gwangyang
Singapore,DubaiJebelAli
DubaiJebelAli,AbuDhabi
AbuDhabi,Dammam
Dammam,Singapore
CaiMepnearHoChiMinh,HongKong
Shanghai,PrinceRupertBC
PrinceRupertBC,VancouverBC
VancouverBC,Yokohama
Yokohama,Shanghai
Busan,LianyungangJiangsu
LianyungangJiangsu,Qingdao
Dammam,Jubail
Jubail,AbuDhabi
AbuDhabi,Singapore
Nansha,Busan
Nagoya,Shimizu
Shimizu,Tokyo
Tokyo,Singapore
Jeddah,Rotterdam
LeHavre,Singapore
Singapore,Kobe
Xiamen,YantianShenzhen
VancouverBC,SeattleWA
SeattleWA,Yokohama
Busan,Yokohama
Yokohama,PrinceRupertBC
PrinceRupertBC,LosAngelesCA
VostochniyRussia,XingangTianjin
Busan,TacomaWA
TacomaWA,VancouverBC
Singapore,PortLouis
NgquraCoega,DubaiJebelAli
Mundra,MumbaiNhavaSheva
MumbaiNhavaSheva,HaziraGujarat
HaziraGujarat,Colombo
Colombo,Shanghai
ShekouShenzhenChiwan,YantianShenzhen
Kaohsiung,VancouverBC
SeattleWA,Busan
ShekouShenzhenChiwan,HongKong
Qingdao,YantianShenzhen
Ningbo,TacomaWA
VancouverBC,Tokyo
Tokyo,Osaka
Osaka,Qingdao
OaklandCA,XingangTianjin
SeattleWA,Tokyo
Tokyo,Busan
Busan,Gwangyang
Gwangyang,YantianShenzhen
Qingdao,Nagoya
Nagoya,Tokyo
Tokyo,TacomaWA
Tokyo,Nagoya
Nagoya,Kobe
Kobe,Shanghai
CaiMepnearHoChiMinh,Kaohsiung
YantianShenzhen,TacomaWA
Tokyo,Kobe
Kobe,Kaohsiung
Kaohsiung,Singapore
Busan,PrinceRupertBC
Gwangyang,HongKong
NahaOkinawaIs,Ningbo
LongBeach,Honolulu
Honolulu,Guam
Guam,NahaOkinawaIs
Kaohsiung,Guam
Guam,Saipan
Saipan,Yap
Yap,Koror
Koror,GeneralSantos
GeneralSantos,Davao
Davao,HongKong
Nansha,HongKong
ShekouShenzhenChiwan,LaePNG
LaePNG,HoniaraSolomonIs
HoniaraSolomonIs,SuvaFiji
SuvaFiji,LautokaFiji
LautokaFiji,Majuro
Majuro,Kosrae
Kosrae,Nansha
Kaohsiung,XingangTianjin
Yokohama,Majuro
Majuro,TarawaKiribati
TarawaKiribati,PortVilaVanuatu
PortVilaVanuatu,NoumeaNewCaledonia
NoumeaNewCaledonia,LautokaFiji
LautokaFiji,SuvaFiji
SuvaFiji,NukualofaTonga
NukualofaTonga,PagoPagoAmSamoa
PagoPagoAmSamoa,ApiaWSamoa
ApiaWSamoa,PronyBayNewCaledonia
PronyBayNewCaledonia,SantoVanuatu
SantoVanuatu,Kaohsiung
Qingdao,Inchon
Inchon,Ningbo
CapeTown,Lome
Lome,Apapa
LagosTinCanIsland,Onne
Onne,Singapore
Singapore,Dalian
YantianShenzhen,Busan
Busan,HoustonTX
HoustonTX,MobileAL
MobileAL,FreeportBahamas
FreeportBahamas,ManzanilloPanama
ManzanilloPanama,Balboa
Balboa,Busan
Xiamen,LosAngelesCA
LosAngelesCA,Yokohama
Yokohama,Nansha
Busan,NewYorkNYNJ
NewYorkNYNJ,BaltimoreMD
BaltimoreMD,NorfolkVA
NorfolkVA,NewYorkNYNJ
NewYorkNYNJ,Salalah
Salalah,Colombo
TanjungPelepas,YantianShenzhen
YantianShenzhen,CaiMepnearHoChiMinh
Singapore,NewYorkNYNJ
SavannahGA,MiamiFL
MiamiFL,FreeportBahamas
FreeportBahamas,MiamiFL
FreeportBahamas,TanjungPelepas
Shanghai,LosAngelesCA
LosAngelesCA,DutchHarborAK
DutchHarborAK,Yokohama
Busan,LosAngelesCA
OaklandCA,Yokohama
Yokohama,NahaOkinawaIs
NahaOkinawaIs,Busan
LianyungangJiangsu,Shanghai
Ningbo,LongBeach
LongBeach,SeattleWA
SeattleWA,LianyungangJiangsu
LongBeach,Nansha
Shanghai,Gwangyang
LosAngelesCA,TacomaWA
TacomaWA,Busan
Gwangyang,Inchon
Inchon,Shanghai
Taipei,Xiamen
YantianShenzhen,LosAngelesCA
OaklandCA,Taipei
YantianShenzhen,HoustonTX
MobileAL,Shanghai
Ningbo,LosAngelesCA
OaklandCA,Tokyo
Tokyo,Qingdao
Busan,LongBeach
LongBeach,Busan
YantianShenzhen,HongKong
HongKong,Kaohsiung
Kaohsiung,Taipei
Taipei,LosAngelesCA
OaklandCA,TacomaWA
TacomaWA,Kaohsiung
SavannahGA,Qingdao
Shanghai,ColonPanama
ColonPanama,NewYorkNYNJ
CharlestonSC,HongKong
PortKelang,Durban
PortElizabethZA,PortKelang
PortKelang,Qinzhou
Qinzhou,LianyungangJiangsu
Kaohsiung,LongBeach
LongBeach,Kaohsiung
Kaohsiung,CaiMepnearHoChiMinh
MobileAL,NewOrleansLA
NewOrleansLA,MiamiFL
MiamiFL,JacksonvilleFL
JacksonvilleFL,TangerMorocco
TangerMorocco,Singapore
Fuzhou,Nansha
OaklandCA,Fuzhou
Yokohama,Honolulu
Honolulu,Yokohama
Gwangyang,Ningbo
CharlestonSC,NewYorkNYNJ
NewYorkNYNJ,Singapore
Kaohsiung,Keelung
Keelung,LosAngelesCA
OaklandCA,Kaohsiung
OaklandCA,Qingdao
Tokyo,Ningbo
Xiamen,HongKong
YantianShenzhen,LongBeach
OaklandCA,Xiamen
Durban,CapeTown
Palembang,Belawan
Belawan,Phuket
Phuket,Padang
Padang,MoreheadCityNC
MoreheadCityNC,NewOrleansLA
VancouverBC,TacomaWA
TacomaWA,Hitachinaka
Hitachinaka,Shimizu
Shimizu,Yokohama
Yokohama,Tokyo
Busan,Osaka
Osaka,Nagoya
Tokyo,EverettWA
EverettWA,TacomaWA
TacomaWA,Tomakomai
Tomakomai,Busan
Busan,HakataFukuoka
HakataFukuoka,Osaka
Yokohama,Guam
Saipan,Busan
Busan,ShimonosekiChofu
ShimonosekiChofu,Kobe
Kobe,Yokohama
Yokohama,Koror
Koror,LaePNG
LaePNG,PortMoresbyPNG
PortMoresbyPNG,Townsville
Townsville,Busan
Ningbo,Keelung
Keelung,Singapore
Durban,Singapore
Hibiki,ShimonosekiChofu
ShimonosekiChofu,EverettWA
EverettWA,LongBeach
LongBeach,VancouverWA
Toyohashi,JacksonvilleFL
JacksonvilleFL,NewarkNJ
NewarkNJ,Toyohashi
Tokyo,LongBeach
Tokyo,SendaiHonshu
SendaiHonshu,LosAngelesCA
Kobe,SendaiHonshu
OaklandCA,Busan
HongKong,LaemChabangThailand
BeaumontTX,JacksonvilleFL
JacksonvilleFL,BrunswickGA
CharlestonSC,PhiladelphiaPA
PhiladelphiaPA,WilmingtonDE
WilmingtonDE,BostonMA
BostonMA,Leghorn
Leghorn,Beirut
Beirut,Aqaba
DubaiJebelAli,Kuwait
Kuwait,Karachi
Karachi,Pyongtaek
Pyongtaek,Mokpo
Mokpo,Ulsan
Ulsan,Busan
Busan,BeaumontTX
Singapore,LeHavre
LeHavre,Rotterdam
LeHavre,MaltaMarsaxlokk
MaltaMarsaxlokk,Jeddah
Jeddah,Nansha
Shanghai,Rotterdam
SouthamptonUK,YantianShenzhen
HongKong,Xiamen
Xiamen,Kaohsiung
YantianShenzhen,Rotterdam
LondonGateway,Singapore
Ningbo,HongKong
Singapore,SouthamptonUK
LeHavre,Hamburg
Rotterdam,DubaiJebelAli
DubaiJebelAli,HongKong
HongKong,XingangTianjin
Ningbo,YantianShenzhen
XingangTianjin,Gwangyang
TanjungPelepas,Sines
Sines,Bremerhaven
Bremerhaven,GdanskPoland
GdanskPoland,Bremerhaven
Bremerhaven,Rotterdam
Rotterdam,TanjungPelepas
TanjungPelepas,Shanghai
Singapore,Felixstowe
Felixstowe,Rotterdam
Rotterdam,GdanskPoland
GdanskPoland,Wilhelmshaven
Wilhelmshaven,Felixstowe
Felixstowe,PortKelang
PortKelang,YantianShenzhen
Yokohama,Osaka
Osaka,Busan
Kaohsiung,MelbourneAU
SydneyAU,BrisbaneAU
BrisbaneAU,Yokohama
HongKong,Keelung
Keelung,Shanghai
Kaohsiung,BrisbaneAU
BrisbaneAU,Auckland
Auckland,PortChalmers
PortChalmers,Lyttelton
Lyttelton,Napier
Napier,Tauranga
Tauranga,HongKong
Singapore,Fremantle
Fremantle,Busan
Busan,Inchon
Inchon,XingangTianjin
XingangTianjin,Rizhao
Rizhao,Shanghai
BrisbaneAU,NewcastleAU
NewcastleAU,Geelong
Geelong,MelbourneAU
MelbourneAU,Gladstone
Gladstone,Busan
HongKong,SydneyAU
MelbourneAU,BrisbaneAU
BrisbaneAU,Xiamen
Ningbo,SydneyAU
BrisbaneAU,Kaohsiung
Ningbo,MelbourneAU
YantianShenzhen,SydneyAU
BrisbaneAU,Ningbo
Xiamen,Nansha
YantianShenzhen,MelbourneAU
LaemChabangThailand,TanjungPelepas
Fremantle,Adelaide
Adelaide,MelbourneAU
Ningbo,BrisbaneAU
BrisbaneAU,SydneyAU
Fremantle,TanjungPelepas
Nansha,Surabaya
Surabaya,Darwin
Darwin,PortMoresbyPNG
Townsville,Gladstone
Gladstone,Kaohsiung
Kobe,Busan
HongKong,BrisbaneAU
Auckland,Lyttelton
Tauranga,Tokyo
Nansha,LaePNG
Townsville,Kaohsiung
Kaohsiung,SydneyAU
Kaohsiung,Ningbo
Shanghai,Osaka
PortMoresbyPNG,HoniaraSolomonIs
HoniaraSolomonIs,NoumeaNewCaledonia
NoumeaNewCaledonia,Auckland
Auckland,Timaru
Timaru,Tauranga
Tauranga,NoumeaNewCaledonia
NoumeaNewCaledonia,Kaohsiung
Tauranga,MarsdenPoint
MarsdenPoint,NoumeaNewCaledonia
Nansha,XingangTianjin
HongKong,Tauranga
Tauranga,Valparaiso
Valparaiso,Mejillones
Mejillones,Callao
Callao,Balboa
Balboa,Yokohama
Jakarta,Singapore
PortKelang,Fremantle
Fremantle,SydneyAU
Fremantle,Jakarta
Jakarta,MadangPapuaNewGuinea
MadangPapuaNewGuinea,LaePNG
Townsville,PortKelang
Jakarta,LaePNG
LaePNG,KimbePapuaNewGuinea
KimbePapuaNewGuinea,RabaulPNG
RabaulPNG,PortMoresbyPNG
Jakarta,Fremantle
Adelaide,BellBayTAS
BellBayTAS,MelbourneAU
MelbourneAU,Bluff
Bluff,PortChalmers
Lyttelton,NelsonNZ
NelsonNZ,Tauranga
Tauranga,TanjungPelepas
TanjungPelepas,PointedesGalets
PointedesGalets,Maputo
Maputo,Beira
Beira,Nacala
Nacala,PortLouis
PortLouis,Singapore
Jakarta,BrisbaneAU
SydneyAU,Auckland
Auckland,WellingtonWGN
WellingtonWGN,NelsonNZ
Tauranga,Auckland
Auckland,MarsdenPoint
MarsdenPoint,BrisbaneAU
BrisbaneAU,TanjungPelepas
Jakarta,PortKelang
Singapore,BrisbaneAU
Adelaide,Jakarta
Singapore,DiliEastTimor
DiliEastTimor,Darwin
Darwin,BeneteBaySumbawa
BeneteBaySumbawa,Singapore
Sriracha,Singapore
PortKelang,Jakarta
Jakarta,PortMoresbyPNG
PortMoresbyPNG,LaePNG
LaePNG,LihirIslandPNG
