source,target
Santos,NavegantesnearItajai
NavegantesnearItajai,PortoItapoa
PortoItapoa,Paranagua
Salvador,CartagenaColombia
CristobalPanama,VeracruzMEX
Novorossiysk,OdessaUA
OdessaUA,AmbarliIstanbul
AmbarliIstanbul,Mersin
Mersin,Iskenderun
Iskenderun,PortSaidEgypt
Jeddah,Salalah
Salalah,Hamad
Mundra,Pipavav
Pipavav,HaziraGujarat
HaziraGujarat,Pipavav
HaziraGujarat,MumbaiNhavaSheva
MumbaiNhavaSheva,Salalah
Salalah,Jeddah
Jeddah,PortSaidEgypt
PortSaidEgypt,AmbarliIstanbul
AmbarliIstanbul,Izmit
Izmit,Novorossiysk
DubaiJebelAli,Cochin
Cochin,Colombo
Colombo,ChennaiMadras
ChennaiMadras,Vishakhapatnam
Vishakhapatnam,Krishnapatnum
Krishnapatnum,Kattupalli
Kattupalli,Colombo
Colombo,Cochin
Cochin,DubaiJebelAli
DubaiJebelAli,PortQasim
PortQasim,Karachi
Karachi,PortQasim
Karachi,Gwadar
Gwadar,DubaiJebelAli
DubaiJebelAli,Sharjah
Sharjah,AbuDhabi
Salerno,LaSpezia
LaSpezia,GenoaIT
GenoaIT,Algeciras
CasablancaMorocco,Leixoes
Setubal,MarseillesFosMars
MarseillesFosMars,GenoaIT
GenoaIT,LaSpezia
LaSpezia,Salerno
Salerno,Piraeus
Piraeus,Mersin
Mersin,Lattakia
Lattakia,Beirut
Beirut,AlexandriaEgypt
AlexandriaEgypt,Salerno
Tilbury,Antwerp
Antwerp,Flushing
Flushing,DunkirkFR
DunkirkFR,LeHavre
LeHavre,Montoir
Montoir,TangerMorocco
Algeciras,TangerMorocco
Algeciras,Dakar
Dakar,Tema
Tema,Abidjan
Abidjan,Dakar
Dakar,TangerMorocco
TangerMorocco,DunkirkFR
DunkirkFR,Tilbury
Cadiz,Alicante
Alicante,Barcelona
TenerifeCanIs,SantaCruzdelaPalmaCanIs
SantaCruzdelaPalmaCanIs,Cadiz
Barcelona,LasPalmasCanIs
ArrecifeCanIs,LasPalmasCanIs
TenerifeCanIs,Alicante
PortQasim,MumbaiNhavaSheva
MumbaiNhavaSheva,Mundra
Mundra,Haifa
Haifa,NewYorkNYNJ
NewYorkNYNJ,CharlestonSC
SavannahGA,FreeportBahamas
FreeportBahamas,HoustonTX
HoustonTX,FreeportBahamas
FreeportBahamas,KingAbdullahCity
KingAbdullahCity,AbuDhabi
Mundra,HaziraGujarat
HaziraGujarat,Colombo
Colombo,Mersin
Mersin,Tekirdag
Tekirdag,GioiaTauro
GioiaTauro,Mersin
Iskenderun,Mersin
Iskenderun,DubaiJebelAli
GenoaIT,Valencia
Sines,NewYorkNYNJ
BaltimoreMD,NorfolkVA
SavannahGA,CharlestonSC
CharlestonSC,TangerMorocco
TangerMorocco,Valencia
Valencia,GioiaTauro
Felixstowe,Antwerp
Antwerp,GebzeIstanbul
GebzeIstanbul,GemlikIstanbul
GemlikIstanbul,Felixstowe
SaintJohnNewBrunswick,NewYorkNYNJ
NewYorkNYNJ,SavannahGA
SavannahGA,KingstonJM
RioHaina,StMaartenPhilipsburg
StMaartenPhilipsburg,SanJuanPR
SanJuanPR,SaintJohnNewBrunswick
PalmBeachFL,StCroixVI
StCroixVI,AnguillaAI
AnguillaAI,BridgetownBarbados
BridgetownBarbados,StBarthelemy
StBarthelemy,CastriesStLucia
CastriesStLucia,VieuxFortStLucia
VieuxFortStLucia,PointLisasTrinidad
PointLisasTrinidad,Paramaribo
Paramaribo,StGeorgesGrenada
StGeorgesGrenada,PalmBeachFL
KingstonJM,NassauBahamas
NassauBahamas,MiamiFL
MiamiFL,KingstonJM
KingstonJM,PointLisasTrinidad
PointLisasTrinidad,StGeorgesGrenada
StGeorgesGrenada,FortdeFranceMartinique
FortdeFranceMartinique,BridgetownBarbados
BridgetownBarbados,CastriesStLucia
CastriesStLucia,KingstownStVincent
KingstownStVincent,KingstonJM
PalmBeachFL,FreeportBahamas
FreeportBahamas,PalmBeachFL
OaklandCA,LongBeach
LongBeach,Honolulu
Honolulu,OaklandCA
CasablancaMorocco,AgadirMorocco
AgadirMorocco,Rotterdam
Tilbury,Bremerhaven
Bremerhaven,CasablancaMorocco
Immingham,BremenGermany
BremenGermany,Antwerp
Antwerp,Bilbao
Bilbao,VeracruzMEX
AltamiraMEX,NewOrleansLA
NewOrleansLA,Immingham
GothenburgSweden,Hamburg
Antwerp,LiverpoolUK
LiverpoolUK,HalifaxNovaScotia
HalifaxNovaScotia,NewYorkNYNJ
NewYorkNYNJ,NewarkNJ
NewarkNJ,BaltimoreMD
NorfolkVA,HalifaxNovaScotia
HalifaxNovaScotia,LiverpoolUK
LiverpoolUK,Hamburg
Antwerp,GothenburgSweden
ReykjavikIceland,HalifaxNovaScotia
HalifaxNovaScotia,PortlandME
PortlandME,ArgentiaNewfoundland
ArgentiaNewfoundland,ReykjavikIceland
Balboa,Buenaventura
Buenaventura,MantaEC
MantaEC,Guayaquil
Callao,Paita
Paita,Guayaquil
Guayaquil,Balboa
Ningbo,Nansha
Nansha,TanjungPelepas
TanjungPelepas,Singapore
Singapore,CapeTown
CapeTown,WalvisBay
WalvisBay,PointeNoire
PointeNoire,Luanda
Luanda,CapeTown
CapeTown,Singapore
Singapore,Qingdao
Ningbo,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Nansha
Singapore,Kribi
Kribi,Cotonou
Cotonou,LagosTinCanIsland
LagosTinCanIsland,Abidjan
Abidjan,Lome
Lome,Colombo
Colombo,Singapore
Nansha,Singapore
Singapore,Tema
Tema,Lome
Lome,Cotonou
Cotonou,Onne
Onne,Tema
Tema,Colombo
Colombo,PortKelang
Ningbo,Kaohsiung
Kaohsiung,Nansha
Singapore,TanjungPelepas
TanjungPelepas,Tema
Lome,Onne
Onne,Cotonou
Cotonou,TanjungPelepas
Xiamen,Shanghai
TanjungPelepas,WalvisBay
WalvisBay,Tema
Tema,Apapa
Apapa,PointeNoire
PointeNoire,TanjungPelepas
TanjungPelepas,Xiamen
Ningbo,Taipei
Taipei,Xiamen
Singapore,Djibouti
Djibouti,Jeddah
Jeddah,Sokhna
Sokhna,Aqaba
Aqaba,Djibouti
Djibouti,Singapore
Colombo,Tema
Tema,LagosTinCanIsland
LagosTinCanIsland,Apapa
Apapa,Abidjan
Abidjan,PortKelang
XingangTianjin,Busan
Busan,Gwangyang
Nansha,ShekouShenzhenChiwan
Singapore,Lome
Lome,Tema
Tema,Singapore
Qingdao,Inchon
Inchon,Shanghai
Onne,LagosTinCanIsland
Apapa,Lome
Lome,PortKelang
TanjungPelepas,PortKelang
Colombo,Mombasa
Mombasa,Colombo
PortKelang,Mombasa
Mombasa,DaresSalaam
DaresSalaam,Mombasa
DaresSalaam,PortKelang
Hitachinaka,Yokohama
Yokohama,Sakaisenboku
Sakaisenboku,Shanghai
Shanghai,Singapore
Singapore,Durban
Durban,Maputo
Maputo,DaresSalaam
Mombasa,Singapore
Singapore,Hitachinaka
TanjungPelepas,Mombasa
Mombasa,TanjungPelepas
Singapore,Mombasa
DaresSalaam,Qingdao
HongKong,TanjungPelepas
TanjungPelepas,PortLouis
PortLouis,Durban
Durban,PortLouis
PortLouis,TanjungPelepas
TanjungPelepas,HongKong
Singapore,PortLouis
Durban,NgquraCoega
NgquraCoega,PortLouis
PortLouis,Colombo
MumbaiOldPort,Shanghai
Shanghai,Ennore
Ennore,Durban
Durban,Salvador
Salvador,PensacolaFL
PensacolaFL,HoustonTX
HoustonTX,WilmingtonNC
WilmingtonNC,BaltimoreMD
BaltimoreMD,GenoaIT
GenoaIT,Iskenderun
Iskenderun,AlexandriaEgypt
AlexandriaEgypt,Jeddah
Jeddah,Sohar
Sohar,DubaiJebelAli
DubaiJebelAli,Dammam
Dammam,MumbaiOldPort
Ningbo,Singapore
Durban,Singapore
Qingdao,Ningbo
Kaohsiung,Xiamen
Xiamen,HongKong
HongKong,Nansha
PortKelang,Durban
Durban,CapeTown
CapeTown,PortKelang
Singapore,HongKong
Xiamen,Nansha
TanjungPelepas,PortdePointedesGalets
PortdePointedesGalets,Maputo
Maputo,Beira
Beira,Nacala
Nacala,PortLouis
PortLouis,Singapore
Colombo,MaleMaldives
MaleMaldives,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,DaresSalaam
DaresSalaam,Mogadishu
Mogadishu,Colombo
Busan,CartagenaColombia
CartagenaColombia,NewYorkNYNJ
NorfolkVA,WilmingtonNC
WilmingtonNC,SavannahGA
CharlestonSC,CartagenaColombia
CartagenaColombia,Busan
Busan,Qingdao
Busan,KingstonJM
KingstonJM,SavannahGA
CharlestonSC,WilmingtonNC
WilmingtonNC,JacksonvilleFL
JacksonvilleFL,WilmingtonNC
JacksonvilleFL,KingstonJM
KingstonJM,Busan
Busan,Yokohama
Yokohama,EnsenadaMEX
EnsenadaMEX,ManzanilloMEX
ManzanilloMEX,PuertoQuetzal
PuertoQuetzal,Rodman
Buenaventura,Rodman
Rodman,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloMEX
ManzanilloMEX,EnsenadaMEX
EnsenadaMEX,Yokohama
YantianShenzhen,Kaohsiung
Kaohsiung,Shanghai
Ningbo,ManzanilloMEX
SanAntonioCL,HongKong
Shanghai,Balboa
Balboa,Callao
Callao,Antofagasta
Antofagasta,Mejillones
Mejillones,SanAntonioCL
SanAntonioCL,Tauranga
Tauranga,ShekouShenzhenChiwan
Yokohama,ManzanilloMEX
LazaroCardenasMEX,Guayaquil
Balboa,ManzanilloMEX
Shanghai,ColonPanama
ColonPanama,NewYorkNYNJ
CharlestonSC,CaiMepnearHoChiMinh
Xiamen,Kaohsiung
YantianShenzhen,ColonPanama
ColonPanama,SavannahGA
SavannahGA,NewYorkNYNJ
BaltimoreMD,Xiamen
Busan,ColonPanama
CharlestonSC,BostonMA
BostonMA,NewYorkNYNJ
NewYorkNYNJ,ColonPanama
ColonPanama,Qingdao
HongKong,Shanghai
Busan,ManzanilloPanama
ManzanilloPanama,SavannahGA
CharlestonSC,NorfolkVA
NorfolkVA,ManzanilloPanama
ManzanilloPanama,Rodman
Rodman,Kaohsiung
Bremerhaven,Zeebrugge
Zeebrugge,SouthamptonUK
SouthamptonUK,BaltimoreMD
BaltimoreMD,SavannahGA
SavannahGA,ManzanilloPanama
ManzanilloPanama,Auckland
Auckland,BrisbaneAU
BrisbaneAU,PortKembla
PortKembla,MelbourneAU
MelbourneAU,Fremantle
Fremantle,Singapore
Singapore,Inchon
Inchon,Masan
Masan,Kobe
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,Hitachinaka
Hitachinaka,TacomaWA
TacomaWA,LongBeach
LongBeach,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloPanama
ManzanilloPanama,BrunswickGA
BrunswickGA,SavannahGA
BaltimoreMD,NewarkNJ
NewarkNJ,Bremerhaven
Shanghai,Chittagong
Singapore,Ningbo
Shanghai,TanjungPelepas
TanjungPelepas,Chittagong
Chittagong,PortKelang
Singapore,HoChiMinhVICTCatLai
HoChiMinhVICTCatLai,Ningbo
Shanghai,Kaohsiung
Kaohsiung,PortKelang
PortKelang,TanjungPelepas
Chittagong,PasirGudangJohor
PasirGudangJohor,TanjungPelepas
TanjungPelepas,Fuzhou
Fuzhou,Ningbo
Singapore,Nansha
Nansha,HongKong
Singapore,MumbaiNhavaSheva
Mundra,PortQasim
Karachi,Singapore
Vishakhapatnam,PortKelang
Singapore,Busan
PortKelang,MumbaiNhavaSheva
MumbaiNhavaSheva,Pipavav
Pipavav,Karachi
Karachi,Colombo
Ningbo,DaChanBayShenzhen
DaChanBayShenzhen,PortKelang
PortKelang,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Shanghai
Gwangyang,Shanghai
Singapore,Kattupalli
Kattupalli,MumbaiNhavaSheva
Mundra,Karachi
Karachi,Kattupalli
Kattupalli,Singapore
Singapore,DaChanBayShenzhen
DaChanBayShenzhen,Busan
Gwangyang,Busan
Karachi,PortKelang
PortKelang,HongKong
HongKong,Qingdao
Qingdao,XingangTianjin
XingangTianjin,Gwangyang
Busan,TanjungPelepas
Pipavav,Colombo
Singapore,Mundra
MumbaiNhavaSheva,DubaiJebelAli
DubaiJebelAli,AbuDhabi
AbuDhabi,Hamad
Dammam,UmmQasr
UmmQasr,Qingdao
Qingdao,Kaohsiung
Kaohsiung,Singapore
Mundra,Colombo
HongKong,Singapore
Singapore,Colombo
Pipavav,PortKelang
HongKong,XingangTianjin
Singapore,Karachi
CaiMepnearHoChiMinh,LosAngelesCA
LosAngelesCA,OaklandCA
OaklandCA,Busan
Ningbo,Shantou
Shantou,ShekouShenzhenChiwan
ShekouShenzhenChiwan,PortKelang
PortKelang,Cochin
Cochin,MumbaiNhavaSheva
MumbaiNhavaSheva,TuticorinIndia
TuticorinIndia,Penang
Penang,PortKelang
PortKelang,Qingdao
PortKelang,PasirGudangJohor
PasirGudangJohor,Singapore
Singapore,PasirGudangJohor
PasirGudangJohor,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Kaohsiung
Kaohsiung,Qingdao
MumbaiNhavaSheva,Karachi
Xiamen,TanjungPelepas
Colombo,Felixstowe
Felixstowe,Rotterdam
Bremerhaven,TangerMorocco
Salalah,HongKong
XingangTianjin,Ningbo
YantianShenzhen,Singapore
Colombo,Antwerp
Antwerp,Hamburg
Rotterdam,Piraeus
Piraeus,PortKelang
PortKelang,XingangTianjin
YantianShenzhen,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Singapore
Colombo,HalifaxNovaScotia
CharlestonSC,PortKelang
OaklandCA,YantianShenzhen
Rotterdam,Hamburg
LondonGateway,Jeddah
Jeddah,Singapore
YantianShenzhen,LongBeach
OaklandCA,HongKong
HongKong,LaemChabangThailand
Colombo,Rotterdam
PortKelang,Chittagong
Vishakhapatnam,Singapore
Colombo,DubaiJebelAli
PortKelang,ChuLai
ChuLai,Haiphong
Haiphong,LaemChabangThailand
LaemChabangThailand,PortKelang
TanjungPelepas,Ennore
Ennore,Vishakhapatnam
Vishakhapatnam,TanjungPelepas
TanjungPelepas,PortQasim
PortQasim,Mundra
PortKelang,Pipavav
Pipavav,PortQasim
Karachi,MumbaiNhavaSheva
Kolkata,PortKelang
Singapore,Haldia
Haldia,Kolkata
Kolkata,Singapore
Colombo,Salalah
Salalah,NewYorkNYNJ
SavannahGA,TanjungPelepas
TanjungPelepas,LaemChabangThailand
Chittagong,Mongla
Mongla,Singapore
LondonGateway,Rotterdam
LeHavre,MarseillesFosFos
MarseillesFosFos,LaSpezia
LaSpezia,GioiaTauro
GioiaTauro,MaltaMarsaxlokk
MaltaMarsaxlokk,PortdePointedesGalets
PortdePointedesGalets,PortLouis
PortLouis,Sydney
MelbourneAU,Adelaide
Adelaide,Fremantle
Colombo,MaltaMarsaxlokk
MaltaMarsaxlokk,GioiaTauro
GioiaTauro,Valencia
Valencia,LondonGateway
Colombo,NewYorkNYNJ
SavannahGA,JacksonvilleFL
JacksonvilleFL,NorfolkVA
NorfolkVA,DubaiJebelAli
DubaiJebelAli,Singapore
Busan,ShekouShenzhenChiwan
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Koper
RijekaCroatia,PortSaidEgypt
PortSaidEgypt,GioiaTauro
GioiaTauro,Barcelona
GioiaTauro,PortSaidEgypt
Singapore,YantianShenzhen
YantianShenzhen,Qingdao
Singapore,KingAbdullahCity
KingAbdullahCity,PortSaidEgypt
PortSaidEgypt,Piraeus
Piraeus,Izmit
AmbarliIstanbul,Tekirdag
Tekirdag,Piraeus
Piraeus,KingAbdullahCity
KingAbdullahCity,DubaiJebelAli
ShekouShenzhenChiwan,Busan
Singapore,Jeddah
Jeddah,DamiettaEgypt
DamiettaEgypt,Barcelona
Valencia,GenoaIT
GenoaIT,DamiettaEgypt
DamiettaEgypt,Jeddah
Singapore,Piraeus
Piraeus,LaSpezia
MarseillesFosFos,Valencia
Valencia,Piraeus
Piraeus,Colombo
Jeddah,MaltaMarsaxlokk
MaltaMarsaxlokk,Valencia
Valencia,Barcelona
Barcelona,MarseillesFosFos
MarseillesFosFos,GenoaIT
