source,target
Mundra,MumbaiNhavaSheva
MumbaiNhavaSheva,Hamad
Antwerp,Hamburg
Hamburg,Leixoes
Leixoes,LisbonPT
LisbonPT,CasablancaMorocco
CasablancaMorocco,Dakar
Dakar,Nouakchott
Nouakchott,Conakry
Conakry,Lome
Lome,Luanda
Luanda,PointeNoire
PointeNoire,Bata
Bata,Malabo
Malabo,Douala
Douala,Antwerp
PortKelang,Pipavav
Pipavav,PortQasim
PortQasim,Karachi
Karachi,PortQasim
Karachi,MumbaiNhavaSheva
MumbaiNhavaSheva,Colombo
LeHavre,LisbonPT
LisbonPT,Algeciras
Algeciras,PointeNoire
PointeNoire,Luanda
Luanda,Kribi
Kribi,Douala
Tarragona,Barcelona
Barcelona,Valencia
Valencia,LasPalmasCanIs
LasPalmasCanIs,TenerifeCanIs
TenerifeCanIs,ArrecifeCanIs
ArrecifeCanIs,PuertodelRosarioCanIs
PuertodelRosarioCanIs,Cadiz
Cadiz,Valencia
Valencia,Tarragona
DubaiJebelAli,Hamad
Hamad,Dammam
Dammam,Jubail
Jubail,DubaiJebelAli
DubaiJebelAli,Jeddah
Jeddah,PortSaidEgypt
PortSaidEgypt,Mersin
Mersin,Piraeus
Piraeus,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,Aliaga
Aliaga,AmbarliIstanbul
Aliaga,Iskenderun
Iskenderun,DamiettaEgypt
DamiettaEgypt,Jeddah
Jeddah,DubaiJebelAli
Singapore,Chittagong
Chittagong,Singapore
NewOrleansLA,HoustonTX
HoustonTX,Durban
Durban,RichardsBay
RichardsBay,Durban
Durban,NewOrleansLA
SouthamptonUK,LeHavre
LeHavre,Rotterdam
Rotterdam,Hamburg
Antwerp,SavannahGA
SavannahGA,CartagenaColombia
CartagenaColombia,Balboa
Balboa,LosAngelesCA
OaklandCA,SeattleWA
SeattleWA,VancouverBC
VancouverBC,OaklandCA
OaklandCA,LongBeach
LongBeach,Balboa
Balboa,CartagenaColombia
CaucedoDomRep,SavannahGA
SavannahGA,SouthamptonUK
PortEvergladesFL,NassauBahamas
NassauBahamas,KingstonJM
KingstonJM,PortauPrince
PortauPrince,SantoDomingo
SantoDomingo,CartagenaColombia
ManzanilloPanama,SantoTomasdeCastilla
SantoTomasdeCastilla,PortEvergladesFL
KingstonJM,MiamiFL
MiamiFL,KingstonJM
KingstonJM,PointLisasTrinidad
PointLisasTrinidad,StGeorgesGrenada
StGeorgesGrenada,FortdeFranceMartinique
FortdeFranceMartinique,BridgetownBarbados
BridgetownBarbados,CastriesStLucia
CastriesStLucia,KingstownStVincent
KingstownStVincent,KingstonJM
FernandinaBeachFL,HamiltonBermuda
HamiltonBermuda,FernandinaBeachFL
PortEvergladesFL,RioHaina
RioHaina,PortauPrince
PortauPrince,PortEvergladesFL
PortEvergladesFL,PortauPrince
PortauPrince,CapHaitien
CapHaitien,PortEvergladesFL
SeattleWA,Honolulu
Honolulu,SeattleWA
SeattleWA,OaklandCA
OaklandCA,Honolulu
Guayaquil,PuertoCaldera
PuertoCaldera,PuertoQuetzal
PuertoQuetzal,SanDiegoCA
SanDiegoCA,Guayaquil
SouthamptonUK,Antwerp
Hamburg,MontrealQuebec
MontrealQuebec,SouthamptonUK
Antwerp,LondonGateway
LondonGateway,NorfolkVA
NorfolkVA,PhiladelphiaPA
PhiladelphiaPA,NewYorkNYNJ
NewYorkNYNJ,HalifaxNovaScotia
HalifaxNovaScotia,Rotterdam
CristobalPanama,ManzanilloPanama
ManzanilloPanama,PortofSpainTrinidad
PortofSpainTrinidad,Macapa
Macapa,Manaus
Manaus,Macapa
Macapa,ViladoCondenearBelem
ViladoCondenearBelem,CristobalPanama
Singapore,Kolkata
Kolkata,Singapore
Busan,XingangTianjin
Ningbo,Nansha
Nansha,TanjungPelepas
Singapore,CapeTown
CapeTown,PointeNoire
Luanda,CapeTown
CapeTown,PortKelang
Singapore,Busan
Singapore,Colombo
Mombasa,DaresSalaam
DaresSalaam,Colombo
Colombo,MaleMaldives
MaleMaldives,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,DaresSalaam
Colombo,Singapore
Xiamen,Kaohsiung
Kaohsiung,YantianShenzhen
YantianShenzhen,Shanghai
Busan,CristobalPanama
CristobalPanama,SavannahGA
SavannahGA,NorfolkVA
NorfolkVA,CharlestonSC
CharlestonSC,NewYorkNYNJ
NewYorkNYNJ,Singapore
Singapore,Xiamen
Kaohsiung,HongKong
YantianShenzhen,ColonPanama
ColonPanama,SavannahGA
SavannahGA,NewYorkNYNJ
NewYorkNYNJ,NorfolkVA
NorfolkVA,BaltimoreMD
BaltimoreMD,ColonPanama
ColonPanama,Xiamen
Qingdao,Kaohsiung
Kaohsiung,Singapore
Singapore,XingangTianjin
DubaiJebelAli,AbuDhabi
AbuDhabi,Hamad
Dammam,UmmQasr
UmmQasr,Qingdao
PortKelang,Kattupalli
Kattupalli,ChennaiMadras
ChennaiMadras,Kattupalli
ChennaiMadras,PortKelang
LaemChabangThailand,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Singapore
Colombo,Rotterdam
Antwerp,SouthamptonUK
SouthamptonUK,Jeddah
Jeddah,Colombo
Shanghai,Nansha
Nansha,YantianShenzhen
Singapore,PortSaidEgypt
PortSaidEgypt,GioiaTauro
GioiaTauro,Barcelona
Valencia,GioiaTauro
GioiaTauro,PortSaidEgypt
PortSaidEgypt,KingAbdullahCity
KingAbdullahCity,Singapore
YantianShenzhen,Qingdao
Busan,Shanghai
PortSaidEgypt,Beirut
Beirut,PortSaidEgypt
Beirut,TripoliLebanon
TripoliLebanon,Izmit
AmbarliIstanbul,Constanza
Constanza,OdessaUA
OdessaUA,Piraeus
Piraeus,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,PortKelang
PortKelang,Busan
Ningbo,Kaohsiung
Singapore,Piraeus
Piraeus,LaSpezia
Valencia,Piraeus
Piraeus,Colombo
Singapore,HongKong
HongKong,Qingdao
Singapore,LeHavre
Rotterdam,DunkirkFR
DunkirkFR,Rotterdam
DunkirkFR,Hamburg
Hamburg,LeHavre
LeHavre,MaltaMarsaxlokk
MaltaMarsaxlokk,Jeddah
DubaiJebelAli,PortKelang
PortKelang,Qingdao
Ningbo,Taipei
Taipei,ShekouShenzhenChiwan
ShekouShenzhenChiwan,TanjungPelepas
PortKelang,DubaiJebelAli
DubaiJebelAli,UmmQasr
UmmQasr,DubaiJebelAli
PortKelang,HongKong
HongKong,Shanghai
Busan,LianyungangJiangsu
LianyungangJiangsu,Qingdao
Shanghai,HongKong
Singapore,DubaiJebelAli
DubaiJebelAli,Dammam
Jubail,AbuDhabi
AbuDhabi,Singapore
Singapore,Nansha
Nansha,Busan
YantianShenzhen,Kaohsiung
Kaohsiung,VancouverBC
VancouverBC,SeattleWA
SeattleWA,Busan
Busan,Kaohsiung
Kaohsiung,ShekouShenzhenChiwan
Nansha,ShekouShenzhenChiwan
ShekouShenzhenChiwan,YantianShenzhen
Singapore,NewYorkNYNJ
NewYorkNYNJ,CharlestonSC
CharlestonSC,SavannahGA
SavannahGA,MiamiFL
MiamiFL,FreeportBahamas
FreeportBahamas,MiamiFL
FreeportBahamas,TanjungPelepas
TanjungPelepas,HongKong
HoustonTX,NewOrleansLA
NewOrleansLA,MobileAL
MobileAL,MiamiFL
FreeportBahamas,Balboa
Balboa,Busan
YantianShenzhen,Busan
MobileAL,TampaFL
TampaFL,ManzanilloPanama
ManzanilloPanama,Balboa
Busan,Xiamen
LongBeach,Honolulu
Honolulu,Guam
Guam,NahaOkinawaIs
NahaOkinawaIs,Ningbo
Sriracha,Singapore
PortKelang,Jakarta
Jakarta,PortMoresbyPNG
PortMoresbyPNG,LaePNG
LaePNG,LihirIslandPNG
LihirIslandPNG,RabaulPNG
RabaulPNG,KimbePapuaNewGuinea
KimbePapuaNewGuinea,RabaulPNG
KimbePapuaNewGuinea,Sriracha
Nansha,Singapore
Singapore,Mombasa
DaresSalaam,Penang
Penang,Singapore
Nansha,Qingdao
Singapore,MelbourneAU
MelbourneAU,SydneyAU
SydneyAU,BrisbaneAU
BrisbaneAU,Singapore
YantianShenzhen,HongKong
HongKong,Singapore
Singapore,Santos
Santos,Paranagua
Paranagua,NavegantesnearItajai
NavegantesnearItajai,Montevideo
Montevideo,BuenosAires
BuenosAires,RioGrandeBR
RioGrandeBR,Paranagua
NavegantesnearItajai,Santos
Santos,NgquraCoega
NgquraCoega,PortKelang
HongKong,Busan
Leghorn,GenoaIT
MarseillesFosFos,Barcelona
Valencia,CartagenaColombia
CartagenaColombia,PuertoQuetzal
PuertoQuetzal,ManzanilloMEX
ManzanilloMEX,LongBeach
LongBeach,ManzanilloMEX
ManzanilloMEX,ManzanilloPanama
CartagenaColombia,TangerMorocco
TangerMorocco,Valencia
Valencia,Leghorn
Mundra,Jeddah
Jeddah,MaltaMarsaxlokk
MaltaMarsaxlokk,LaSpezia
GenoaIT,Valencia
Barcelona,MarseillesFosFos
MarseillesFosFos,GenoaIT
GenoaIT,MaltaMarsaxlokk
MaltaMarsaxlokk,DamiettaEgypt
DamiettaEgypt,Aqaba
Aqaba,Jeddah
Jeddah,Hamad
Jeddah,TangerMorocco
TangerMorocco,Rotterdam
Hamburg,LondonGateway
LondonGateway,Antwerp
LeHavre,TangerMorocco
TangerMorocco,Jeddah
Castellon,GenoaIT
GenoaIT,NaplesIT
NaplesIT,PortSaidEgypt
PortSaidEgypt,Aqaba
Aqaba,Djibouti
Djibouti,MisurataLibya
MisurataLibya,Castellon
Alicante,Barcelona
Barcelona,GenoaIT
GenoaIT,LasPalmasCanIs
ArrecifeCanIs,LasPalmasCanIs
TenerifeCanIs,Alicante
TangerMorocco,Algeciras
Luanda,Douala
Douala,PointeNoire
PointeNoire,TangerMorocco
Valencia,Algeciras
Algeciras,TangerMorocco
TangerMorocco,Lome
Lome,Cotonou
Cotonou,Bata
Malabo,Kribi
Douala,Valencia
Salerno,Leghorn
MarseillesFosFos,Malaga
Malaga,TangerMorocco
TangerMorocco,Vigo
Vigo,MontrealQuebec
MontrealQuebec,TangerMorocco
TangerMorocco,Sagunto
Sagunto,Salerno
Algeciras,MarseillesFosFos
LaSpezia,Barcelona
Valencia,NewYorkNYNJ
NorfolkVA,SavannahGA
MiamiFL,Algeciras
LeHavre,Bilbao
Bilbao,Gijon
Gijon,Vigo
Vigo,Sines
Sines,CasablancaMorocco
CasablancaMorocco,Leixoes
Leixoes,Gijon
Gijon,Bilbao
Bilbao,Antwerp
Felixstowe,Antwerp
Antwerp,GebzeIstanbul
GebzeIstanbul,AmbarliIstanbul
AmbarliIstanbul,GebzeIstanbul
AmbarliIstanbul,GemlikIstanbul
GemlikIstanbul,Felixstowe
GenoaIT,Leghorn
Leghorn,GioiaTauro
GioiaTauro,MaltaMarsaxlokk
MaltaMarsaxlokk,Valencia
Valencia,Suape
Suape,Salvador
Salvador,RiodeJaneiro
RiodeJaneiro,Santos
Paranagua,PortoItapoa
PortoItapoa,Montevideo
Montevideo,NavegantesnearItajai
Santos,RiodeJaneiro
RiodeJaneiro,Valencia
LeHavre,Antwerp
Antwerp,Rotterdam
Bremerhaven,CharlestonSC
CharlestonSC,VeracruzMEX
VeracruzMEX,AltamiraMEX
AltamiraMEX,NewOrleansLA
MobileAL,FreeportBahamas
FreeportBahamas,LeHavre
PortEvergladesFL,GeorgetownGrandCayman
GeorgetownGrandCayman,BelizeCityBelize
BelizeCityBelize,Roatan
Roatan,PortEvergladesFL
HoustonTX,SanJuanPR
SanJuanPR,HoustonTX
CharlestonSC,MiamiFL
MiamiFL,VeracruzMEX
AltamiraMEX,HoustonTX
NewOrleansLA,LeHavre
Vilagarcia,Bilbao
Bilbao,Leixoes
LisbonPT,TenerifeCanIs
TenerifeCanIs,LasPalmasCanIs
LasPalmasCanIs,PuertodelRosarioCanIs
PuertodelRosarioCanIs,ArrecifeCanIs
ArrecifeCanIs,SantaCruzdelaPalmaCanIs
SantaCruzdelaPalmaCanIs,Vilagarcia
SouthamptonUK,ChesterPA
ChesterPA,WilmingtonNC
WilmingtonNC,Antwerp
TanjungPelepas,Mombasa
DaresSalaam,TanjungPelepas
TanjungPelepas,Ningbo
Busan,ColonPanama
CharlestonSC,BostonMA
BostonMA,NewYorkNYNJ
NewYorkNYNJ,ColonPanama
ColonPanama,Qingdao
Kobe,Kaohsiung
Kaohsiung,Xiamen
Xiamen,HongKong
Busan,Tokyo
Tokyo,ManzanilloPanama
ManzanilloPanama,SavannahGA
SavannahGA,JacksonvilleFL
JacksonvilleFL,CharlestonSC
CharlestonSC,NorfolkVA
NorfolkVA,ManzanilloPanama
Balboa,Tokyo
Tokyo,Kobe
Kobe,Busan
Shanghai,Chittagong
Singapore,Ningbo
Dalian,XingangTianjin
Busan,Gwangyang
Ningbo,Singapore
Colombo,MumbaiNhavaSheva
MumbaiNhavaSheva,Pipavav
Pipavav,Colombo
Singapore,Dalian
Singapore,Karachi
Mundra,PortKelang
Ningbo,HongKong
PortKelang,ChennaiMadras
Kattupalli,PortKelang
Haiphong,Shanghai
Shanghai,Kaohsiung
ShekouShenzhenChiwan,Colombo
Colombo,Antwerp
Rotterdam,PortKelang
PortKelang,Shanghai
Colombo,Salalah
Salalah,NewYorkNYNJ
SavannahGA,FreeportBahamas
TanjungPelepas,LaemChabangThailand
Kaohsiung,Shanghai
Ningbo,ManzanilloMEX
ManzanilloMEX,Buenaventura
Callao,SanAntonioCL
SanAntonioCL,HongKong
LondonGateway,Rotterdam
LeHavre,MarseillesFosFos
MarseillesFosFos,LaSpezia
GenoaIT,GioiaTauro
GioiaTauro,DamiettaEgypt
DamiettaEgypt,PortLouis
PortLouis,PortdePointedesGalets
PortdePointedesGalets,SydneyAU
MelbourneAU,Adelaide
Adelaide,Fremantle
Fremantle,Singapore
Colombo,PortSaidEgypt
GioiaTauro,Valencia
Valencia,LondonGateway
Ningbo,Busan
Busan,ShekouShenzhenChiwan
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Koper
Koper,Trieste
Trieste,RijekaCroatia
RijekaCroatia,VeniceIT
VeniceIT,Koper
Koper,VeniceIT
Koper,PortSaidEgypt
PortKelang,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Shanghai
Singapore,Jeddah
Jeddah,DamiettaEgypt
DamiettaEgypt,Barcelona
Valencia,TangerMorocco
TangerMorocco,GenoaIT
GenoaIT,DamiettaEgypt
Jeddah,Singapore
MaltaMarsaxlokk,Beirut
Beirut,Jeddah
PortKelang,Xiamen
Xiamen,Qingdao
MarseillesFosFos,Piraeus
Piraeus,Singapore
Jeddah,Ashdod
Ashdod,AmbarliIstanbul
AmbarliIstanbul,Izmit
Izmit,Aliaga
Aliaga,Mersin
Mersin,Jeddah
Singapore,Kaohsiung
Kaohsiung,Busan
XingangTianjin,Busan
Singapore,Algeciras
Algeciras,SouthamptonUK
SouthamptonUK,Hamburg
Rotterdam,SouthamptonUK
SouthamptonUK,Algeciras
Algeciras,PortKelang
PortKelang,XingangTianjin
Xiamen,Shanghai
Busan,EnsenadaMEX
ManzanilloMEX,Callao
Callao,Lirquen
Lirquen,SanAntonioCL
SanAntonioCL,ManzanilloMEX
Yokohama,Xiamen
Xiamen,DaChanBayShenzhen
DaChanBayShenzhen,Xiamen
PortKelang,KhorFakkan
KhorFakkan,DubaiJebelAli
DubaiJebelAli,Sohar
Sohar,PortKelang
Singapore,SouthamptonUK
Rotterdam,DubaiJebelAli
Qingdao,YantianShenzhen
Ningbo,TacomaWA
VancouverBC,Tokyo
Tokyo,Osaka
Osaka,Qingdao
Kaohsiung,XingangTianjin
Yokohama,Majuro
Majuro,TarawaKiribati
TarawaKiribati,PortVilaVanuatu
PortVilaVanuatu,NoumeaNewCaledonia
NoumeaNewCaledonia,PortVilaVanuatu
NoumeaNewCaledonia,LautokaFiji
LautokaFiji,SuvaFiji
SuvaFiji,NukualofaTonga
NukualofaTonga,ApiaWSamoa
ApiaWSamoa,PagoPagoAmSamoa
PagoPagoAmSamoa,SantoVanuatu
SantoVanuatu,Kaohsiung
Busan,LosAngelesCA
OaklandCA,Yokohama
Yokohama,NahaOkinawaIs
NahaOkinawaIs,Busan
Ningbo,LosAngelesCA
OaklandCA,Tokyo
Tokyo,Qingdao
Shanghai,ColonPanama
ColonPanama,NewYorkNYNJ
NewYorkNYNJ,SavannahGA
CharlestonSC,HongKong
Haiphong,Nansha
YantianShenzhen,LongBeach
OaklandCA,YantianShenzhen
YantianShenzhen,Haiphong
LosAngelesCA,Busan
Ningbo,LongBeach
YantianShenzhen,LosAngelesCA
OaklandCA,Kobe
Kobe,Xiamen
Yokohama,Honolulu
Honolulu,Busan
Shanghai,LeHavre
SouthamptonUK,YantianShenzhen
YantianShenzhen,MelbourneAU
Shanghai,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Kaohsiung
Kaohsiung,SydneyAU
BrisbaneAU,Kaohsiung
Kaohsiung,Ningbo
Singapore,Jakarta
Jakarta,Fremantle
Fremantle,Adelaide
Adelaide,MelbourneAU
MelbourneAU,Bluff
Bluff,PortChalmers
PortChalmers,Lyttelton
Lyttelton,Napier
Tauranga,TanjungPelepas
Busan,Kobe
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,TarawaKiribati
TarawaKiribati,HoniaraSolomonIs
HoniaraSolomonIs,PortVilaVanuatu
PagoPagoAmSamoa,PapeeteTahiti
PapeeteTahiti,Busan
Singapore,BrisbaneAU
BrisbaneAU,SydneyAU
Fremantle,Jakarta
Jakarta,TanjungPelepas
ShekouShenzhenChiwan,PortKelang
Hamad,UmmQasr
UmmQasr,Hamad
PortKelang,Kaohsiung
GioiaTauro,NaplesIT
NaplesIT,LaSpezia
Algeciras,Sines
Sines,FreeportBahamas
NewOrleansLA,MiamiFL
FreeportBahamas,Sines
Sines,Algeciras
Algeciras,Barcelona
Barcelona,GioiaTauro
Algeciras,MaltaMarsaxlokk
MaltaMarsaxlokk,Leghorn
GenoaIT,MarseillesFosMars
MarseillesFosMars,Barcelona
Barcelona,MarseillesFosMars
Valencia,PointeaPitreGuadeloupe
PointeaPitreGuadeloupe,FortdeFranceMartinique
FortdeFranceMartinique,CaucedoDomRep
CaucedoDomRep,CartagenaColombia
CartagenaColombia,KingstonJM
KingstonJM,HoustonTX
HoustonTX,VeracruzMEX
VeracruzMEX,ManzanilloPanama
ManzanilloPanama,MoinBay
MoinBay,CartagenaColombia
CartagenaColombia,MoinBay
MoinBay,Algeciras
GenoaIT,Barcelona
KingstonJM,VeracruzMEX
NewOrleansLA,CaucedoDomRep
CaucedoDomRep,Algeciras
Algeciras,Valencia
NewOrleansLA,CartagenaColombia
CartagenaColombia,Suape
Suape,Santos
Santos,BuenosAires
BuenosAires,Montevideo
Montevideo,RioGrandeBR
RioGrandeBR,NavegantesnearItajai
RiodeJaneiro,CartagenaColombia
CartagenaColombia,VeracruzMEX
MumbaiOldPort,Jeddah
Jeddah,Leghorn
Leghorn,VeracruzMEX
VeracruzMEX,HoustonTX
HoustonTX,SavannahGA
SavannahGA,WilmingtonNC
WilmingtonNC,BaltimoreMD
BaltimoreMD,HalifaxNovaScotia
HalifaxNovaScotia,Leghorn
Leghorn,Jeddah
Dammam,MumbaiOldPort
Sohar,MumbaiNhavaSheva
Mundra,Deendayal
Deendayal,Mundra
Deendayal,DubaiJebelAli
DubaiJebelAli,PortQasim
Karachi,Gwadar
Gwadar,DubaiJebelAli
DubaiJebelAli,Sharjah
Sharjah,AbuDhabi
Burgas,Constanza
Constanza,AmbarliIstanbul
GemlikIstanbul,TangerMorocco
TangerMorocco,CasablancaMorocco
CasablancaMorocco,Barcelona
Barcelona,Piraeus
Piraeus,GemlikIstanbul
GemlikIstanbul,Izmit
AmbarliIstanbul,Burgas
Valencia,Sete
Sete,MarseillesFosMars
MarseillesFosMars,GenoaIT
Leghorn,Salerno
Salerno,CasablancaMorocco
Dakar,Abidjan
Abidjan,Lome
Cotonou,LagosTinCanIsland
LagosTinCanIsland,Valencia
Valencia,MarseillesFosMars
TangerMorocco,Freetown
Freetown,MonroviaLR
MonroviaLR,Banjul
Banjul,Algeciras
Algeciras,Cotonou
Cotonou,Onne
Onne,Takoradi
Takoradi,Algeciras
Algeciras,CasablancaMorocco
CasablancaMorocco,AgadirMorocco
AgadirMorocco,Algeciras
Mariel,VeracruzMEX
AltamiraMEX,Leghorn
Valencia,LisbonPT
LisbonPT,HalifaxNovaScotia
HalifaxNovaScotia,Mariel
Vishakhapatnam,Krishnapatnum
Krishnapatnum,ChennaiMadras
ChennaiMadras,Colombo
Colombo,TuticorinIndia
TuticorinIndia,Colombo
Colombo,Cochin
Cochin,DamiettaEgypt
DamiettaEgypt,Piraeus
Piraeus,Rotterdam
Rotterdam,LondonGateway
LondonGateway,Hamburg
LeHavre,DamiettaEgypt
Colombo,Vishakhapatnam
ChennaiMadras,TuticorinIndia
TuticorinIndia,Cochin
LeHavre,Limassol
Limassol,Ashdod
Ashdod,Haifa
Haifa,Ashdod
Ashdod,Valencia
Valencia,Felixstowe
Bremerhaven,Antwerp
Antwerp,Limassol
Ashdod,AlexandriaEgypt
AlexandriaEgypt,Haifa
Haifa,Iskenderun
DamiettaEgypt,Felixstowe
Tilbury,Rotterdam
Rotterdam,Tilbury
Tilbury,TenerifeCanIs
LasPalmasCanIs,CasablancaMorocco
CasablancaMorocco,Gibraltar
Gibraltar,CartagenaSpain
CartagenaSpain,Algeciras
Algeciras,Huelva
Huelva,Ferrol
Ferrol,Tilbury
ManzanilloMEX,LazaroCardenasMEX
LazaroCardenasMEX,Acajutla
Acajutla,SanLorenzo
SanLorenzo,PuertoQuetzal
DubaiJebelAli,Salalah
