source,target
LosAngelesCA,Yokohama
Yokohama,Xiamen
Xiamen,CaiMepnearHoChiMinh
Yokohama,Osaka
Osaka,Busan
Busan,Qingdao
Shanghai,Kaohsiung
Kaohsiung,MelbourneAU
MelbourneAU,Sydney
Sydney,BrisbaneAU
BrisbaneAU,Yokohama
Dammam,Hamad
Jubail,DubaiJebelAli
DubaiJebelAli,Karachi
Karachi,DubaiJebelAli
Valencia,HalifaxNovaScotia
HalifaxNovaScotia,MontrealQuebec
MontrealQuebec,HalifaxNovaScotia
HalifaxNovaScotia,Barcelona
Barcelona,Valencia
Felixstowe,Hamburg
Hamburg,Bremerhaven
Bremerhaven,Antwerp
Antwerp,Piraeus
Piraeus,GebzeIstanbul
GebzeIstanbul,AmbarliIstanbul
GemlikIstanbul,Aliaga
Aliaga,Valencia
Valencia,Felixstowe
OaklandCA,LongBeach
LongBeach,Honolulu
Honolulu,OaklandCA
Singapore,Kolkata
Kolkata,Haldia
Haldia,Singapore
XingangTianjin,Dalian
Dalian,Busan
Busan,Ningbo
Shanghai,ShekouShenzhenChiwan
Singapore,PortSaidEgypt
PortSaidEgypt,Haifa
Haifa,PortSaidEgypt
Haifa,Koper
Koper,Trieste
Trieste,RijekaCroatia
RijekaCroatia,Trieste
Trieste,PortSaidEgypt
PortSaidEgypt,KingAbdullahCity
KingAbdullahCity,Salalah
Salalah,Singapore
Singapore,XingangTianjin
Xiamen,Ningbo
Shanghai,Busan
Busan,NewYorkNYNJ
BaltimoreMD,NewYorkNYNJ
NewYorkNYNJ,Salalah
Salalah,Colombo
Colombo,TanjungPelepas
TanjungPelepas,YantianShenzhen
GioiaTauro,NaplesIT
NaplesIT,LaSpezia
LaSpezia,Barcelona
Valencia,Algeciras
Algeciras,Sines
Sines,FreeportBahamas
FreeportBahamas,MiamiFL
MiamiFL,VeracruzMEX
VeracruzMEX,AltamiraMEX
AltamiraMEX,HoustonTX
HoustonTX,NewOrleansLA
NewOrleansLA,MiamiFL
MiamiFL,FreeportBahamas
FreeportBahamas,Sines
Sines,Algeciras
Algeciras,Barcelona
Barcelona,GioiaTauro
HoustonTX,AltamiraMEX
VeracruzMEX,SantoTomasdeCastilla
PuertoCortes,PuertoLimon
PuertoLimon,ManzanilloPanama
ManzanilloPanama,CartagenaColombia
CartagenaColombia,SantaMarta
SantaMarta,CaucedoDomRep
CaucedoDomRep,SanJuanPR
SanJuanPR,SantaMarta
SantaMarta,CartagenaColombia
CartagenaColombia,ManzanilloPanama
ManzanilloPanama,PuertoLimon
PuertoLimon,SantoTomasdeCastilla
PuertoCortes,HoustonTX
Leghorn,GenoaIT
GenoaIT,Barcelona
Valencia,CartagenaColombia
CartagenaColombia,KingstonJM
KingstonJM,VeracruzMEX
NewOrleansLA,CaucedoDomRep
CaucedoDomRep,Malaga
Malaga,Valencia
Valencia,Leghorn
HoustonTX,CristobalPanama
CristobalPanama,CartagenaColombia
CartagenaColombia,Suape
Suape,Santos
Santos,NavegantesnearItajai
NavegantesnearItajai,PortoItapoa
PortoItapoa,Paranagua
Salvador,CartagenaColombia
CartagenaColombia,CristobalPanama
CristobalPanama,VeracruzMEX
DubaiJebelAli,Cochin
Cochin,Colombo
Colombo,ChennaiMadras
ChennaiMadras,Vishakhapatnam
Vishakhapatnam,Krishnapatnum
Krishnapatnum,Kattupalli
Kattupalli,Colombo
Colombo,Cochin
Cochin,DubaiJebelAli
DubaiJebelAli,PortQasim
PortQasim,Karachi
Karachi,PortQasim
Karachi,Gwadar
Gwadar,DubaiJebelAli
DubaiJebelAli,Sharjah
Sharjah,AbuDhabi
Tilbury,Antwerp
Antwerp,Flushing
Flushing,DunkirkFR
DunkirkFR,LeHavre
LeHavre,Montoir
Montoir,TangerMorocco
TangerMorocco,Algeciras
Algeciras,TangerMorocco
Algeciras,Dakar
Dakar,Tema
Tema,Abidjan
Abidjan,Dakar
Dakar,TangerMorocco
TangerMorocco,DunkirkFR
DunkirkFR,Tilbury
AbuDhabi,DubaiJebelAli
PortQasim,MumbaiNhavaSheva
MumbaiNhavaSheva,Mundra
Mundra,Haifa
Haifa,NewYorkNYNJ
NewYorkNYNJ,CharlestonSC
SavannahGA,FreeportBahamas
FreeportBahamas,HoustonTX
HoustonTX,FreeportBahamas
FreeportBahamas,KingAbdullahCity
KingAbdullahCity,AbuDhabi
Mundra,HaziraGujarat
HaziraGujarat,Colombo
Colombo,Mersin
Mersin,Tekirdag
Tekirdag,GioiaTauro
GioiaTauro,Mersin
Mersin,Iskenderun
Iskenderun,Mersin
Iskenderun,DubaiJebelAli
DubaiJebelAli,Mundra
PalmBeachFL,StCroixVI
StCroixVI,AnguillaAI
AnguillaAI,BridgetownBarbados
BridgetownBarbados,StBarthelemy
StBarthelemy,CastriesStLucia
CastriesStLucia,VieuxFortStLucia
VieuxFortStLucia,PointLisasTrinidad
PointLisasTrinidad,Paramaribo
Paramaribo,StGeorgesGrenada
StGeorgesGrenada,PalmBeachFL
PalmBeachFL,FreeportBahamas
FreeportBahamas,PalmBeachFL
Tarragona,Barcelona
Valencia,LasPalmasCanIs
LasPalmasCanIs,TenerifeCanIs
TenerifeCanIs,ArrecifeCanIs
ArrecifeCanIs,PuertodelRosarioCanIs
PuertodelRosarioCanIs,Cadiz
Cadiz,Valencia
Valencia,Tarragona
ReykjavikIceland,HalifaxNovaScotia
HalifaxNovaScotia,PortlandME
PortlandME,ArgentiaNewfoundland
ArgentiaNewfoundland,ReykjavikIceland
Balboa,Buenaventura
Buenaventura,MantaEC
MantaEC,Guayaquil
Callao,Paita
Paita,Guayaquil
Guayaquil,Balboa
MumbaiOldPort,Shanghai
Shanghai,Ennore
Ennore,Durban
Durban,Salvador
Salvador,PensacolaFL
PensacolaFL,HoustonTX
HoustonTX,WilmingtonNC
WilmingtonNC,BaltimoreMD
BaltimoreMD,GenoaIT
GenoaIT,Iskenderun
Iskenderun,AlexandriaEgypt
AlexandriaEgypt,Jeddah
Jeddah,Sohar
Sohar,DubaiJebelAli
DubaiJebelAli,Dammam
Dammam,MumbaiOldPort
Shanghai,Qingdao
Qingdao,Busan
Busan,Yokohama
Yokohama,EnsenadaMEX
EnsenadaMEX,ManzanilloMEX
ManzanilloMEX,PuertoQuetzal
PuertoQuetzal,Rodman
Guayaquil,Buenaventura
Buenaventura,Rodman
Rodman,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloMEX
ManzanilloMEX,EnsenadaMEX
EnsenadaMEX,Yokohama
Bremerhaven,Zeebrugge
Zeebrugge,SouthamptonUK
SouthamptonUK,BaltimoreMD
BaltimoreMD,SavannahGA
SavannahGA,ManzanilloPanama
ManzanilloPanama,Auckland
Auckland,BrisbaneAU
BrisbaneAU,PortKembla
PortKembla,MelbourneAU
MelbourneAU,Fremantle
Fremantle,Singapore
Singapore,Inchon
Inchon,Masan
Masan,Kobe
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,Hitachinaka
Hitachinaka,TacomaWA
TacomaWA,LongBeach
LongBeach,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloPanama
ManzanilloPanama,BrunswickGA
BrunswickGA,SavannahGA
SavannahGA,NorfolkVA
BaltimoreMD,NewarkNJ
NewarkNJ,Bremerhaven
Busan,Gwangyang
Gwangyang,Shanghai
Singapore,Kattupalli
Kattupalli,MumbaiNhavaSheva
Mundra,Karachi
Karachi,Kattupalli
Kattupalli,Singapore
Singapore,DaChanBayShenzhen
DaChanBayShenzhen,Busan
Gwangyang,Busan
Qingdao,Ningbo
PortKelang,MumbaiNhavaSheva
Karachi,PortKelang
PortKelang,HongKong
HongKong,Gwangyang
Singapore,Mundra
Mundra,MumbaiNhavaSheva
MumbaiNhavaSheva,DubaiJebelAli
DubaiJebelAli,AbuDhabi
AbuDhabi,Hamad
Dammam,UmmQasr
UmmQasr,Qingdao
MumbaiNhavaSheva,Pipavav
Pipavav,Colombo
Singapore,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,LosAngelesCA
LosAngelesCA,OaklandCA
OaklandCA,Busan
PortKelang,PasirGudangJohor
PasirGudangJohor,Singapore
Singapore,PasirGudangJohor
PasirGudangJohor,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Kaohsiung
Kaohsiung,Qingdao
Shanghai,Nansha
Nansha,YantianShenzhen
TanjungPelepas,Colombo
Colombo,TangerMorocco
TangerMorocco,Felixstowe
Antwerp,LondonGateway
LondonGateway,LeHavre
LeHavre,TangerMorocco
TangerMorocco,Salalah
Salalah,AbuDhabi
DubaiJebelAli,Ningbo
Xiamen,TanjungPelepas
Colombo,Felixstowe
Felixstowe,Rotterdam
Bremerhaven,TangerMorocco
Salalah,HongKong
HongKong,Shanghai
Singapore,Haldia
Haldia,Kolkata
Kolkata,PortKelang
Chittagong,Singapore
Rotterdam,Hamburg
Antwerp,LeHavre
LeHavre,MarseillesFosFos
MarseillesFosFos,LaSpezia
LaSpezia,GioiaTauro
GioiaTauro,MaltaMarsaxlokk
MaltaMarsaxlokk,PortdePointedesGalets
PortdePointedesGalets,PortLouis
PortLouis,Sydney
Sydney,MelbourneAU
MelbourneAU,Adelaide
Adelaide,Fremantle
Singapore,Colombo
Colombo,MaltaMarsaxlokk
MaltaMarsaxlokk,GioiaTauro
GioiaTauro,Valencia
Valencia,LondonGateway
Busan,ShekouShenzhenChiwan
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Koper
RijekaCroatia,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,PortKelang
PortKelang,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Shanghai
Ningbo,Xiamen
PortSaidEgypt,Beirut
Beirut,PortSaidEgypt
Beirut,TripoliLebanon
TripoliLebanon,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,Izmit
AmbarliIstanbul,Constanza
Constanza,OdessaUA
OdessaUA,Piraeus
Piraeus,PortSaidEgypt
PortKelang,Busan
DubaiJebelAli,KhalifaBinSalmanPort
KhalifaBinSalmanPort,Dammam
Dammam,Sohar
Sohar,Singapore
Singapore,Qingdao
Ningbo,Nansha
Nansha,ShekouShenzhenChiwan
Singapore,Jeddah
Jeddah,Sokhna
Sokhna,Aqaba
Aqaba,Jeddah
PortKelang,Ningbo
Ningbo,XingangTianjin
YantianShenzhen,Shanghai
Yokohama,PrinceRupertBC
PrinceRupertBC,VancouverBC
VancouverBC,Nansha
Kaohsiung,Xiamen
Xiamen,YantianShenzhen
YantianShenzhen,Ningbo
Busan,VancouverBC
VancouverBC,SeattleWA
SeattleWA,VancouverBC
SeattleWA,Yokohama
YantianShenzhen,Kaohsiung
Kaohsiung,VancouverBC
SeattleWA,Busan
Ningbo,Kaohsiung
Kaohsiung,YantianShenzhen
YantianShenzhen,TacomaWA
TacomaWA,VancouverBC
VancouverBC,Tokyo
Tokyo,Osaka
Osaka,Qingdao
SeattleWA,PortlandOR
PortlandOR,Busan
ShekouShenzhenChiwan,Nansha
YantianShenzhen,LongBeach
YantianShenzhen,Busan
Busan,HoustonTX
HoustonTX,MobileAL
MobileAL,TampaFL
TampaFL,Balboa
Balboa,Busan
Busan,Xiamen
Busan,LosAngelesCA
OaklandCA,Yokohama
Yokohama,NahaOkinawaIs
NahaOkinawaIs,Busan
Shanghai,OaklandCA
Honolulu,Ningbo
Saipan,Guam
Guam,NahaOkinawaIs
NahaOkinawaIs,Ningbo
Shanghai,LongBeach
Honolulu,Saipan
Shanghai,Gwangyang
Gwangyang,Inchon
Inchon,Shanghai
Kaohsiung,Shanghai
Ningbo,OaklandCA
OaklandCA,SeattleWA
SeattleWA,Kaohsiung
Palembang,Belawan
Belawan,Phuket
Phuket,Padang
Padang,MoreheadCityNC
MoreheadCityNC,NewOrleansLA
Toyohashi,JacksonvilleFL
JacksonvilleFL,NewarkNJ
NewarkNJ,Toyohashi
HongKong,Xiamen
Xiamen,Kaohsiung
YantianShenzhen,Rotterdam
Antwerp,SouthamptonUK
SouthamptonUK,DubaiJebelAli
DubaiJebelAli,Singapore
Singapore,YantianShenzhen
YantianShenzhen,HongKong
Dalian,XingangTianjin
XingangTianjin,Busan
Shanghai,TanjungPelepas
TanjungPelepas,Rotterdam
Bremerhaven,GothenburgSweden
GothenburgSweden,AarhusDenmark
AarhusDenmark,Bremerhaven
Bremerhaven,Wilhelmshaven
Wilhelmshaven,TangerMorocco
TangerMorocco,Singapore
Shanghai,Dalian
Kaohsiung,XingangTianjin
Yokohama,Majuro
Majuro,TarawaKiribati
TarawaKiribati,PortVilaVanuatu
PortVilaVanuatu,NoumeaNewCaledonia
NoumeaNewCaledonia,LautokaFiji
LautokaFiji,SuvaFiji
SuvaFiji,NukualofaTonga
NukualofaTonga,ApiaWSamoa
ApiaWSamoa,PagoPagoAmSamoa
PagoPagoAmSamoa,Kaohsiung
Ningbo,YantianShenzhen
YantianShenzhen,Sydney
MelbourneAU,BrisbaneAU
BrisbaneAU,Busan
Tokyo,Kobe
Kobe,Busan
HongKong,BrisbaneAU
BrisbaneAU,Auckland
Auckland,Lyttelton
Lyttelton,Napier
Napier,Tauranga
Tauranga,Tokyo
HongKong,Sydney
BrisbaneAU,Kaohsiung
Kaohsiung,Ningbo
HongKong,Kaohsiung
Kaohsiung,Guam
Guam,Saipan
Saipan,Yap
Yap,Koror
Koror,HongKong
SubicBay,Kaohsiung
Busan,Nansha
Nansha,HoniaraSolomonIs
HoniaraSolomonIs,NoumeaNewCaledonia
NoumeaNewCaledonia,Auckland
Auckland,Tauranga
Tauranga,MarsdenPoint
MarsdenPoint,Tauranga
MarsdenPoint,NoumeaNewCaledonia
NoumeaNewCaledonia,SubicBay
Yokohama,Guam
Saipan,Busan
Singapore,Auckland
Lyttelton,WellingtonWGN
WellingtonWGN,Napier
Napier,WellingtonWGN
Tauranga,BrisbaneAU
BrisbaneAU,PortKelang
Singapore,Fremantle
Fremantle,Adelaide
Adelaide,MelbourneAU
BrisbaneAU,TanjungPelepas
PortKelang,Fremantle
Fremantle,Sydney
Singapore,LaePNG
LaePNG,HoniaraSolomonIs
HoniaraSolomonIs,LihirIslandPNG
LihirIslandPNG,KimbePapuaNewGuinea
KimbePapuaNewGuinea,PortKelang
Fremantle,TanjungPelepas
HongKong,Singapore
Singapore,Santos
Santos,PortoItapoa
PortoItapoa,Itajai
Itajai,BuenosAires
Montevideo,Itajai
Itajai,Paranagua
Santos,Singapore
Singapore,HongKong
HongKong,Busan
NewOrleansLA,HoustonTX
HoustonTX,VeracruzMEX
KingstonJM,CartagenaColombia
ManzanilloPanama,Manaus
Manaus,Vitoria
Vitoria,Santos
Santos,Itajai
Santos,Sepetiba
Sepetiba,Salvador
KingstonJM,NewOrleansLA
MumbaiNhavaSheva,Salalah
Salalah,Jeddah
Jeddah,PortSaidEgypt
PortSaidEgypt,TangerMorocco
Algeciras,Valencia
Valencia,VadoLigure
VadoLigure,PortSaidEgypt
Jeddah,Salalah
Salalah,DubaiJebelAli
Mundra,Jeddah
Jeddah,TangerMorocco
TangerMorocco,SouthamptonUK
SouthamptonUK,Rotterdam
LeHavre,Algeciras
Algeciras,Jeddah
Jeddah,DubaiJebelAli
AbuDhabi,PortQasim
Rotterdam,KingAbdullahCity
KingAbdullahCity,Colombo
Mundra,KingAbdullahCity
KingAbdullahCity,Sines
Sines,Felixstowe
GioiaTauro,Leghorn
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
LasPalmasCanIs,Dakar
Dakar,SanPedroIvoryCoast
SanPedroIvoryCoast,Lome
Lome,Cotonou
Cotonou,LagosTinCanIsland
LagosTinCanIsland,Lome
Lome,Dakar
Dakar,LasPalmasCanIs
LasPalmasCanIs,GioiaTauro
MarseillesFosMars,Barcelona
Valencia,CasablancaMorocco
CasablancaMorocco,Algeciras
Algeciras,Ghazaouet
Ghazaouet,MarseillesFosMars
Salerno,LaSpezia
LaSpezia,GenoaIT
GenoaIT,Algeciras
Algeciras,CasablancaMorocco
CasablancaMorocco,Leixoes
Leixoes,Setubal
Setubal,MarseillesFosMars
MarseillesFosMars,GenoaIT
GenoaIT,LaSpezia
LaSpezia,Salerno
Salerno,Piraeus
Piraeus,Mersin
Mersin,Lattakia
Lattakia,Beirut
Beirut,AlexandriaEgypt
AlexandriaEgypt,Salerno
Algeciras,Lome
Cotonou,Tema
Tema,TangerMorocco
TangerMorocco,Dakar
Dakar,Onne
Onne,Takoradi
Takoradi,TangerMorocco
LeHavre,SouthamptonUK
SouthamptonUK,Santander
Santander,TangerMorocco
TangerMorocco,PortElizabethZA
PortElizabethZA,Durban
Durban,Maputo
Maputo,PortReunion
PortReunion,PortLouis
PortLouis,TamataveToamasinaMalagasay
TamataveToamasinaMalagasay,DaresSalaam
DaresSalaam,Mombasa
Mombasa,Fremantle
Fremantle,MelbourneAU
MelbourneAU,PortKembla
PortKembla,BrisbaneAU
Dakar,Nouakchott
Nouakchott,TangerMorocco
TangerMorocco,CasablancaMorocco
CasablancaMorocco,AgadirMorocco
AgadirMorocco,Algeciras
Algeciras,Rotterdam
Barcelona,Sagunto
Sagunto,LasPalmasCanIs
ArrecifeCanIs,Barcelona
KingstonJM,FreeportTX
FreeportTX,JacksonvilleFL
JacksonvilleFL,BaltimoreMD
BaltimoreMD,WilmingtonDE
WilmingtonDE,TangerMorocco
TangerMorocco,GemlikIstanbul
GemlikIstanbul,Aqaba
Hamad,KhalifaBinSalmanPort
Dammam,Kuwait
Kuwait,Singapore
NaplesIT,Leghorn
GenoaIT,Valencia
Sines,NewYorkNYNJ
NewYorkNYNJ,BaltimoreMD
BaltimoreMD,NorfolkVA
NorfolkVA,SavannahGA
SavannahGA,CharlestonSC
CharlestonSC,TangerMorocco
TangerMorocco,Valencia
Valencia,GioiaTauro
MumbaiNhavaSheva,Colombo
Colombo,Valencia
Valencia,NewYorkNYNJ
NewYorkNYNJ,SavannahGA
CharlestonSC,Mundra
Rotterdam,Antwerp
Antwerp,Valencia
GioiaTauro,ElDekheilaEgypt
ElDekheilaEgypt,Mersin
Iskenderun,NaplesIT
LaSpezia,LondonGateway
Piraeus,Thessaloniki
Thessaloniki,Izmir
Izmir,Piraeus
Piraeus,Sines
Sines,LondonGateway
Antwerp,GdyniaPoland
GdyniaPoland,KlaipedaLithuania
KlaipedaLithuania,LondonGateway
LondonGateway,Antwerp
LeHavre,KingAbdullahCity
KingAbdullahCity,Djibouti
Djibouti,PortQasim
MumbaiNhavaSheva,HaziraGujarat
HaziraGujarat,Mundra
Mundra,Barcelona
Valencia,SouthamptonUK
Guayaquil,ManzanilloPanama
ManzanilloPanama,SantaMarta
SantaMarta,SouthamptonUK
SouthamptonUK,Antwerp
Antwerp,Hamburg
Bremerhaven,VeracruzMEX
AltamiraMEX,ProgresoMEX
ProgresoMEX,MoinBay
MoinBay,ManzanilloPanama
ManzanilloPanama,Balboa
Balboa,PuertoBolivarEC
PuertoBolivarEC,Guayaquil
LosAngelesCA,MazatlanMEX
MazatlanMEX,ManzanilloMEX
LazaroCardenasMEX,Acajutla
Acajutla,PuertoQuetzal
PuertoQuetzal,Acajutla
Acajutla,Corinto
Corinto,PuertoCaldera
PuertoQuetzal,ManzanilloMEX
ManzanilloMEX,LosAngelesCA
Balboa,Rodman
Rodman,Corinto
Corinto,Acajutla
PuertoQuetzal,LazaroCardenasMEX
Acajutla,Balboa
SouthamptonUK,LeHavre
LeHavre,Antwerp
Antwerp,Bremerhaven
Hamburg,Valencia
Valencia,Aqaba
Jeddah,Djibouti
Djibouti,Sohar
HongKong,Taichung
JacksonvilleFL,SavannahGA
SavannahGA,BaltimoreMD
NewYorkNYNJ,Dakar
Dakar,Cotonou
Lome,Tema
Tema,FreeportTX
HoustonTX,PortHarcourt
PortHarcourt,Malabo
Malabo,Luba
Luba,Douala
Douala,HoustonTX
HoustonTX,CapeTown
CapeTown,Durban
Maputo,RichardsBay
RichardsBay,Durban
Durban,CapeTown
CapeTown,HoustonTX
PortEvergladesFL,Barcadera
Barcadera,WillemstadCW
WillemstadCW,BonaireKralendijk
BonaireKralendijk,LaGuaira
LaGuaira,PuertoCabello
PuertoCabello,PortEvergladesFL
CaucedoDomRep,RioHaina
PortauPrince,KingstonJM
KingstonJM,FreeportBahamas
FreeportBahamas,PortEvergladesFL
PortEvergladesFL,StMaartenPhilipsburg
StMaartenPhilipsburg,BasseterreStKitts
BasseterreStKitts,RoseauDominica
RoseauDominica,CastriesStLucia
CastriesStLucia,KingstownStVincent
KingstownStVincent,BridgetownBarbados
BridgetownBarbados,Saba
Saba,StGeorgesGrenada
StGeorgesGrenada,PortofSpainTrinidad
PortofSpainTrinidad,RioHaina
RioHaina,PortEvergladesFL
RioHaina,Barranquilla
Barranquilla,CartagenaColombia
CartagenaColombia,PortEvergladesFL
SantaMarta,MoinBay
MoinBay,PuertoCastilla
PuertoCastilla,WilmingtonDE
WilmingtonDE,SantaMarta
CartagenaColombia,Turbo
Turbo,ManzanilloPanama
ManzanilloPanama,MoinBay
MoinBay,PhiladelphiaPA
PhiladelphiaPA,WilmingtonDE
WilmingtonDE,SavannahGA
PortEvergladesFL,CartagenaColombia
NewOrleansLA,PuertoCortes
PuertoCortes,SantoTomasdeCastilla
SantoTomasdeCastilla,Turbo
Turbo,CartagenaColombia
MoinBay,PuertoCortes
SantoTomasdeCastilla,HoustonTX
Zeebrugge,LondonGateway
Rotterdam,LondonGateway
LondonGateway,DunkirkFR
LeHavre,NewYorkNYNJ
SavannahGA,KingstonJM
KingstonJM,PapeeteTahiti
PapeeteTahiti,NoumeaNewCaledonia
NoumeaNewCaledonia,BrisbaneAU
BrisbaneAU,Sydney
MelbourneAU,Tauranga
Tauranga,ManzanilloPanama
ManzanilloPanama,SavannahGA
SavannahGA,PhiladelphiaPA
PhiladelphiaPA,Zeebrugge
Zeebrugge,Rotterdam
JacksonvilleFL,PortEvergladesFL
PortEvergladesFL,MoinBay
MoinBay,PortEvergladesFL
PortEvergladesFL,JacksonvilleFL
NorfolkVA,PhiladelphiaPA
PhiladelphiaPA,WilmingtonNC
WilmingtonNC,SavannahGA
PuertoCortes,ManzanilloPanama
ManzanilloPanama,ColonPanama
ColonPanama,ManzanilloPanama
ManzanilloPanama,PuertoCortes
PuertoCortes,PuertoBarrios
PuertoBarrios,PuertoCortes
PuertoBarrios,PortEvergladesFL
PortEvergladesFL,WilmingtonNC
WilmingtonNC,NorfolkVA
PhiladelphiaPA,SavannahGA
MiamiFL,PuertoCortes
SantoTomasdeCastilla,MiamiFL
