source,target
Salalah,AbuDhabi
AbuDhabi,DubaiJebelAli
DubaiJebelAli,Ningbo
LianyungangJiangsu,Qingdao
Shanghai,HongKong
Singapore,DubaiJebelAli
DubaiJebelAli,Hamad
Hamad,Dammam
Dammam,Jubail
Jubail,AbuDhabi
AbuDhabi,Singapore
Singapore,Nansha
Nansha,LianyungangJiangsu
Hamburg,Rotterdam
Antwerp,LeHavre
LeHavre,Limassol
Limassol,Ashdod
Ashdod,Haifa
Haifa,Ashdod
Ashdod,Valencia
Valencia,Felixstowe
FernandinaBeachFL,HamiltonBermuda
HamiltonBermuda,FernandinaBeachFL
JacksonvilleFL,SanJuanPR
SanJuanPR,JacksonvilleFL
PortEvergladesFL,GulfportMS
GulfportMS,FreeportTX
FreeportTX,PuertoCortes
PuertoBarrios,MoinBay
MoinBay,ManzanilloPanama
ManzanilloPanama,PuertoBarrios
PuertoCortes,PortEvergladesFL
GulfportMS,PuertoBarrios
PuertoCortes,CaucedoDomRep
CaucedoDomRep,GulfportMS
LondonGateway,Antwerp
Antwerp,Hamburg
Hamburg,LeHavre
LeHavre,VeracruzMEX
VeracruzMEX,AltamiraMEX
AltamiraMEX,HoustonTX
NewOrleansLA,LondonGateway
Hamburg,Bremerhaven
Bremerhaven,SouthamptonUK
SouthamptonUK,LeHavre
LeHavre,Aqaba
Aqaba,Jeddah
Jeddah,Djibouti
Djibouti,Sohar
Sohar,DubaiJebelAli
DubaiJebelAli,AbuDhabi
AbuDhabi,Hamad
Dammam,Kuwait
Kuwait,Singapore
HongKong,Taichung
Karachi,MumbaiNhavaSheva
MumbaiNhavaSheva,Colombo
Colombo,LaemChabangThailand
LaemChabangThailand,Haiphong
Haiphong,Shanghai
Ningbo,LongBeach
LongBeach,OaklandCA
OaklandCA,LianyungangJiangsu
LianyungangJiangsu,Shanghai
ShekouShenzhenChiwan,Nansha
Nansha,Singapore
Singapore,PortKelang
PortKelang,MumbaiNhavaSheva
MumbaiNhavaSheva,Karachi
Karachi,Colombo
PortKelang,Jeddah
Jeddah,Aqaba
Aqaba,Sokhna
Sokhna,Jeddah
Jeddah,Singapore
Singapore,Busan
LosAngelesCA,OaklandCA
OaklandCA,TacomaWA
TacomaWA,Kaohsiung
Kaohsiung,Ningbo
Shanghai,ShekouShenzhenChiwan
ShekouShenzhenChiwan,PortKelang
PortKelang,DubaiJebelAli
DubaiJebelAli,UmmQasr
UmmQasr,DubaiJebelAli
DubaiJebelAli,PortKelang
PortKelang,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,HongKong
HongKong,Kaohsiung
Kaohsiung,Taipei
Taipei,LosAngelesCA
Qingdao,Busan
Ningbo,Xiamen
Xiamen,DaChanBayShenzhen
DaChanBayShenzhen,PortKelang
PortKelang,KhorFakkan
KhorFakkan,DubaiJebelAli
DubaiJebelAli,Sohar
Sohar,PortKelang
PortKelang,Qingdao
Busan,VancouverBC
SeattleWA,PortlandOR
PortlandOR,Busan
Busan,LongBeach
OaklandCA,Qingdao
Xiamen,YantianShenzhen
Kaohsiung,Keelung
Keelung,LosAngelesCA
OaklandCA,Keelung
Keelung,Kaohsiung
Kaohsiung,Xiamen
Busan,LosAngelesCA
OaklandCA,Kobe
Kobe,Qingdao
Kuwait,UmmQasr
UmmQasr,Bahrain
Bahrain,DubaiJebelAli
AbuDhabi,Sharjah
Sharjah,Sohar
Sohar,Karachi
Karachi,Mundra
Mundra,Sohar
DubaiJebelAli,Bahrain
Bahrain,Kuwait
Valencia,Sete
Sete,MarseillesFosMars
MarseillesFosMars,GenoaIT
GenoaIT,Leghorn
Leghorn,Salerno
Salerno,CasablancaMorocco
CasablancaMorocco,Dakar
Dakar,Abidjan
Abidjan,Lome
Lome,Cotonou
Cotonou,Lome
Cotonou,LagosTinCanIsland
LagosTinCanIsland,Valencia
Valencia,MarseillesFosMars
Guayaquil,PuertoBolivarEC
PuertoBolivarEC,Balboa
Balboa,ManzanilloPanama
ManzanilloPanama,TangerMorocco
TangerMorocco,Algeciras
Algeciras,Piraeus
Piraeus,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,Izmit
AmbarliIstanbul,OdessaUA
OdessaUA,Novorossiysk
Novorossiysk,AmbarliIstanbul
Izmit,Algeciras
Algeciras,TangerMorocco
TangerMorocco,NewYorkNYNJ
NewYorkNYNJ,ManzanilloPanama
ManzanilloPanama,Balboa
Balboa,Buenaventura
Buenaventura,PuertoBolivarEC
PuertoBolivarEC,Guayaquil
Algeciras,MarseillesFosFos
MarseillesFosFos,GenoaIT
GenoaIT,LaSpezia
LaSpezia,Barcelona
Valencia,NewYorkNYNJ
NorfolkVA,SavannahGA
SavannahGA,MiamiFL
MiamiFL,Algeciras
Felixstowe,Rotterdam
Rotterdam,Hamburg
Piraeus,ElDekheilaEgypt
ElDekheilaEgypt,Iskenderun
Iskenderun,Mersin
Mersin,Haifa
Haifa,Mersin
Haifa,Piraeus
Piraeus,Salerno
Salerno,Felixstowe
Rotterdam,LondonGateway
LondonGateway,Bremerhaven
Bremerhaven,Hamburg
LeHavre,Sines
Sines,RiodeJaneiro
Santos,NavegantesnearItajai
NavegantesnearItajai,BuenosAires
BuenosAires,Montevideo
Montevideo,RioGrandeBR
Santos,RiodeJaneiro
RiodeJaneiro,Salvador
Salvador,TangerMorocco
TangerMorocco,Rotterdam
LazaroCardenasMEX,ManzanilloMEX
ManzanilloMEX,PuertoQuetzal
PuertoQuetzal,Acajutla
Acajutla,PuertoCaldera
PuertoCaldera,Balboa
Balboa,PuertoCaldera
PuertoCaldera,Corinto
Corinto,SanLorenzo
SanLorenzo,Acajutla
Acajutla,PuertoQuetzal
PuertoQuetzal,LazaroCardenasMEX
PortReunion,PortLouis
PortLouis,TamataveToamasinaMalagasay
TamataveToamasinaMalagasay,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,Salalah
Salalah,PortReunion
HoustonTX,PortHarcourt
PortHarcourt,Malabo
Malabo,Luba
Luba,Douala
Douala,HoustonTX
HalifaxNovaScotia,PalmBeachFL
PalmBeachFL,SanJuanPR
SanJuanPR,StJohnVI
StJohnVI,StThomasVI
StThomasVI,VirginGorda
VirginGorda,StMaartenPhilipsburg
StMaartenPhilipsburg,RoadTownTortola
RoadTownTortola,CaucedoDomRep
CaucedoDomRep,HalifaxNovaScotia
PalmBeachFL,StJohnVI
RoadTownTortola,StJohnsAntigua
StJohnsAntigua,BasseterreStKitts
BasseterreStKitts,CaucedoDomRep
CaucedoDomRep,PalmBeachFL
PortEvergladesFL,NassauBahamas
NassauBahamas,PortEvergladesFL
CartagenaColombia,Turbo
Turbo,ManzanilloPanama
ManzanilloPanama,MoinBay
MoinBay,PhiladelphiaPA
PhiladelphiaPA,SavannahGA
SavannahGA,PortEvergladesFL
PortEvergladesFL,CartagenaColombia
NorfolkVA,PhiladelphiaPA
PhiladelphiaPA,WilmingtonNC
PortEvergladesFL,SantoTomasdeCastilla
SantoTomasdeCastilla,PuertoCortes
PuertoCortes,SantoTomasdeCastilla
PuertoCortes,ManzanilloPanama
ManzanilloPanama,ColonPanama
ColonPanama,ManzanilloPanama
ManzanilloPanama,PuertoCortes
PuertoBarrios,PortEvergladesFL
PortEvergladesFL,WilmingtonNC
WilmingtonNC,NorfolkVA
Hamburg,Leixoes
Leixoes,LisbonPT
LisbonPT,Dakar
Dakar,Nouakchott
Nouakchott,Conakry
Conakry,Lome
Lome,Bata
Bata,Malabo
Malabo,Luanda
Luanda,Malabo
Luanda,PointeNoire
PointeNoire,Douala
Douala,Antwerp
LeHavre,LondonGateway
LeHavre,Tema
Tema,Lome
Tema,LagosTinCanIsland
LagosTinCanIsland,Lome
Lome,LagosTinCanIsland
LagosTinCanIsland,Cotonou
Cotonou,Abidjan
Abidjan,Antwerp
CorkEire,Tilbury
Tilbury,Antwerp
Antwerp,Bremerhaven
Bremerhaven,BigCreekBelize
BigCreekBelize,ManzanilloPanama
MoinBay,CorkEire
LondonGateway,NorfolkVA
PhiladelphiaPA,NewYorkNYNJ
NewYorkNYNJ,HalifaxNovaScotia
HalifaxNovaScotia,Rotterdam
CartagenaColombia,SavannahGA
SavannahGA,NorfolkVA
CartagenaColombia,Rodman
Rodman,Busan
Busan,Ningbo
PortKelang,Singapore
PortKelang,ChennaiMadras
ChennaiMadras,Kattupalli
Kattupalli,PortKelang
PortKelang,PasirGudangJohor
PasirGudangJohor,Singapore
Singapore,PasirGudangJohor
PasirGudangJohor,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Kaohsiung
Kaohsiung,Qingdao
Singapore,Karachi
Mundra,PortKelang
Ningbo,Fuqing
Fuqing,ShekouShenzhenChiwan
Colombo,Karachi
Singapore,KingAbdullahCity
KingAbdullahCity,PortSaidEgypt
PortSaidEgypt,Piraeus
AmbarliIstanbul,Tekirdag
Tekirdag,Piraeus
Piraeus,KingAbdullahCity
KingAbdullahCity,DubaiJebelAli
DubaiJebelAli,Singapore
Singapore,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Busan
Singapore,PortSaidEgypt
PortSaidEgypt,Beirut
Beirut,PortSaidEgypt
Beirut,TripoliLebanon
TripoliLebanon,Izmit
AmbarliIstanbul,Constanza
Constanza,OdessaUA
OdessaUA,Piraeus
Piraeus,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,PortKelang
PortKelang,Busan
Xiamen,Nansha
Nansha,HongKong
YantianShenzhen,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,PortKelang
PortKelang,Piraeus
Piraeus,Hamburg
Rotterdam,Zeebrugge
Zeebrugge,Felixstowe
Felixstowe,Zeebrugge
Felixstowe,Singapore
HongKong,Xiamen
XingangTianjin,Qingdao
Qingdao,Gwangyang
Shanghai,YantianShenzhen
TanjungPelepas,Algeciras
Algeciras,Bremerhaven
Bremerhaven,GdanskPoland
GdanskPoland,Bremerhaven
Bremerhaven,Rotterdam
Rotterdam,TanjungPelepas
TanjungPelepas,Shanghai
Shanghai,XingangTianjin
Bahrain,Dammam
Dammam,Sohar
Sohar,Singapore
Singapore,Qingdao
YantianShenzhen,Shanghai
SeattleWA,VancouverBC
Kaohsiung,HongKong
Ningbo,LosAngelesCA
OaklandCA,Tokyo
Tokyo,Qingdao
ManzanilloMEX,Balboa
ManzanilloPanama,CartagenaColombia
CartagenaColombia,KingstonJM
KingstonJM,CaucedoDomRep
CaucedoDomRep,Singapore
Shanghai,Gwangyang
Gwangyang,Busan
OaklandCA,Busan
Gwangyang,Inchon
Inchon,Shanghai
YantianShenzhen,Singapore
Singapore,Rotterdam
Rotterdam,SouthamptonUK
LeHavre,Hamburg
Rotterdam,Singapore
Busan,Yokohama
Yokohama,Honolulu
Honolulu,Busan
Leghorn,GenoaIT
GenoaIT,Barcelona
Valencia,CartagenaColombia
KingstonJM,VeracruzMEX
NewOrleansLA,CaucedoDomRep
CaucedoDomRep,Malaga
Malaga,Valencia
Valencia,Leghorn
AltamiraMEX,VeracruzMEX
VeracruzMEX,KingstonJM
KingstonJM,RioHaina
RioHaina,SanJuanPR
SanJuanPR,KingstonJM
KingstonJM,AltamiraMEX
Salerno,LaSpezia
LaSpezia,GenoaIT
GenoaIT,Algeciras
Algeciras,CasablancaMorocco
CasablancaMorocco,Leixoes
Leixoes,Setubal
Setubal,MarseillesFosMars
LaSpezia,Salerno
Salerno,Piraeus
Piraeus,Mersin
Mersin,Lattakia
Lattakia,Beirut
Beirut,AlexandriaEgypt
AlexandriaEgypt,Salerno
Haifa,AlexandriaEgypt
AlexandriaEgypt,Mersin
Mersin,Aliaga
Aliaga,Piraeus
Piraeus,GenoaIT
Algeciras,NewYorkNYNJ
SavannahGA,Algeciras
Algeciras,Haifa
Mersin,Ashdod
Haifa,Aliaga
Piraeus,Leghorn
Leghorn,Barcelona
Valencia,HalifaxNovaScotia
HalifaxNovaScotia,NewYorkNYNJ
NewYorkNYNJ,SavannahGA
NorfolkVA,Valencia
Tarragona,Mersin
LosAngelesCA,MazatlanMEX
MazatlanMEX,ManzanilloMEX
ManzanilloMEX,Acajutla
Acajutla,Corinto
Corinto,PuertoCaldera
PuertoQuetzal,ManzanilloMEX
ManzanilloMEX,LosAngelesCA
NewOrleansLA,HoustonTX
HoustonTX,CapeTown
CapeTown,Durban
Durban,Maputo
Maputo,RichardsBay
RichardsBay,Durban
Durban,CapeTown
CapeTown,NewOrleansLA
NorfolkVA,BaltimoreMD
BaltimoreMD,CharlestonSC
CharlestonSC,SavannahGA
PortEvergladesFL,CaucedoDomRep
CaucedoDomRep,Santos
Santos,BuenosAires
Salvador,Suape
Suape,CaucedoDomRep
CaucedoDomRep,NewYorkNYNJ
Providenciales,SouthCaicosCockburnHarbour
SouthCaicosCockburnHarbour,GrandTurk
GrandTurk,Providenciales
Providenciales,GrandTurk
GrandTurk,PalmBeachFL
PortEvergladesFL,StThomasVI
StThomasVI,StCroixVI
StCroixVI,PortEvergladesFL
LeHavre,Antwerp
Bremerhaven,CharlestonSC
CharlestonSC,MiamiFL
MiamiFL,VeracruzMEX
NewOrleansLA,LeHavre
AltamiraMEX,TampaFL
TampaFL,AltamiraMEX
HoustonTX,Guayaquil
Guayaquil,Callao
Callao,Matarani
Matarani,Antofagasta
LisbonPT,SaoTome
SaoTome,Luanda
Luanda,Lobito
Lobito,Namibe
Namibe,Leixoes
LondonGateway,Hamburg
LeHavre,CaucedoDomRep
CaucedoDomRep,CartagenaColombia
ManzanilloPanama,Buenaventura
Buenaventura,PuertodePosorja
PuertodePosorja,Callao
Callao,Mejillones
Mejillones,SanAntonioCL
SanAntonioCL,Callao
Callao,PuertodePosorja
PuertodePosorja,ManzanilloPanama
CartagenaColombia,CaucedoDomRep
CaucedoDomRep,Rotterdam
Antwerp,CaucedoDomRep
CartagenaColombia,CristobalPanama
CristobalPanama,Rodman
Callao,Valparaiso
Valparaiso,Coronel
Coronel,Valparaiso
Valparaiso,Callao
Callao,Rodman
Rodman,CristobalPanama
CristobalPanama,Rotterdam
StPetersburgRussia,Antwerp
Hamburg,MumbaiNhavaSheva
MumbaiNhavaSheva,Singapore
Hamburg,LondonGateway
LondonGateway,CharlestonSC
CharlestonSC,PortEvergladesFL
PortEvergladesFL,HoustonTX
HoustonTX,SavannahGA
PuertoMadryn,BahiaBlanca
BahiaBlanca,PortoItapoa
PortoItapoa,RiodeJaneiro
Santos,RioGrandeBR
RioGrandeBR,SanAntonioCL
Callao,Guayaquil
Guayaquil,AricaCL
AricaCL,Antofagasta
Antofagasta,SanAntonioCL
SanAntonioCL,SanVicente
SanVicente,PuertoMadryn
Ningbo,Nansha
Nansha,TanjungPelepas
TanjungPelepas,Singapore
Singapore,CapeTown
CapeTown,PointeNoire
PointeNoire,Luanda
Luanda,CapeTown
CapeTown,PortKelang
Singapore,Kribi
Kribi,Cotonou
Abidjan,LagosTinCanIsland
Lome,Colombo
Ningbo,Taipei
Taipei,Xiamen
Singapore,Djibouti
Djibouti,Jeddah
Jeddah,Sokhna
Sokhna,Aqaba
Aqaba,Djibouti
Djibouti,Singapore
TanjungPelepas,Mombasa
Mombasa,TanjungPelepas
Colombo,Mombasa
Mombasa,Colombo
Colombo,PortKelang
Sakaisenboku,XingangTianjin
XingangTianjin,Singapore
Singapore,Mombasa
Mombasa,DaresSalaam
DaresSalaam,Maputo
Maputo,Durban
Singapore,Kawasaki
TanjungPelepas,PortdePointedesGalets
PortdePointedesGalets,Maputo
Maputo,Beira
Beira,Nacala
Nacala,PortLouis
PortLouis,Singapore
Busan,MobileAL
MobileAL,HoustonTX
NewOrleansLA,MiamiFL
MiamiFL,FreeportBahamas
FreeportBahamas,MiamiFL
FreeportBahamas,Rodman
Busan,KingstonJM
KingstonJM,SavannahGA
CharlestonSC,WilmingtonNC
WilmingtonNC,JacksonvilleFL
JacksonvilleFL,WilmingtonNC
JacksonvilleFL,KingstonJM
KingstonJM,Busan
Yokohama,EnsenadaMEX
EnsenadaMEX,ManzanilloMEX
PuertoQuetzal,Rodman
Buenaventura,Rodman
Rodman,LazaroCardenasMEX
ManzanilloMEX,EnsenadaMEX
EnsenadaMEX,Yokohama
Shanghai,ManzanilloMEX
LazaroCardenasMEX,PuertoQuetzal
PuertoQuetzal,Callao
Guayaquil,ManzanilloMEX
ManzanilloMEX,Busan
Kaohsiung,Shanghai
Ningbo,ManzanilloMEX
SanAntonioCL,HongKong
Shanghai,Balboa
Callao,Antofagasta
Antofagasta,Mejillones
SanAntonioCL,Tauranga
Tauranga,ShekouShenzhenChiwan
YantianShenzhen,Ningbo
Yokohama,ManzanilloMEX
LazaroCardenasMEX,Buenaventura
Buenaventura,Guayaquil
Guayaquil,Balboa
Balboa,ManzanilloMEX
YantianShenzhen,Xiamen
Xiamen,Shanghai
Shanghai,ColonPanama
ColonPanama,NewYorkNYNJ
CharlestonSC,CaiMepnearHoChiMinh
Xiamen,Kaohsiung
YantianShenzhen,ColonPanama
SavannahGA,NewYorkNYNJ
BaltimoreMD,ColonPanama
ColonPanama,Xiamen
Kobe,Xiamen
Busan,Tokyo
Tokyo,ManzanilloPanama
ManzanilloPanama,SavannahGA
SavannahGA,JacksonvilleFL
JacksonvilleFL,CharlestonSC
CharlestonSC,NorfolkVA
NorfolkVA,ManzanilloPanama
ManzanilloPanama,Rodman
Rodman,Tokyo
Tokyo,Kobe
Bremerhaven,Zeebrugge
Zeebrugge,SouthamptonUK
SouthamptonUK,BaltimoreMD
BaltimoreMD,SavannahGA
SavannahGA,ManzanilloPanama
ManzanilloPanama,Auckland
Auckland,BrisbaneAU
BrisbaneAU,PortKembla
PortKembla,MelbourneAU
MelbourneAU,Fremantle
Fremantle,Singapore
Singapore,Inchon
Inchon,Masan
Masan,Kobe
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,Hitachinaka
Hitachinaka,TacomaWA
TacomaWA,LongBeach
LongBeach,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloPanama
ManzanilloPanama,BrunswickGA
BrunswickGA,SavannahGA
BaltimoreMD,NewarkNJ
NewarkNJ,Bremerhaven
Shanghai,Chittagong
Singapore,Ningbo
Shanghai,TanjungPelepas
TanjungPelepas,Chittagong
Chittagong,PortKelang
PasirGudangJohor,TanjungPelepas
TanjungPelepas,Qingdao
PortKelang,TanjungPelepas
TanjungPelepas,HoChiMinhVICTCatLai
HoChiMinhVICTCatLai,Ningbo
MumbaiOldPort,Shanghai
Shanghai,Ennore
Ennore,Durban
Durban,Salvador
Salvador,PensacolaFL
PensacolaFL,HoustonTX
HoustonTX,WilmingtonNC
WilmingtonNC,BaltimoreMD
BaltimoreMD,GenoaIT
GenoaIT,Iskenderun
Iskenderun,AlexandriaEgypt
AlexandriaEgypt,Jeddah
Jeddah,Sohar
DubaiJebelAli,Dammam
Dammam,MumbaiOldPort
Singapore,MumbaiNhavaSheva
MumbaiNhavaSheva,Mundra
Mundra,PortQasim
PortQasim,Karachi
Karachi,PortQasim
Karachi,Singapore
Ningbo,DaChanBayShenzhen
Mundra,HaziraGujarat
Gwangyang,Shanghai
Kaohsiung,Singapore
PortKelang,Kattupalli
Kattupalli,MumbaiNhavaSheva
HaziraGujarat,Mundra
Mundra,Karachi
Karachi,PortKelang
Singapore,DaChanBayShenzhen
DaChanBayShenzhen,Kaohsiung
Kaohsiung,Busan
ChennaiMadras,Vishakhapatnam
Vishakhapatnam,PortKelang
Singapore,ManilaNorthHarbor
ManilaNorthHarbor,Busan
PortKelang,HongKong
HongKong,Qingdao
Xiamen,HongKong
Colombo,MumbaiNhavaSheva
MumbaiNhavaSheva,Pipavav
Pipavav,PortKelang
HongKong,XingangTianjin
Pipavav,Colombo
Singapore,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Haiphong
Haiphong,LosAngelesCA
Ningbo,Shantou
Shantou,HongKong
MumbaiNhavaSheva,Cochin
Cochin,TuticorinIndia
TuticorinIndia,PortKelang
Shantou,ShekouShenzhenChiwan
MumbaiNhavaSheva,PortKelang
Singapore,Kaohsiung
Ningbo,HongKong
Singapore,Haiphong
Dalian,Shanghai
PortKelang,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Dalian
Mundra,Colombo
Xiamen,TanjungPelepas
Colombo,Felixstowe
Bremerhaven,TangerMorocco
Salalah,HongKong
Shanghai,Kaohsiung
Kaohsiung,YantianShenzhen
Colombo,Antwerp
Rotterdam,Piraeus
Piraeus,PortKelang
PortKelang,Ningbo
CaiMepnearHoChiMinh,Singapore
Colombo,HalifaxNovaScotia
CharlestonSC,PortKelang
Singapore,LaemChabangThailand
LaemChabangThailand,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,YantianShenzhen
YantianShenzhen,LosAngelesCA
OaklandCA,YantianShenzhen
PortKelang,Chittagong
LaemChabangThailand,Singapore
Colombo,DubaiJebelAli
DubaiJebelAli,Karachi
PortKelang,Pipavav
Pipavav,PortQasim
Colombo,Salalah
Salalah,NewYorkNYNJ
SavannahGA,TanjungPelepas
TanjungPelepas,LaemChabangThailand
Chittagong,Mongla
Mongla,Singapore
Singapore,Kolkata
Kolkata,Singapore
LeHavre,MarseillesFosFos
MarseillesFosFos,LaSpezia
LaSpezia,GioiaTauro
GioiaTauro,MaltaMarsaxlokk
MaltaMarsaxlokk,PortdePointedesGalets
PortdePointedesGalets,PortLouis
PortLouis,Sydney
Sydney,MelbourneAU
MelbourneAU,Adelaide
Adelaide,Fremantle
Colombo,MaltaMarsaxlokk
MaltaMarsaxlokk,GioiaTauro
GioiaTauro,Valencia
Valencia,LondonGateway
Busan,ShekouShenzhenChiwan
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Koper
Koper,Trieste
Trieste,RijekaCroatia
RijekaCroatia,PortSaidEgypt
ShekouShenzhenChiwan,Shanghai
TanjungPelepas,PortSaidEgypt
PortSaidEgypt,Rotterdam
Antwerp,Felixstowe
Rotterdam,TangerMorocco
TangerMorocco,Singapore
Ningbo,Kaohsiung
Singapore,Piraeus
Piraeus,LaSpezia
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
Valencia,Piraeus
Piraeus,Colombo
MaltaMarsaxlokk,Valencia
Valencia,Barcelona
Barcelona,MarseillesFosFos
GenoaIT,MaltaMarsaxlokk
MaltaMarsaxlokk,Beirut
Beirut,Jeddah
Jeddah,DubaiJebelAli
PortKelang,Xiamen
Xiamen,Qingdao
GenoaIT,Piraeus
Piraeus,Singapore
HongKong,Busan
XingangTianjin,Dalian
Dalian,Qingdao
