source,target
Busan,ShekouShenzhenChiwan
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Koper
Koper,Trieste
Trieste,RijekaCroatia
RijekaCroatia,PortSaidEgypt
PortSaidEgypt,Jeddah
Jeddah,PortKelang
PortKelang,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Shanghai
Busan,Shanghai
PortKelang,Jeddah
Jeddah,Aqaba
Aqaba,Sokhna
Sokhna,Jeddah
Jeddah,Singapore
Singapore,Busan
LosAngelesCA,OaklandCA
OaklandCA,TacomaWA
TacomaWA,Kaohsiung
Kaohsiung,Ningbo
Shanghai,ShekouShenzhenChiwan
ShekouShenzhenChiwan,PortKelang
PortKelang,DubaiJebelAli
DubaiJebelAli,UmmQasr
UmmQasr,DubaiJebelAli
DubaiJebelAli,PortKelang
PortKelang,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,HongKong
HongKong,Kaohsiung
Kaohsiung,Taipei
Taipei,LosAngelesCA
Ningbo,Kaohsiung
Dammam,Hamad
Hamad,Jubail
AbuDhabi,Sohar
Sohar,PortKelang
HongKong,Qingdao
YantianShenzhen,Xiamen
Xiamen,Ningbo
Busan,SeattleWA
SeattleWA,VancouverBC
VancouverBC,Gwangyang
Gwangyang,YantianShenzhen
Busan,VancouverBC
SeattleWA,PortlandOR
PortlandOR,Busan
YantianShenzhen,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Singapore
Singapore,NewYorkNYNJ
CharlestonSC,NewYorkNYNJ
NewYorkNYNJ,Singapore
Singapore,Kaohsiung
Xiamen,YantianShenzhen
Kaohsiung,Keelung
Keelung,LosAngelesCA
OaklandCA,Keelung
Keelung,Kaohsiung
Kaohsiung,Xiamen
Busan,LosAngelesCA
OaklandCA,Kobe
Kobe,Qingdao
DaChanBayShenzhen,YantianShenzhen
YantianShenzhen,LosAngelesCA
LosAngelesCA,DaChanBayShenzhen
Ningbo,Xiamen
YantianShenzhen,Rotterdam
LondonGateway,DubaiJebelAli
DubaiJebelAli,Singapore
Singapore,YantianShenzhen
Kaohsiung,Shanghai
Busan,ShimonosekiChofu
ShimonosekiChofu,Kobe
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,LaePNG
LaePNG,RabaulPNG
RabaulPNG,PortMoresbyPNG
PortMoresbyPNG,Townsville
Townsville,Busan
NewOrleansLA,CartagenaColombia
CartagenaColombia,Suape
Suape,Santos
Santos,BuenosAires
BuenosAires,Montevideo
Montevideo,RioGrandeBR
NavegantesnearItajai,Santos
Santos,RiodeJaneiro
RiodeJaneiro,CartagenaColombia
CartagenaColombia,VeracruzMEX
HoustonTX,CristobalPanama
CristobalPanama,CartagenaColombia
Santos,NavegantesnearItajai
NavegantesnearItajai,PortoItapoa
PortoItapoa,Paranagua
CartagenaColombia,CristobalPanama
CristobalPanama,VeracruzMEX
DubaiJebelAli,Sharjah
Sharjah,MumbaiNhavaSheva
MumbaiNhavaSheva,Durban
Durban,Luanda
Luanda,Dakar
Dakar,VeracruzMEX
VeracruzMEX,JacksonvilleFL
Kuwait,UmmQasr
UmmQasr,Bahrain
Bahrain,DubaiJebelAli
AbuDhabi,Sharjah
Sharjah,Sohar
Sohar,Karachi
Karachi,Mundra
Mundra,Sohar
DubaiJebelAli,Bahrain
Bahrain,Kuwait
GioiaTauro,Leghorn
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
LasPalmasCanIs,Dakar
Dakar,SanPedroIvoryCoast
SanPedroIvoryCoast,Lome
Lome,Cotonou
Cotonou,LagosTinCanIsland
LagosTinCanIsland,Lome
Lome,Dakar
Dakar,GioiaTauro
Barcelona,Sagunto
Sagunto,TenerifeCanIs
TenerifeCanIs,LasPalmasCanIs
ArrecifeCanIs,Sagunto
Sagunto,Barcelona
Guayaquil,PuertoBolivarEC
PuertoBolivarEC,Balboa
Balboa,ManzanilloPanama
ManzanilloPanama,TangerMorocco
TangerMorocco,Algeciras
Algeciras,Piraeus
Piraeus,Izmit
Izmit,AmbarliIstanbul
AmbarliIstanbul,Izmit
AmbarliIstanbul,OdessaUA
OdessaUA,Novorossiysk
Novorossiysk,AmbarliIstanbul
Izmit,Algeciras
Algeciras,TangerMorocco
TangerMorocco,NewYorkNYNJ
NewYorkNYNJ,ManzanilloPanama
ManzanilloPanama,Balboa
Balboa,Buenaventura
Buenaventura,PuertoBolivarEC
PuertoBolivarEC,Guayaquil
Vishakhapatnam,Krishnapatnum
Krishnapatnum,ChennaiMadras
ChennaiMadras,TuticorinIndia
TuticorinIndia,Colombo
Colombo,Cochin
Cochin,DamiettaEgypt
DamiettaEgypt,Piraeus
Piraeus,Rotterdam
Rotterdam,LondonGateway
LondonGateway,Hamburg
Antwerp,LeHavre
LeHavre,DamiettaEgypt
DamiettaEgypt,Jeddah
Jeddah,Colombo
Colombo,Vishakhapatnam
TuticorinIndia,Cochin
Algeciras,MarseillesFosFos
MarseillesFosFos,GenoaIT
GenoaIT,LaSpezia
Valencia,NewYorkNYNJ
SavannahGA,MiamiFL
MiamiFL,Algeciras
Felixstowe,Rotterdam
Antwerp,Piraeus
Piraeus,ElDekheilaEgypt
ElDekheilaEgypt,Iskenderun
Iskenderun,Mersin
Mersin,Haifa
Haifa,Mersin
Haifa,Piraeus
Piraeus,Salerno
Salerno,Felixstowe
LondonGateway,Bremerhaven
Bremerhaven,Hamburg
LeHavre,Sines
Sines,RiodeJaneiro
NavegantesnearItajai,BuenosAires
RiodeJaneiro,Salvador
Salvador,TangerMorocco
TangerMorocco,Rotterdam
Algeciras,Vigo
Vigo,Leixoes
Leixoes,Setubal
Setubal,Algeciras
Antwerp,Felixstowe
Felixstowe,Antwerp
Antwerp,GebzeIstanbul
GebzeIstanbul,AmbarliIstanbul
AmbarliIstanbul,GebzeIstanbul
AmbarliIstanbul,GemlikIstanbul
GemlikIstanbul,Felixstowe
Leghorn,GioiaTauro
GioiaTauro,MaltaMarsaxlokk
MaltaMarsaxlokk,Valencia
Valencia,Suape
Suape,Salvador
Salvador,RiodeJaneiro
Paranagua,PortoItapoa
PortoItapoa,Montevideo
Montevideo,NavegantesnearItajai
RiodeJaneiro,Valencia
Valencia,Barcelona
PuertoQuetzal,Acajutla
Acajutla,PuertoCaldera
PuertoCaldera,Balboa
Balboa,PuertoCaldera
PuertoCaldera,Corinto
Corinto,SanLorenzo
SanLorenzo,Acajutla
Acajutla,PuertoQuetzal
PuertoQuetzal,LazaroCardenasMEX
PortLouis,TamataveToamasinaMalagasay
TamataveToamasinaMalagasay,VictoriaMaheSeychellesIs
VictoriaMaheSeychellesIs,Salalah
Salalah,PortReunion
Durban,CapeTown
CapeTown,Tema
Tema,LagosTinCanIsland
LagosTinCanIsland,Apapa
Apapa,LagosTinCanIsland
Apapa,CapeTown
CapeTown,Durban
Durban,DubaiJebelAli
HoustonTX,PortHarcourt
PortHarcourt,Malabo
Malabo,Luba
Luba,Douala
Douala,HoustonTX
PalmBeachFL,StJohnVI
StJohnVI,StThomasVI
StThomasVI,VirginGorda
VirginGorda,StMaartenPhilipsburg
StMaartenPhilipsburg,RoadTownTortola
RoadTownTortola,StJohnsAntigua
StJohnsAntigua,BasseterreStKitts
BasseterreStKitts,CaucedoDomRep
CaucedoDomRep,PalmBeachFL
CartagenaColombia,Turbo
Turbo,ManzanilloPanama
MoinBay,PhiladelphiaPA
PhiladelphiaPA,SavannahGA
SavannahGA,PortEvergladesFL
PortEvergladesFL,CartagenaColombia
MiamiFL,KingstonJM
KingstonJM,Barranquilla
CartagenaColombia,SantaMarta
SantaMarta,RioHaina
RioHaina,PortLafito
PortLafito,MiamiFL
NewOrleansLA,PuertoCortes
PuertoCortes,SantoTomasdeCastilla
SantoTomasdeCastilla,CartagenaColombia
CartagenaColombia,ManzanilloPanama
ManzanilloPanama,Turbo
Turbo,MoinBay
MoinBay,PuertoCortes
SantoTomasdeCastilla,HoustonTX
MiamiFL,RioHaina
RioHaina,MiamiFL
MiamiFL,CapHaitien
CapHaitien,PuertoPlata
PuertoPlata,MiamiFL
PhiladelphiaPA,NewYorkNYNJ
NewYorkNYNJ,SavannahGA
SavannahGA,KingstonJM
KingstonJM,RioHaina
RioHaina,MoinBay
ManzanilloPanama,RioHaina
RioHaina,PhiladelphiaPA
MiamiFL,MoinBay
ManzanilloPanama,Guayaquil
Guayaquil,Callao
Callao,Paita
Paita,Guayaquil
Guayaquil,ManzanilloPanama
ManzanilloPanama,MiamiFL
HoustonTX,ProgresoMEX
ProgresoMEX,HoustonTX
NewYorkNYNJ,PhiladelphiaPA
PhiladelphiaPA,NorfolkVA
NorfolkVA,CharlestonSC
CharlestonSC,JacksonvilleFL
JacksonvilleFL,PortEvergladesFL
PortEvergladesFL,Santos
RioGrandeBR,PortoItapoa
PortoItapoa,Santos
Salvador,PecemnearFortaleza
PecemnearFortaleza,NewYorkNYNJ
Hamburg,Leixoes
Leixoes,LisbonPT
LisbonPT,Dakar
Dakar,Nouakchott
Nouakchott,Conakry
Conakry,Lome
Lome,Bata
Bata,Malabo
Malabo,Luanda
Luanda,Malabo
Luanda,PointeNoire
PointeNoire,Douala
Douala,Antwerp
LeHavre,Tema
Tema,Lome
Lome,LagosTinCanIsland
LagosTinCanIsland,Cotonou
Cotonou,Abidjan
Abidjan,Antwerp
CorkEire,Tilbury
Tilbury,Antwerp
Antwerp,Bremerhaven
Bremerhaven,BigCreekBelize
BigCreekBelize,ManzanilloPanama
MoinBay,CorkEire
LondonGateway,NorfolkVA
NorfolkVA,PhiladelphiaPA
HalifaxNovaScotia,Rotterdam
Balboa,Iquique
Iquique,AricaCL
AricaCL,Valparaiso
Valparaiso,SanVicente
SanVicente,Callao
Callao,Balboa
Balboa,Pisco
Pisco,Callao
Paita,Rodman
Rodman,Balboa
Kaohsiung,Nansha
TanjungPelepas,Tema
Lome,Onne
Onne,Cotonou
Cotonou,WalvisBay
WalvisBay,TanjungPelepas
TanjungPelepas,Shanghai
Ningbo,Taipei
Taipei,Xiamen
Xiamen,ShekouShenzhenChiwan
Singapore,Djibouti
Djibouti,Jeddah
Jeddah,Sokhna
Sokhna,Aqaba
Aqaba,Djibouti
Djibouti,Singapore
Colombo,Tema
Apapa,Abidjan
Abidjan,PortKelang
Singapore,Qingdao
Qingdao,Inchon
Inchon,Shanghai
Singapore,Tema
Onne,LagosTinCanIsland
Apapa,Lome
Lome,PortKelang
Colombo,Mombasa
Mombasa,Colombo
TanjungPelepas,Singapore
Xiamen,HongKong
HongKong,Nansha
PortKelang,Durban
CapeTown,PortKelang
Xiamen,Nansha
Singapore,ShekouShenzhenChiwan
Busan,ManzanilloMEX
ManzanilloMEX,Balboa
ManzanilloPanama,CartagenaColombia
KingstonJM,CaucedoDomRep
CaucedoDomRep,Singapore
CartagenaColombia,SavannahGA
SavannahGA,NorfolkVA
CartagenaColombia,Rodman
Rodman,Busan
HongKong,Ningbo
Shanghai,ManzanilloMEX
ManzanilloMEX,LazaroCardenasMEX
LazaroCardenasMEX,PuertoQuetzal
PuertoQuetzal,Callao
Guayaquil,Paita
Paita,ManzanilloMEX
ManzanilloMEX,Busan
Shanghai,ColonPanama
ColonPanama,NewYorkNYNJ
CharlestonSC,CaiMepnearHoChiMinh
Busan,ColonPanama
CharlestonSC,BostonMA
BostonMA,NewYorkNYNJ
NewYorkNYNJ,ColonPanama
ColonPanama,Balboa
Balboa,Qingdao
Kobe,Xiamen
YantianShenzhen,Shanghai
Busan,Tokyo
Tokyo,ManzanilloPanama
ManzanilloPanama,SavannahGA
SavannahGA,JacksonvilleFL
JacksonvilleFL,CharlestonSC
CharlestonSC,NorfolkVA
NorfolkVA,ManzanilloPanama
ManzanilloPanama,Rodman
Rodman,Tokyo
Bremerhaven,Zeebrugge
SouthamptonUK,BaltimoreMD
BaltimoreMD,SavannahGA
SavannahGA,ManzanilloPanama
ManzanilloPanama,Auckland
Auckland,BrisbaneAU
BrisbaneAU,PortKembla
PortKembla,MelbourneAU
MelbourneAU,Fremantle
Fremantle,Singapore
Singapore,Inchon
Inchon,Masan
Masan,Kobe
Yokohama,Hitachinaka
Hitachinaka,TacomaWA
TacomaWA,LongBeach
LongBeach,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloPanama
ManzanilloPanama,BrunswickGA
BrunswickGA,SavannahGA
BaltimoreMD,NewarkNJ
NewarkNJ,Bremerhaven
Shanghai,TanjungPelepas
TanjungPelepas,Chittagong
Chittagong,PortKelang
PortKelang,PasirGudangJohor
PasirGudangJohor,Singapore
Singapore,PasirGudangJohor
PasirGudangJohor,TanjungPelepas
TanjungPelepas,KuchingSarawak
KuchingSarawak,Qingdao
Singapore,MumbaiNhavaSheva
Mundra,PortQasim
PortQasim,Karachi
Karachi,Singapore
Qingdao,Gwangyang
Gwangyang,Busan
Mundra,Karachi
Karachi,PortKelang
PortKelang,HongKong
PortKelang,ChennaiMadras
ChennaiMadras,Vishakhapatnam
Vishakhapatnam,PortKelang
Singapore,ManilaNorthHarbor
ManilaNorthHarbor,Busan
Kattupalli,PortKelang
PasirGudangJohor,ShekouShenzhenChiwan
ShekouShenzhenChiwan,Kaohsiung
Kaohsiung,Qingdao
Pipavav,PortKelang
HongKong,XingangTianjin
Shanghai,Xiamen
Singapore,Karachi
Mundra,PortKelang
Ningbo,Shantou
Shantou,HongKong
MumbaiNhavaSheva,Cochin
Cochin,TuticorinIndia
TuticorinIndia,PortKelang
PortKelang,Qingdao
Shantou,ShekouShenzhenChiwan
Ningbo,Fuqing
Fuqing,ShekouShenzhenChiwan
Colombo,Karachi
Ningbo,HongKong
Singapore,Haiphong
Shanghai,Kaohsiung
Kaohsiung,YantianShenzhen
YantianShenzhen,Singapore
Colombo,Antwerp
