source,target
LasPalmasCanIs,TenerifeCanIs
TenerifeCanIs,ArrecifeCanIs
ArrecifeCanIs,LasPalmasCanIs
TenerifeCanIs,Alicante
Felixstowe,Antwerp
Antwerp,Hamburg
Hamburg,MaltaMarsaxlokk
MaltaMarsaxlokk,AlexandriaEgypt
AlexandriaEgypt,Beirut
Beirut,Mersin
Mersin,Algeciras
Algeciras,Felixstowe
HongKong,Ningbo
Shanghai,ManzanilloMEX
ManzanilloMEX,LazaroCardenasMEX
LazaroCardenasMEX,PuertoQuetzal
PuertoQuetzal,Callao
Callao,Guayaquil
Guayaquil,ManzanilloMEX
ManzanilloMEX,Busan
Bremerhaven,Zeebrugge
Zeebrugge,SouthamptonUK
SouthamptonUK,BaltimoreMD
BaltimoreMD,SavannahGA
SavannahGA,ManzanilloPanama
ManzanilloPanama,Auckland
Auckland,BrisbaneAU
BrisbaneAU,PortKembla
PortKembla,MelbourneAU
MelbourneAU,Fremantle
Fremantle,Singapore
Singapore,Inchon
Inchon,Masan
Masan,Kobe
Kobe,Nagoya
Nagoya,Yokohama
Yokohama,Hitachinaka
Hitachinaka,TacomaWA
TacomaWA,LongBeach
LongBeach,LazaroCardenasMEX
LazaroCardenasMEX,ManzanilloPanama
ManzanilloPanama,BrunswickGA
BrunswickGA,SavannahGA
SavannahGA,NorfolkVA
BaltimoreMD,NewarkNJ
NewarkNJ,Zeebrugge
Zeebrugge,Bremerhaven
Bremerhaven,SouthamptonUK
Singapore,Jakarta
Jakarta,Fremantle
Fremantle,Adelaide
Adelaide,MelbourneAU
MelbourneAU,Bluff
Bluff,PortChalmers
PortChalmers,Lyttelton
Lyttelton,Napier
Tauranga,TanjungPelepas
TanjungPelepas,Singapore
Algeciras,MaltaMarsaxlokk
MaltaMarsaxlokk,Leghorn
Leghorn,GenoaIT
GenoaIT,Leghorn
GenoaIT,MarseillesFosMars
MarseillesFosMars,Barcelona
Barcelona,MarseillesFosMars
Barcelona,Valencia
Valencia,PointeaPitreGuadeloupe
PointeaPitreGuadeloupe,FortdeFranceMartinique
FortdeFranceMartinique,CaucedoDomRep
CaucedoDomRep,CartagenaColombia
CartagenaColombia,KingstonJM
KingstonJM,HoustonTX
HoustonTX,VeracruzMEX
VeracruzMEX,ManzanilloPanama
ManzanilloPanama,MoinBay
MoinBay,CartagenaColombia
CartagenaColombia,MoinBay
MoinBay,Algeciras
MumbaiNhavaSheva,Mundra
Mundra,DubaiJebelAli
DubaiJebelAli,Mombasa
Mombasa,DaresSalaam
DaresSalaam,Mombasa
DaresSalaam,MumbaiNhavaSheva
DubaiJebelAli,PortQasim
PortQasim,Karachi
Karachi,Gwadar
Gwadar,DubaiJebelAli
DubaiJebelAli,Sharjah
Sharjah,AbuDhabi
AbuDhabi,DubaiJebelAli
Castellon,GenoaIT
GenoaIT,NaplesIT
NaplesIT,PortSaidEgypt
PortSaidEgypt,Aqaba
Djibouti,MisurataLibya
MisurataLibya,Castellon
Algeciras,Cotonou
Cotonou,Onne
Onne,Takoradi
Takoradi,Algeciras
Algeciras,LondonGateway
LondonGateway,Rotterdam
Rotterdam,LeHavre
LeHavre,StMaartenPhilipsburg
StMaartenPhilipsburg,PortofSpainTrinidad
PortofSpainTrinidad,DegraddesCannes
DegraddesCannes,ViladoCondenearBelem
ViladoCondenearBelem,Fortaleza
Fortaleza,Natal
Natal,Algeciras
Mersin,Ashdod
Ashdod,Haifa
Haifa,Aliaga
Aliaga,Piraeus
Piraeus,Leghorn
Leghorn,Barcelona
Valencia,HalifaxNovaScotia
HalifaxNovaScotia,NewYorkNYNJ
NewYorkNYNJ,SavannahGA
NorfolkVA,Valencia
Valencia,Tarragona
Tarragona,Mersin
PortEvergladesFL,StMaartenPhilipsburg
StMaartenPhilipsburg,BasseterreStKitts
BasseterreStKitts,CastriesStLucia
CastriesStLucia,RoseauDominica
RoseauDominica,BridgetownBarbados
BridgetownBarbados,KingstownStVincent
KingstownStVincent,StGeorgesGrenada
StGeorgesGrenada,PortofSpainTrinidad
PortofSpainTrinidad,RioHaina
RioHaina,PortEvergladesFL
RioHaina,Barranquilla
Barranquilla,CartagenaColombia
CartagenaColombia,PortEvergladesFL
NewYorkNYNJ,HamiltonBermuda
HamiltonBermuda,NewYorkNYNJ
SantaMarta,MoinBay
MoinBay,WilmingtonDE
WilmingtonDE,SantaMarta
PortEvergladesFL,SanAndresIsland
SanAndresIsland,PortEvergladesFL
NewOrleansLA,PuertoBarrios
PuertoBarrios,PuertoCortes
PuertoCortes,CartagenaColombia
CartagenaColombia,ManzanilloPanama
ManzanilloPanama,CristobalPanama
CristobalPanama,PuertoCortes
PuertoCortes,PuertoBarrios
PuertoBarrios,HoustonTX
PalmBeachFL,Providenciales
Providenciales,PalmBeachFL
DunkirkFR,LondonGateway
LondonGateway,Zeebrugge
Zeebrugge,LeHavre
LeHavre,Montoir
Montoir,PointeaPitreGuadeloupe
FortdeFranceMartinique,KingstonJM
KingstonJM,ManzanilloPanama
CartagenaColombia,FortdeFranceMartinique
FortdeFranceMartinique,PointeaPitreGuadeloupe
PointeaPitreGuadeloupe,DunkirkFR
SouthamptonUK,BristolUK
BristolUK,ManzanilloPanama
ManzanilloPanama,PortHuenemeCA
PortHuenemeCA,TacomaWA
GothenburgSweden,Hamburg
Antwerp,LiverpoolUK
LiverpoolUK,HalifaxNovaScotia
NewYorkNYNJ,NewarkNJ
NewarkNJ,BaltimoreMD
BaltimoreMD,NorfolkVA
NorfolkVA,NewarkNJ
NewarkNJ,NewYorkNYNJ
NewYorkNYNJ,HalifaxNovaScotia
HalifaxNovaScotia,GothenburgSweden
Bremerhaven,Felixstowe
LeHavre,NewYorkNYNJ
NorfolkVA,SavannahGA
NewYorkNYNJ,Bremerhaven
SouthamptonUK,Antwerp
Antwerp,Rotterdam
Rotterdam,Bremerhaven
Bremerhaven,LeHavre
SavannahGA,CharlestonSC
CharlestonSC,SouthamptonUK
Ningbo,ShekouShenzhenChiwan
Singapore,PortLouis
PortLouis,Durban
Durban,DubaiJebelAli
DubaiJebelAli,Mundra
Mundra,MumbaiNhavaSheva
MumbaiNhavaSheva,HaziraGujarat
HaziraGujarat,MumbaiNhavaSheva
HaziraGujarat,Colombo
Ningbo,Kaohsiung
YantianShenzhen,Singapore
Singapore,Piraeus
Piraeus,LaSpezia
LaSpezia,GenoaIT
GenoaIT,LaSpezia
GenoaIT,MarseillesFosFos
MarseillesFosFos,Valencia
Valencia,Piraeus
Piraeus,Colombo
Singapore,HongKong
HongKong,Qingdao
XingangTianjin,Dalian
Dalian,Qingdao
Ningbo,Singapore
Piraeus,Rotterdam
Rotterdam,Hamburg
Rotterdam,Shanghai
Shanghai,XingangTianjin
Qingdao,Ningbo
Kaohsiung,Qingdao
Taipei,YantianShenzhen
YantianShenzhen,TanjungPelepas
TanjungPelepas,Rotterdam
Rotterdam,Felixstowe
Felixstowe,Hamburg
Hamburg,Rotterdam
Rotterdam,Colombo
Colombo,TanjungPelepas
TanjungPelepas,Kaohsiung
Jakarta,BrisbaneAU
BrisbaneAU,SydneyAU
SydneyAU,Auckland
Auckland,WellingtonWGN
WellingtonWGN,NelsonNZ
NelsonNZ,Tauranga
Tauranga,Auckland
BrisbaneAU,TanjungPelepas
Busan,Shanghai
Ningbo,HongKong
HongKong,ShekouShenzhenChiwan
Singapore,Itajai
Itajai,Santos
Santos,Itajai
Itajai,BuenosAires
BuenosAires,Montevideo
Montevideo,Itajai
Itajai,Paranagua
Paranagua,Santos
Santos,Singapore
HongKong,Busan
NewOrleansLA,HoustonTX
HoustonTX,FreeportTX
FreeportTX,VeracruzMEX
VeracruzMEX,KingstonJM
KingstonJM,CartagenaColombia
ManzanilloPanama,Manaus
Manaus,Vitoria
Vitoria,Santos
Paranagua,Sepetiba
Sepetiba,Salvador
Salvador,CartagenaColombia
KingstonJM,NewOrleansLA
DubaiJebelAli,Hamad
Hamad,Dammam
Dammam,Hamad
Dammam,Jubail
Jubail,DubaiJebelAli
Karachi,DubaiJebelAli
AlexandriaEgypt,Mersin
Mersin,Haifa
Haifa,GenoaIT
MarseillesFosFos,Barcelona
Valencia,CasablancaMorocco
CasablancaMorocco,Algeciras
Algeciras,AlexandriaEgypt
Valencia,Barcelona
Barcelona,Algeciras
Algeciras,TangerMorocco
TangerMorocco,CasablancaMorocco
CasablancaMorocco,TangerMorocco
CasablancaMorocco,Vigo
Vigo,Leixoes
Leixoes,Vigo
Leixoes,LisbonPT
LisbonPT,TangerMorocco
Algeciras,Valencia
NewcastleUK,AmsterdamNL
AmsterdamNL,Bremerhaven
Bremerhaven,Antwerp
Antwerp,SouthamptonUK
SouthamptonUK,Santander
Santander,TangerMorocco
TangerMorocco,Durban
Durban,Fremantle
Fremantle,MelbourneAU
MelbourneAU,PortKembla
PortKembla,BrisbaneAU
SouthamptonUK,Barcelona
Barcelona,Aqaba
Kuwait,MumbaiNhavaSheva
MumbaiNhavaSheva,LaemChabangThailand
Busan,LongBeach
LongBeach,Busan
DublinEire,LiverpoolUK
LiverpoolUK,Leixoes
Leixoes,Castellon
Castellon,Salerno
Salerno,Piraeus
Piraeus,Limassol
Limassol,Ashdod
Haifa,Mersin
Mersin,Salerno
Salerno,Castellon
Castellon,Leixoes
Leixoes,DublinEire
Balboa,Guayaquil
Guayaquil,ManzanilloPanama
ManzanilloPanama,SantaMarta
SantaMarta,SouthamptonUK
Hamburg,Bremerhaven
Bremerhaven,VeracruzMEX
VeracruzMEX,AltamiraMEX
AltamiraMEX,VeracruzMEX
AltamiraMEX,ProgresoMEX
ProgresoMEX,MoinBay
MoinBay,ManzanilloPanama
ManzanilloPanama,Balboa
Guayaquil,PuertoBolivarEC
PuertoBolivarEC,Balboa
Balboa,PuertoCaldera
PuertoQuetzal,PortHuenemeCA
PortHuenemeCA,OaklandCA
OaklandCA,LosAngelesCA
LosAngelesCA,ManzanilloMEX
LazaroCardenasMEX,ManzanilloMEX
PuertoQuetzal,Balboa
MumbaiNhavaSheva,Colombo
Colombo,Durban
Durban,PortReunion
PortReunion,PortLouis
PortLouis,DubaiJebelAli
MiamiFL,StMaartenPhilipsburg
StMaartenPhilipsburg,StJohnsAntigua
StJohnsAntigua,StMaartenPhilipsburg
StJohnsAntigua,PointLisasTrinidad
PointLisasTrinidad,BridgetownBarbados
BridgetownBarbados,PointLisasTrinidad
PointLisasTrinidad,KingstonJM
KingstonJM,MiamiFL
JacksonvilleFL,NassauBahamas
NassauBahamas,FreeportBahamas
FreeportBahamas,JacksonvilleFL
PortEvergladesFL,BelizeCityBelize
BelizeCityBelize,PuertoMorelosMEX
PuertoMorelosMEX,MiamiFL
MiamiFL,PortEvergladesFL
PortEvergladesFL,GulfportMS
GulfportMS,FreeportTX
FreeportTX,PuertoCortes
PuertoBarrios,MoinBay
ManzanilloPanama,PuertoBarrios
PuertoCortes,PortEvergladesFL
MiamiFL,PuertoCortes
PuertoCortes,SantoTomasdeCastilla
SantoTomasdeCastilla,MiamiFL
HoustonTX,Guayaquil
Guayaquil,Callao
Callao,Matarani
Matarani,Antofagasta
SouthamptonUK,PortElizabethZA
PortElizabethZA,EastLondon
EastLondon,Durban
Gijon,Bilbao
Bilbao,Vigo
Vigo,CasablancaMorocco
CasablancaMorocco,Sines
Sines,CasablancaMorocco
CasablancaMorocco,LasPalmasCanIs
TenerifeCanIs,Sines
Sines,Vigo
Vigo,Gijon
Rotterdam,Antwerp
Antwerp,CaucedoDomRep
CartagenaColombia,CristobalPanama
CristobalPanama,Rodman
Rodman,Buenaventura
Buenaventura,Callao
Callao,Valparaiso
Valparaiso,Coronel
Coronel,Valparaiso
Valparaiso,Callao
Callao,Rodman
Rodman,CristobalPanama
CristobalPanama,Rotterdam
CartagenaColombia,Paita
Paita,PuertodePosorja
PuertodePosorja,Guayaquil
Guayaquil,Buenaventura
Buenaventura,CartagenaColombia
Balboa,Buenaventura
Buenaventura,Guayaquil
Matarani,Iquique
Iquique,SanAntonioCL
SanAntonioCL,Callao
Buenaventura,Balboa
Kawasaki,Kobe
Kobe,ShimonosekiChofu
ShimonosekiChofu,XingangTianjin
XingangTianjin,Shanghai
Shanghai,Singapore
Singapore,Mombasa
DaresSalaam,Maputo
Maputo,Durban
Durban,Singapore
Singapore,Hitachinaka
TanjungPelepas,PortdePointedesGalets
PortdePointedesGalets,Maputo
Maputo,Beira
Beira,Nacala
Nacala,PortLouis
PortLouis,Singapore
Busan,CartagenaColombia
CartagenaColombia,NewYorkNYNJ
NorfolkVA,WilmingtonNC
WilmingtonNC,SavannahGA
CharlestonSC,CartagenaColombia
CartagenaColombia,Busan
Busan,Qingdao
Kaohsiung,YantianShenzhen
YantianShenzhen,Shanghai
Busan,CristobalPanama
CristobalPanama,SavannahGA
NorfolkVA,CharlestonSC
CharlestonSC,NewYorkNYNJ
NewYorkNYNJ,Singapore
Singapore,Xiamen
Shanghai,Xiamen
Ningbo,Busan
Busan,ManzanilloMEX
LazaroCardenasMEX,Rodman
Callao,SanAntonioCL
SanAntonioCL,Coronel
Coronel,Lirquen
Lirquen,SanAntonioCL
SanAntonioCL,Mejillones
Mejillones,Callao
Callao,ManzanilloMEX
ManzanilloMEX,Yokohama
Yokohama,Busan
Fuzhou,Ningbo
Shanghai,TanjungPelepas
PortKelang,Chittagong
Chittagong,PortKelang
PortKelang,TanjungPelepas
TanjungPelepas,HoChiMinhVICTCatLai
HoChiMinhVICTCatLai,Fuzhou
PortKelang,Mundra
Mundra,Karachi
Karachi,PortQasim
PortQasim,Singapore
Singapore,Qingdao
Dalian,XingangTianjin
XingangTianjin,Qingdao
Qingdao,Busan
Busan,Gwangyang
Gwangyang,Ningbo
TanjungPelepas,Colombo
Colombo,MumbaiNhavaSheva
MumbaiNhavaSheva,Pipavav
Pipavav,Singapore
Singapore,Dalian
Singapore,Colombo
MumbaiNhavaSheva,DubaiJebelAli
Dammam,UmmQasr
UmmQasr,Qingdao
HongKong,Kaohsiung
Kaohsiung,Singapore
MumbaiNhavaSheva,PortKelang
Singapore,ShekouShenzhenChiwan
Yokohama,Ningbo
Xiamen,TanjungPelepas
Colombo,Felixstowe
Felixstowe,Rotterdam
Bremerhaven,TangerMorocco
TangerMorocco,Salalah
Salalah,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,HongKong
YantianShenzhen,Xiamen
Xiamen,LosAngelesCA
LosAngelesCA,Yokohama
Shanghai,Nansha
Nansha,YantianShenzhen
Colombo,TangerMorocco
TangerMorocco,Felixstowe
Antwerp,LondonGateway
LondonGateway,LeHavre
LeHavre,TangerMorocco
Salalah,AbuDhabi
DubaiJebelAli,Ningbo
TanjungPelepas,Chittagong
Chittagong,Mongla
Mongla,TanjungPelepas
Chittagong,Singapore
Singapore,Chittagong
LeHavre,MarseillesFosFos
MarseillesFosFos,LaSpezia
LaSpezia,GioiaTauro
GioiaTauro,MaltaMarsaxlokk
MaltaMarsaxlokk,PortdePointedesGalets
PortdePointedesGalets,SydneyAU
SydneyAU,MelbourneAU
MelbourneAU,Adelaide
Adelaide,Fremantle
Colombo,MaltaMarsaxlokk
MaltaMarsaxlokk,GioiaTauro
GioiaTauro,Valencia
Valencia,LondonGateway
Singapore,Jeddah
Jeddah,DamiettaEgypt
DamiettaEgypt,Barcelona
Valencia,TangerMorocco
TangerMorocco,GenoaIT
GenoaIT,DamiettaEgypt
DamiettaEgypt,Jeddah
Jeddah,Singapore
Ningbo,Nansha
Singapore,MaltaMarsaxlokk
MaltaMarsaxlokk,Valencia
Barcelona,MarseillesFosFos
MarseillesFosFos,GenoaIT
GenoaIT,MaltaMarsaxlokk
MaltaMarsaxlokk,Beirut
Beirut,Jeddah
Jeddah,DubaiJebelAli
DubaiJebelAli,PortKelang
PortKelang,Xiamen
Xiamen,Qingdao
Qingdao,Gwangyang
Shanghai,YantianShenzhen
TanjungPelepas,Algeciras
Algeciras,Bremerhaven
Bremerhaven,GdanskPoland
GdanskPoland,Bremerhaven
Bremerhaven,Rotterdam
Rotterdam,TanjungPelepas
TanjungPelepas,Shanghai
Nansha,ShekouShenzhenChiwan
Jeddah,PortKelang
PortKelang,Ningbo
Ningbo,XingangTianjin
OaklandCA,TacomaWA
TacomaWA,Kaohsiung
Kaohsiung,Ningbo
Shanghai,ShekouShenzhenChiwan
ShekouShenzhenChiwan,PortKelang
PortKelang,DubaiJebelAli
DubaiJebelAli,UmmQasr
UmmQasr,DubaiJebelAli
PortKelang,CaiMepnearHoChiMinh
Kaohsiung,Taipei
Taipei,LosAngelesCA
Ningbo,Xiamen
Hamad,UmmQasr
UmmQasr,Hamad
Hamad,DubaiJebelAli
DubaiJebelAli,Singapore
Nansha,Singapore
Singapore,DubaiJebelAli
AbuDhabi,Dammam
Dammam,AbuDhabi
AbuDhabi,PortKelang
PortKelang,Qingdao
Busan,Yokohama
Yokohama,PrinceRupertBC
PrinceRupertBC,VancouverBC
VancouverBC,Nansha
YantianShenzhen,TacomaWA
TacomaWA,VancouverBC
VancouverBC,Tokyo
Tokyo,Osaka
Osaka,Qingdao
Busan,VancouverBC
SeattleWA,VancouverBC
Busan,PrinceRupertBC
PrinceRupertBC,TacomaWA
VancouverBC,Busan
Gwangyang,Qingdao
Busan,LosAngelesCA
OaklandCA,Yokohama
Yokohama,NahaOkinawaIs
NahaOkinawaIs,Busan
Xiamen,YantianShenzhen
YantianShenzhen,HoustonTX
HoustonTX,MobileAL
MobileAL,TampaFL
TampaFL,Shanghai
Busan,NewYorkNYNJ
SavannahGA,Qingdao
CaiMepnearHoChiMinh,Nansha
Nansha,HongKong
HongKong,Nansha
Kaohsiung,LongBeach
LongBeach,Kaohsiung
Kaohsiung,CaiMepnearHoChiMinh
VancouverBC,Hitachinaka
Hitachinaka,Shimizu
Shimizu,Yokohama
Yokohama,Tokyo
Tokyo,Busan
Busan,Osaka
Osaka,Nagoya
Nagoya,Shimizu
Shimizu,Tokyo
Tokyo,EverettWA
EverettWA,SeattleWA
Hamburg,LeHavre
LeHavre,Singapore
Singapore,Kobe
Nagoya,Tokyo
Tokyo,LosAngelesCA
Tokyo,Shimizu
Shimizu,Kobe
Tokyo,Singapore
Singapore,Rotterdam
LaemChabangThailand,CaiMepnearHoChiMinh
CaiMepnearHoChiMinh,Haiphong
Haiphong,YantianShenzhen
Tokyo,Kobe
Kobe,Singapore
XingangTianjin,Busan
Bremerhaven,GothenburgSweden
GothenburgSweden,AarhusDenmark
AarhusDenmark,Bremerhaven
Bremerhaven,Wilhelmshaven
Wilhelmshaven,TangerMorocco
TangerMorocco,Singapore
Shanghai,Dalian
Ningbo,YantianShenzhen
Rotterdam,SouthamptonUK
SouthamptonUK,LeHavre
LeHavre,Hamburg
Rotterdam,Singapore
Singapore,Fremantle
YantianShenzhen,HongKong
HongKong,Singapore
Singapore,RiodeJaneiro
RiodeJaneiro,Santos
Santos,Paranagua
Paranagua,NavegantesnearItajai
NavegantesnearItajai,Montevideo
Montevideo,BuenosAires
BuenosAires,RioGrandeBR
RioGrandeBR,NavegantesnearItajai
NavegantesnearItajai,Paranagua
HongKong,Shanghai
AbuDhabi,Karachi
Karachi,MumbaiNhavaSheva
Mundra,Jeddah
Jeddah,TangerMorocco
TangerMorocco,Rotterdam
Hamburg,LondonGateway
LondonGateway,Antwerp
TangerMorocco,Jeddah
AbuDhabi,Mundra
Mundra,HaziraGujarat
Algeciras,MarseillesFosMars
TangerMorocco,Algeciras
Algeciras,TenerifeCanIs
TenerifeCanIs,LagosTinCanIsland
LagosTinCanIsland,Tema
Tema,Cotonou
Cotonou,LagosTinCanIsland
LagosTinCanIsland,Apapa
Apapa,Tema
Tema,TangerMorocco
TangerMorocco,Nouakchott
Nouakchott,Dakar
Dakar,Nouadhibou
Nouadhibou,LasPalmasCanIs
LasPalmasCanIs,Algeciras
Algeciras,Leixoes
LisbonPT,PraiaCapeVerdeIs
PraiaCapeVerdeIs,StVincenteCapeVerdeIs
StVincenteCapeVerdeIs,Algeciras
Tarragona,Barcelona
Valencia,LasPalmasCanIs
ArrecifeCanIs,PuertodelRosarioCanIs
PuertodelRosarioCanIs,Cadiz
Cadiz,Valencia
GioiaTauro,NaplesIT
NaplesIT,LaSpezia
LaSpezia,Barcelona
Valencia,Algeciras
Algeciras,Sines
Sines,FreeportBahamas
MiamiFL,VeracruzMEX
AltamiraMEX,HoustonTX
NewOrleansLA,MiamiFL
FreeportBahamas,Sines
Sines,Algeciras
Algeciras,Barcelona
Barcelona,GioiaTauro
GioiaTauro,Civitavecchia
Civitavecchia,LaSpezia
LaSpezia,Valencia
Valencia,Sines
Sines,CristobalPanama
Rodman,ManzanilloMEX
ManzanilloMEX,LongBeach
OaklandCA,VancouverBC
SeattleWA,OaklandCA
OaklandCA,LongBeach
LongBeach,EnsenadaMEX
EnsenadaMEX,ManzanilloMEX
ManzanilloMEX,Rodman
CristobalPanama,Valencia
Valencia,GioiaTauro
Izmir,GebzeIstanbul
GebzeIstanbul,GemlikIstanbul
GemlikIstanbul,Tekirdag
Tekirdag,MarseillesFosFos
Sines,LiverpoolUK
LiverpoolUK,MontrealQuebec
MontrealQuebec,LiverpoolUK
LiverpoolUK,Valencia
Barcelona,Izmir
LeHavre,Limassol
Haifa,Ashdod
Ashdod,Valencia
Valencia,Felixstowe
Antwerp,Valencia
Valencia,Beirut
Beirut,ElDekheilaEgypt
ElDekheilaEgypt,Mersin
Mersin,Iskenderun
Iskenderun,Mersin
Iskenderun,NaplesIT
LaSpezia,Rotterdam
Tilbury,Rotterdam
Rotterdam,Tilbury
Tilbury,TenerifeCanIs
TenerifeCanIs,LasPalmasCanIs
LasPalmasCanIs,CasablancaMorocco
CasablancaMorocco,Gibraltar
Gibraltar,CartagenaSpain
CartagenaSpain,Algeciras
Algeciras,Huelva
Huelva,Ferrol
Ferrol,Tilbury
Antwerp,Piraeus
Piraeus,AmbarliIstanbul
AmbarliIstanbul,GebzeIstanbul
GebzeIstanbul,Izmir
Izmir,Aliaga
Aliaga,Izmir
Aliaga,Felixstowe
LeHavre,Felixstowe
Felixstowe,Bremerhaven
Bremerhaven,Hamburg
Antwerp,Sines
Sines,Piraeus
AmbarliIstanbul,GemlikIstanbul
Tekirdag,Aliaga
Aliaga,Sines
Sines,LeHavre
PortEvergladesFL,NassauBahamas
NassauBahamas,KingstonJM
KingstonJM,PortauPrince
PortauPrince,SantoDomingo
SantoDomingo,CartagenaColombia
ManzanilloPanama,SantoTomasdeCastilla
SantoTomasdeCastilla,PortEvergladesFL
Bremerhaven,BostonMA
BostonMA,PhiladelphiaPA
PhiladelphiaPA,FreeportBahamas
FreeportBahamas,Guayaquil
PuertoBolivarEC,Guayaquil
Guayaquil,Paita
Paita,Antwerp
BaltimoreMD,CharlestonSC
CharlestonSC,SavannahGA
SavannahGA,PortEvergladesFL
PortEvergladesFL,CaucedoDomRep
CaucedoDomRep,Santos
Santos,BuenosAires
Montevideo,RioGrandeBR
Santos,RiodeJaneiro
RiodeJaneiro,Salvador
Salvador,Suape
Suape,CaucedoDomRep
CaucedoDomRep,NewYorkNYNJ
MiamiFL,RioHaina
RioHaina,PuertoPlata
PuertoPlata,MiamiFL
JacksonvilleFL,SanJuanPR
SanJuanPR,JacksonvilleFL
Shanghai,Kaohsiung
Fremantle,Busan
PortEvergladesFL,SantoTomasdeCastilla
SantoTomasdeCastilla,PuertoCortes
ManzanilloPanama,ColonPanama
ColonPanama,KingstonJM
PortEvergladesFL,NewOrleansLA
HoustonTX,ColonPanama
ColonPanama,ManzanilloPanama
LeHavre,Antwerp
Bremerhaven,CharlestonSC
CharlestonSC,MiamiFL
NewOrleansLA,LeHavre
SeattleWA,Honolulu
Honolulu,SeattleWA
LongBeach,Honolulu
Honolulu,OaklandCA
SanDiegoCA,Honolulu
Honolulu,Kahului
Kahului,HiloHI
HiloHI,SanDiegoCA
Honolulu,LongBeach
SouthamptonUK,Tilbury
Tilbury,Teesport
Teesport,Bremerhaven
